group_id	items_in_group	lo_value	p	FDR	goodsgrna
TACC3__P1	8	4.9666e-01	4.2448e-02	0.098709	1
RPL36A__P1P2	8	4.9982e-01	4.2448e-02	0.098709	1
FBXO42__P1P2	8	5.0072e-01	4.2448e-02	0.098709	1
SUPT20H__P1P2	8	5.0162e-01	4.2448e-02	0.098709	1
CCDC12__P1	8	5.0207e-01	4.2448e-02	0.098709	1
PAXIP1__P1P2	8	5.0274e-01	4.2448e-02	0.098709	1
XPC__P1	8	5.0520e-01	4.2448e-02	0.098709	1
TMEM229B__P1	8	5.0698e-01	4.2448e-02	0.098709	1
HAUS8__P1P2	8	5.1230e-01	4.2448e-02	0.098709	1
DEGS1__P1P2	8	5.1318e-01	4.2448e-02	0.098709	1
C20orf196__P1P2	8	5.1362e-01	4.2448e-02	0.098709	1
DENND5A__P1P2	11	5.1549e-01	4.2246e-02	0.098709	1
ATM__P1P2	8	5.1712e-01	4.2448e-02	0.098709	1
AMOTL1__P1P2	8	5.1974e-01	4.2448e-02	0.098709	1
PFDN5__P1P2	8	5.2600e-01	4.2449e-02	0.098709	1
POLE3__P1P2	8	5.2665e-01	4.2449e-02	0.098709	1
EIF4H__P1P2	8	5.2751e-01	4.2449e-02	0.098709	1
SDF2__P1P2	8	5.3007e-01	4.2449e-02	0.098709	1
PHC1__P1P2	8	5.3305e-01	4.2449e-02	0.098709	1
KMT2D__P1P2	8	5.3369e-01	4.2449e-02	0.098709	1
BCR__P1P2	8	5.3685e-01	4.2449e-02	0.098709	1
SERF1B__69320873	8	5.4313e-01	4.2449e-02	0.098709	1
SGK3__ENST00000396596.1_ENST00000522398.1	8	5.4396e-01	4.2449e-02	0.098709	1
TRIP6__P1P2	8	5.4396e-01	4.2449e-02	0.098709	1
TAF6__P1P2	8	5.4893e-01	4.2449e-02	0.098709	1
KAT6B__P1P2	8	5.4934e-01	4.2449e-02	0.098709	1
AGO2__141644983	8	5.5016e-01	4.2449e-02	0.098709	1
HDAC8__P1P2	8	5.5466e-01	4.2449e-02	0.098709	1
AK2__P1P2	8	5.5527e-01	4.2449e-02	0.098709	1
IFT46__P1P2	8	5.6193e-01	4.6471e-02	0.105538	1
ZNF710__P1P2	8	5.6333e-01	4.6471e-02	0.105538	1
BEND2__P1P2	8	5.6473e-01	4.6471e-02	0.105538	1
NUP188__P1P2	8	5.6513e-01	4.6471e-02	0.105538	1
TM9SF3__P1P2	8	5.6553e-01	4.6471e-02	0.105538	1
RBPMS2__P1P2	8	5.6791e-01	4.6471e-02	0.105538	1
SRSF11__P2	8	5.6949e-01	4.6471e-02	0.105538	1
PPIL1__P1P2	8	5.7675e-01	4.6472e-02	0.105538	1
TMX2__P1P2	8	5.7675e-01	4.6472e-02	0.105538	1
SSBP3__P1P2	8	5.7675e-01	4.6472e-02	0.105538	1
SRCAP__P1P2	8	5.8274e-01	5.0592e-02	0.112019	1
CENPO__P1P2	8	5.8313e-01	5.0592e-02	0.112019	1
ZZZ3__P1P2	8	5.8351e-01	5.0592e-02	0.112019	1
ATG16L1__P1P2	8	5.8562e-01	5.0592e-02	0.112019	1
RBX1__P1P2	8	5.8562e-01	5.0592e-02	0.112019	1
KIAA1429__P1P2	8	5.8733e-01	5.0592e-02	0.112019	1
UBA3__P1P2	8	5.8810e-01	5.0592e-02	0.112019	1
GTF2IRD2__74267046	8	5.8867e-01	5.0592e-02	0.112019	1
RNF8__P1P2	8	5.9037e-01	5.0593e-02	0.112019	1
PDS5A__P1P2	8	5.9339e-01	5.0593e-02	0.112019	1
GTF3C4__P1P2	8	5.9414e-01	5.0593e-02	0.112019	1
IMMT__P1P2	8	5.9507e-01	5.2722e-02	0.116204	1
DCP1A__P1P2	8	5.9507e-01	5.2722e-02	0.116204	1
CAB39__P1P2	8	5.9601e-01	5.4851e-02	0.117696	1
ING1__P1	8	5.9676e-01	5.4851e-02	0.117696	1
NCSTN__P1P2	8	5.9787e-01	5.4851e-02	0.117696	1
PARL__P1P2	8	6.0103e-01	5.4851e-02	0.117696	1
TMEM110__P1P2	8	6.0158e-01	5.4851e-02	0.117696	1
ZBTB7B__P1P2	8	6.0269e-01	5.4851e-02	0.117696	1
CLDN3__P1P2	8	6.0434e-01	5.4851e-02	0.117696	1
ESYT2__P1P2	8	6.0434e-01	5.4851e-02	0.117696	1
TCTN2__P1P2	8	6.1144e-01	5.4852e-02	0.117696	1
GART__P1P2	8	6.1270e-01	5.4852e-02	0.117696	1
BMS1__P1P2	8	6.1324e-01	5.4852e-02	0.117696	1
CACHD1__P1P2	8	6.1432e-01	5.4852e-02	0.117696	1
UHRF1__P1P2	8	6.1754e-01	5.8897e-02	0.126097	1
FAM98A__P1P2	8	6.2056e-01	6.3001e-02	0.133998	1
LSM12__P1P2	8	6.2056e-01	6.3001e-02	0.133998	1
PPP2CA__P1P2	8	6.2109e-01	6.3001e-02	0.133998	1
TRABD__P1	8	6.2179e-01	6.7008e-02	0.138875	1
WDR86__P1P2	8	6.2215e-01	6.7008e-02	0.138875	1
SGK223__P1P2	8	6.2250e-01	6.7008e-02	0.138875	1
MED13L__P1P2	8	6.2425e-01	6.7008e-02	0.138875	1
USP48__P1P2	8	6.2478e-01	6.7008e-02	0.138875	1
ABHD16A__P1P2	8	6.2478e-01	6.7008e-02	0.138875	1
KPNA2__P1P2	8	6.2635e-01	6.7008e-02	0.138875	1
ARHGAP12__P1P2	8	6.3018e-01	6.7009e-02	0.138875	1
KIAA0020__P1	8	6.3052e-01	6.7009e-02	0.138875	0
MED19__P1P2	8	6.3190e-01	6.7009e-02	0.138875	0
PTRHD1__P1P2	8	6.3465e-01	7.1013e-02	0.146549	0
MIR205HG__P2	8	6.3533e-01	7.1013e-02	0.146549	0
ACTR5__P1P2	8	6.3670e-01	7.4999e-02	0.151032	0
KDM5A__P1P2	8	6.3721e-01	7.4999e-02	0.151032	0
PDIA4__P1P2	8	6.3772e-01	7.4999e-02	0.151032	0
LNPEP__P1P2	8	6.3941e-01	7.4999e-02	0.151032	0
LUZP1__P1P2	8	6.4110e-01	7.4999e-02	0.151032	0
CDC26__P1P2	8	6.4144e-01	7.4999e-02	0.151032	0
PCGF2__P1	8	6.4177e-01	7.4999e-02	0.151032	0
TUBA1C__P1P2	8	6.4278e-01	7.4999e-02	0.151032	0
IFT57__P1P2	8	6.4345e-01	7.4999e-02	0.151032	0
INPP4A__P1P2	8	6.4546e-01	7.5000e-02	0.151032	0
LYRM7__P1P2	8	6.4845e-01	7.5000e-02	0.151032	0
GNG4__P1P2	8	6.5273e-01	7.9030e-02	0.151216	0
PIH1D1__P1P2	8	6.5305e-01	7.9030e-02	0.151216	0
PALB2__P1P2	8	6.5371e-01	7.9030e-02	0.151216	0
EYA3__P1P2	8	6.5517e-01	7.9030e-02	0.151216	0
DBF4__P1P2	8	6.5647e-01	7.9030e-02	0.151216	0
USP15__P1P2	8	6.5696e-01	7.9030e-02	0.151216	0
DCAF4__P1P2	8	6.5793e-01	7.9030e-02	0.151216	0
ZFC3H1__P1P2	8	6.5922e-01	7.9030e-02	0.151216	0
HIF1AN__P1P2	8	6.6002e-01	7.9030e-02	0.151216	0
INTS10__P1P2	8	6.6083e-01	7.9030e-02	0.151216	0
ARHGEF5__144052240	8	6.6115e-01	7.9030e-02	0.151216	0
PMVK__P1P2	8	6.6274e-01	7.9030e-02	0.151216	0
C19orf53__P1P2	8	6.6306e-01	7.9030e-02	0.151216	0
RPL14__P1P2	8	6.6402e-01	7.9030e-02	0.151216	0
NAA15__P1P2	8	6.6513e-01	7.9031e-02	0.151216	0
NOTCH2NL__145208892	8	6.7033e-01	7.9031e-02	0.151216	0
AKAP3__P1	8	6.7126e-01	7.9031e-02	0.151216	0
IFT172__P1P2	8	6.7158e-01	7.9031e-02	0.151216	0
KIF18B__P1P2	8	6.7360e-01	7.9031e-02	0.151216	0
PORCN__P2	8	6.7360e-01	7.9031e-02	0.151216	0
ZFAT__P1	8	6.7453e-01	7.9031e-02	0.151216	0
GMEB1__P1P2	8	6.7561e-01	7.9031e-02	0.151216	0
GTDC1__P1P2	8	6.7653e-01	7.9031e-02	0.151216	0
GTF2I__74071821	8	6.7684e-01	7.9031e-02	0.151216	0
IPO5__P1P2	8	6.7715e-01	7.9031e-02	0.151216	0
MBD6__P1P2	8	6.7883e-01	8.3024e-02	0.151693	0
RNF2__P1P2	8	6.7929e-01	8.3024e-02	0.151693	0
XRCC1__P1P2	11	6.8056e-01	6.4063e-02	0.135665	1
TBCC__P1P2	8	6.8112e-01	8.3024e-02	0.151693	0
ATP6V0E1__P1P2	8	6.8172e-01	8.3024e-02	0.151693	0
G0S2__P1P2	8	6.8172e-01	8.3024e-02	0.151693	0
CTDSPL2__P1P2	8	6.8248e-01	8.3024e-02	0.151693	0
RPS14__P1P2	8	6.8294e-01	8.3024e-02	0.151693	0
U2SURP__P1P2	8	6.8384e-01	8.3024e-02	0.151693	0
GPX3__P1P2	8	6.8384e-01	8.3024e-02	0.151693	0
PPP2R1A__P1	8	6.8625e-01	8.3024e-02	0.151693	0
FAM203A__ENST00000347708.4	8	6.8744e-01	8.3024e-02	0.151693	0
ZNF286A__15602675	8	6.8863e-01	8.3024e-02	0.151693	0
DPP9__P1	8	6.8893e-01	8.3024e-02	0.151693	0
LDB3__P1P2	8	6.8923e-01	8.3024e-02	0.151693	0
CCDC101__P1P2	8	6.9086e-01	8.3026e-02	0.151693	0
ZMYM4__P1P2	11	6.9165e-01	6.4064e-02	0.135665	1
PKNOX1__P1P2	9	6.9379e-01	8.4830e-02	0.152900	0
TICAM2__P2	8	6.9380e-01	8.3026e-02	0.151693	0
TPI1__P1P2	8	6.9380e-01	8.3026e-02	0.151693	0
VPS9D1__P1P2	8	6.9570e-01	8.3026e-02	0.151693	0
TTLL10__P1	8	6.9600e-01	8.3026e-02	0.151693	0
KLF5__P1P2	8	6.9658e-01	8.3026e-02	0.151693	0
FAM72A__ENST00000367128.3	8	6.9832e-01	8.3026e-02	0.151693	0
C17orf49__P2	8	6.9947e-01	8.3026e-02	0.151693	0
CSNK1A1__P1P2	8	7.0235e-01	8.3026e-02	0.151693	0
BBC3__P1P2	8	7.0263e-01	8.3026e-02	0.151693	0
DCUN1D1__P1P2	8	7.0420e-01	8.6989e-02	0.152900	0
PTPN20A__46639859	8	7.0420e-01	8.6989e-02	0.152900	0
MTF2__P1P2	8	7.0520e-01	8.6989e-02	0.152900	0
MYH9__P1P2	8	7.0576e-01	8.6989e-02	0.152900	0
NXT1__P1P2	8	7.0661e-01	8.6989e-02	0.152900	0
ESYT1__P2	8	7.0689e-01	8.6989e-02	0.152900	0
TAF11__P1P2	8	7.0886e-01	8.6989e-02	0.152900	0
NABP2__P1	8	7.0998e-01	8.6989e-02	0.152900	0
USP3__P1P2	8	7.1026e-01	8.6989e-02	0.152900	0
CYFIP2__P1P2	8	7.1180e-01	8.6989e-02	0.152900	0
VPS51__P1P2	8	7.1277e-01	8.6989e-02	0.152900	0
DYNC1LI1__P1P2	8	7.1318e-01	8.6990e-02	0.152900	0
ENY2__P1P2	8	7.1374e-01	8.6990e-02	0.152900	0
SREBF1__P1	8	7.1525e-01	8.6990e-02	0.152900	0
RAC1__P1P2	8	7.1663e-01	8.6990e-02	0.152900	0
DSCR3__P1P2	8	7.1717e-01	8.6990e-02	0.152900	0
GNE__P1P2	11	7.1732e-01	7.5050e-02	0.151032	1
GLCE__P1P2	8	7.1895e-01	8.6990e-02	0.152900	0
BRD2__P1	8	7.1895e-01	8.6990e-02	0.152900	0
CCDC94__P1P2	8	7.2058e-01	8.6990e-02	0.152900	0
ZAR1L__P1P2	8	7.2098e-01	8.6990e-02	0.152900	0
PPP2R5C__P1P2	8	7.2381e-01	9.4972e-02	0.166033	0
TUFM__28856875	8	7.2488e-01	9.4973e-02	0.166033	0
CCR6__ENST00000400926.2	8	7.2528e-01	9.4973e-02	0.166033	0
OXR1__ENST00000312046.6	8	7.2634e-01	9.8982e-02	0.172111	0
GTF2H2C__68855815	8	7.2767e-01	9.8982e-02	0.172111	0
AES__P1P2	8	7.3004e-01	9.8982e-02	0.172111	0
RPUSD4__P1P2	8	7.3615e-01	1.0682e-01	0.179946	0
ASUN__P1P2	8	7.3756e-01	1.0682e-01	0.179946	0
TXNDC16__P1P2	8	7.3782e-01	1.0682e-01	0.179946	0
CHRNA7__32322509	8	7.4088e-01	1.0682e-01	0.179946	0
AGPS__P1P2	8	7.4126e-01	1.0682e-01	0.179946	0
PRCP__P1	8	7.4290e-01	1.0682e-01	0.179946	0
MED25__P1P2	8	7.4290e-01	1.0682e-01	0.179946	0
ZNF740__P1P2	8	7.4403e-01	1.0682e-01	0.179946	0
UBR5__P1P2	8	7.4453e-01	1.0682e-01	0.179946	0
LHFP__P1P2	8	7.4515e-01	1.0682e-01	0.179946	0
ZNF787__P1P2	8	7.4515e-01	1.0682e-01	0.179946	0
SOS1__P1P2	8	7.4565e-01	1.0682e-01	0.179946	0
GDI2__P1	8	7.4652e-01	1.0682e-01	0.179946	0
LCOR__P1P2	8	7.4689e-01	1.0682e-01	0.179946	0
GLYR1__P1P2	8	7.4739e-01	1.0682e-01	0.179946	0
PPME1__P1P2	8	7.4739e-01	1.0682e-01	0.179946	0
FAM64A__P1P2	8	7.4863e-01	1.0682e-01	0.179946	0
ZC3H4__P1	8	7.5072e-01	1.1467e-01	0.191838	0
RPL34__P1P2	8	7.5182e-01	1.1857e-01	0.194673	0
EVI5__P1P2	8	7.5376e-01	1.1857e-01	0.194673	0
RRP8__P1P2	8	7.5400e-01	1.1857e-01	0.194673	0
CCDC64__ENST00000397558.2	8	7.5521e-01	1.1857e-01	0.194673	0
HUS1__P1P2	8	7.5521e-01	1.1857e-01	0.194673	0
SUB1__P1	8	7.5713e-01	1.1857e-01	0.194673	0
EIF3F__P1P2	11	7.5749e-01	1.0205e-01	0.177122	0
DR1__P1P2	8	7.5809e-01	1.1857e-01	0.194673	0
SPTLC2__P1P2	8	7.6165e-01	1.1857e-01	0.194673	0
SIN3B__P1P2	8	7.6212e-01	1.1857e-01	0.194673	0
EIF4B__P1P2	8	7.6259e-01	1.1857e-01	0.194673	0
KIFC1__P1P2	8	7.6446e-01	1.2247e-01	0.200738	0
CNOT3__P1P2	8	7.6562e-01	1.2642e-01	0.206863	0
MARCKS__P1P2	8	7.6805e-01	1.3028e-01	0.209304	0
POLE4__P1P2	8	7.7181e-01	1.3028e-01	0.209304	0
TP53__P1P2	8	7.7227e-01	1.3028e-01	0.209304	0
SPINT1__P1P2	8	7.7340e-01	1.3028e-01	0.209304	0
MAU2__P1P2	8	7.7396e-01	1.3028e-01	0.209304	0
ARHGAP11B__30918117	8	7.7497e-01	1.3028e-01	0.209304	0
UBA2__P1P2	8	7.7519e-01	1.3028e-01	0.209304	0
FAM115C__143317820	8	7.7553e-01	1.3028e-01	0.209304	0
GPATCH8__P1P2	8	7.7553e-01	1.3028e-01	0.209304	0
RBM15__110881839	8	7.7664e-01	1.3028e-01	0.209304	0
XPO5__P1P2	8	7.7664e-01	1.3028e-01	0.209304	0
NAE1__P1P2	8	7.7720e-01	1.3412e-01	0.214420	0
CHST15__P2	8	7.7797e-01	1.3412e-01	0.214420	0
MUT__P1P2	11	7.7840e-01	1.0745e-01	0.180696	0
ANP32B__P1P2	8	7.7941e-01	1.3782e-01	0.219609	0
OPRD1__P1P2	8	7.7963e-01	1.3782e-01	0.219609	0
ANKRA2__P1P2	8	7.8040e-01	1.3968e-01	0.222215	0
RPS11__P1P2	8	7.8083e-01	1.4155e-01	0.224445	0
UBE3A__P1P2	8	7.8127e-01	1.4155e-01	0.224445	0
SAP30BP__P1P2	8	7.8247e-01	1.4519e-01	0.229093	0
RPS13__P1P2	8	7.8269e-01	1.4519e-01	0.229093	0
RRNAD1__P1P2	8	7.8366e-01	1.4519e-01	0.229093	0
L3MBTL2__P1P2	8	7.8699e-01	1.4897e-01	0.233932	0
PIGL__P1P2	8	7.8742e-01	1.4897e-01	0.233932	0
ICMT__P1P2	8	7.8763e-01	1.4897e-01	0.233932	0
LOC643037__P1P2	8	7.9081e-01	1.5271e-01	0.239405	0
AP1B1__P1P2	8	7.9227e-01	1.5641e-01	0.241699	0
RPS8__P1P2	8	7.9248e-01	1.5641e-01	0.241699	0
EMD__P1P2	8	7.9311e-01	1.5641e-01	0.241699	0
ZNF43__P1	8	7.9363e-01	1.5641e-01	0.241699	0
ZNF444__P1P2	8	7.9363e-01	1.5641e-01	0.241699	0
LRRC28__P1P2	8	7.9363e-01	1.5641e-01	0.241699	0
RALGAPA1__P1P2	8	7.9559e-01	1.5641e-01	0.241699	0
USP28__P1P2	8	7.9580e-01	1.5641e-01	0.241699	0
TRAPPC2L__P1P2	8	7.9662e-01	1.6020e-01	0.245228	0
RAD51AP1__P1P2	8	7.9703e-01	1.6020e-01	0.245228	0
STAG2__P1	8	7.9723e-01	1.6020e-01	0.245228	0
TOP1__P1P2	8	7.9805e-01	1.6021e-01	0.245228	0
SMG7__P1P2	8	7.9825e-01	1.6021e-01	0.245228	0
AHR__P1P2	11	7.9845e-01	1.1290e-01	0.189200	0
LYPLA2__P1P2	8	7.9906e-01	1.6392e-01	0.250513	0
UBE2R2__P1P2	8	8.0018e-01	1.6768e-01	0.254660	0
FAM178A__P1P2	8	8.0128e-01	1.6768e-01	0.254660	0
SF3A2__P2	8	8.0169e-01	1.6768e-01	0.254660	0
ELMO3__P1P2	8	8.0249e-01	1.6768e-01	0.254660	0
TBC1D31__P1P2	8	8.0418e-01	1.6955e-01	0.257102	0
FDXR__P1P2	11	8.0471e-01	1.1290e-01	0.189200	0
CRLS1__P1P2	8	8.0487e-01	1.7142e-01	0.259132	0
MAPRE1__P1P2	8	8.0546e-01	1.7142e-01	0.259132	0
SUFU__104263513	8	8.0947e-01	1.7524e-01	0.262458	0
SALL2__P1P2	8	8.1082e-01	1.7524e-01	0.262458	0
NDUFAF6__P1P2	8	8.1111e-01	1.7524e-01	0.262458	0
TAF9__P1P2	8	8.1140e-01	1.7524e-01	0.262458	0
MEAF6__P1P2	8	8.1178e-01	1.7524e-01	0.262458	0
ROCK1__18690984	8	8.1235e-01	1.7524e-01	0.262458	0
BTBD9__P1P2	8	8.1454e-01	1.7889e-01	0.267101	0
PRKRIR__P1P2	8	8.1454e-01	1.7889e-01	0.267101	0
INO80C__P1P2	8	8.1529e-01	1.8258e-01	0.271775	0
HIBADH__P1P2	8	8.1567e-01	1.8258e-01	0.271775	0
CCNC__P1P2	8	8.1605e-01	1.8619e-01	0.276726	0
MPHOSPH8__P1	8	8.1736e-01	1.8997e-01	0.281480	0
C21orf58__P1	8	8.1829e-01	1.8997e-01	0.281480	0
SURF2__P1P2	11	8.1853e-01	1.1824e-01	0.194673	0
C11orf73__P1P2	8	8.1894e-01	1.9174e-01	0.283668	0
CYLD__P1P2	8	8.1977e-01	1.9704e-01	0.290191	0
RAD17__P1P2	8	8.2014e-01	1.9704e-01	0.290191	0
NEDD8-MDP1__P1P2	8	8.2124e-01	1.9704e-01	0.290191	0
FBXL14__P1P2	8	8.2324e-01	2.0071e-01	0.293817	0
CFDP1__P1	8	8.2415e-01	2.0071e-01	0.293817	0
LTN1__P1P2	8	8.2478e-01	2.0071e-01	0.293817	0
UBE2E3__P1P2	8	8.2523e-01	2.0071e-01	0.293817	0
SCYL1__P1P2	8	8.2684e-01	2.0428e-01	0.298588	0
CUL3__P1P2	8	8.2764e-01	2.0779e-01	0.300557	0
STX7__P1P2	8	8.2923e-01	2.0779e-01	0.300557	0
FERMT1__P1P2	8	8.2975e-01	2.0779e-01	0.300557	0
USP1__P1P2	8	8.2975e-01	2.0779e-01	0.300557	0
INPPL1__P1P2	8	8.3002e-01	2.0779e-01	0.300557	0
SSR1__P1P2	8	8.3054e-01	2.0779e-01	0.300557	0
EXT1__P1P2	8	8.3106e-01	2.0779e-01	0.300557	0
FAM58A__P1P2	8	8.3306e-01	2.1133e-01	0.303424	0
CMC2__P1P2	8	8.3332e-01	2.1133e-01	0.303424	0
TRAPPC13__P1P2	8	8.3349e-01	2.1133e-01	0.303424	0
KDM3A__P1P2	8	8.3375e-01	2.1133e-01	0.303424	0
PDLIM7__P1	8	8.3495e-01	2.1134e-01	0.303424	0
EIF4A1__P1P2	8	8.3622e-01	2.1496e-01	0.307714	0
MINOS1-NBL1__P1P2	8	8.3639e-01	2.1496e-01	0.307714	0
ZNF655__P1P2	8	8.3732e-01	2.1843e-01	0.310855	0
SMN2__69345238	8	8.3833e-01	2.1843e-01	0.310855	0
SOX2__P1P2	11	8.3862e-01	1.3383e-01	0.214420	0
HNRNPA2B1__P1P2	8	8.3908e-01	2.1843e-01	0.310855	0
MCM7__P1P2	8	8.3958e-01	2.1843e-01	0.310855	0
DROSHA__31531421	8	8.4132e-01	2.2200e-01	0.313635	0
ING5__P1P2	8	8.4305e-01	2.2200e-01	0.313635	0
SERF1A__70196291	8	8.4337e-01	2.2200e-01	0.313635	0
PPP4R2__P1P2	8	8.4484e-01	2.2200e-01	0.313635	0
ELK3__P1P2	8	8.4516e-01	2.2200e-01	0.313635	0
PPFIBP1__P1P2	8	8.4693e-01	2.2536e-01	0.317462	0
CCDC137__P1P2	8	8.4709e-01	2.2536e-01	0.317462	0
FKBPL__P1P2	8	8.4756e-01	2.2875e-01	0.321777	0
DHH__P1P2	8	8.4883e-01	2.3569e-01	0.330109	0
NAA30__P1P2	8	8.4899e-01	2.3569e-01	0.330109	0
MKI67__P1P2	8	8.4915e-01	2.3569e-01	0.330109	0
PRAMEF12__ENST00000357726.4	8	8.4962e-01	2.3906e-01	0.334347	0
RFWD2__P1P2	8	8.5142e-01	2.4583e-01	0.343318	0
CENPQ__P1P2	11	8.5193e-01	1.5470e-01	0.241699	0
SNF8__P1P2	8	8.5266e-01	2.5259e-01	0.347262	0
ATRIP__P1P2	8	8.5290e-01	2.5259e-01	0.347262	0
CCDC6__P1P2	8	8.5351e-01	2.5259e-01	0.347262	0
TMEM81__ENST00000367167.3	8	8.5520e-01	2.5259e-01	0.347262	0
FRMPD2__49481953	8	8.5542e-01	2.5259e-01	0.347262	0
GHITM__P1P2	8	8.5565e-01	2.5259e-01	0.347262	0
PRPF40A__P1P2	8	8.5596e-01	2.5259e-01	0.347262	0
LIAS__P1P2	8	8.5611e-01	2.5259e-01	0.347262	0
SUGP1__P1P2	8	8.5641e-01	2.5259e-01	0.347262	0
BPTF__P1P2	8	8.5716e-01	2.5259e-01	0.347262	0
SLX1B__29465621	8	8.5784e-01	2.5764e-01	0.351992	0
BRMS1__P1P2	8	8.5814e-01	2.5929e-01	0.351992	0
G3BP2__P1P2	8	8.5836e-01	2.5929e-01	0.351992	0
NSDHL__P1P2	8	8.5851e-01	2.5929e-01	0.351992	0
SCAF11__P1P2	8	8.5896e-01	2.5929e-01	0.351992	0
KLHL5__P1P2	11	8.5946e-01	1.5977e-01	0.245228	0
KAT5__P1P2	8	8.5985e-01	2.5929e-01	0.351992	0
PICALM__P1P2	8	8.6088e-01	2.5929e-01	0.351992	0
CPNE1__P1P2	8	8.6191e-01	2.5929e-01	0.351992	0
SPRY4__P1P2	8	8.6329e-01	2.5929e-01	0.351992	0
HIST1H2AB__P1P2	8	8.6694e-01	2.6265e-01	0.355567	0
BUB1__P1P2	8	8.6708e-01	2.6265e-01	0.355567	0
USF2__P1P2	8	8.6793e-01	2.6925e-01	0.362991	0
NONO__P1P2	8	8.6898e-01	2.6926e-01	0.362991	0
ZFYVE9__P1P2	8	8.6898e-01	2.6926e-01	0.362991	0
PLEKHA5__P1P2	8	8.6939e-01	2.7086e-01	0.364649	0
NCF1__74188108	8	8.7030e-01	2.7578e-01	0.368715	0
TIMM10__P1P2	8	8.7043e-01	2.7578e-01	0.368715	0
NIPBL__P1P2	8	8.7071e-01	2.7578e-01	0.368715	0
SRSF6__P1	8	8.7153e-01	2.7578e-01	0.368715	0
GTF2IRD2B__74508172	8	8.7167e-01	2.7578e-01	0.368715	0
TNKS2__P1P2	8	8.7249e-01	2.7901e-01	0.372016	0
CORO1A__30194716	8	8.7276e-01	2.7901e-01	0.372016	0
AJUBA__P1P2	8	8.7479e-01	2.8556e-01	0.379699	0
HSPA14__P1P2	8	8.7526e-01	2.8556e-01	0.379699	0
FBXO8__P1	8	8.7572e-01	2.8881e-01	0.383500	0
CAP1__P1P2	8	8.7731e-01	2.9196e-01	0.386102	0
AP3B1__P1P2	8	8.7797e-01	2.9196e-01	0.386102	0
DUSP12__P1P2	8	8.7876e-01	2.9196e-01	0.386102	0
PFDN4__P1P2	8	8.7915e-01	2.9514e-01	0.389249	0
SPRR2G__P1P2	8	8.8005e-01	2.9514e-01	0.389249	0
SRGAP2__206636520	8	8.8140e-01	3.0447e-01	0.399839	0
UNC45A__P1	8	8.8140e-01	3.0447e-01	0.399839	0
KRTCAP3__P1P2	8	8.8249e-01	3.0447e-01	0.399839	0
CFC1B__131278628	8	8.8299e-01	3.0769e-01	0.399839	0
DET1__P1P2	8	8.8299e-01	3.0769e-01	0.399839	0
PTPN20A__46619211	8	8.8337e-01	3.0769e-01	0.399839	0
NCOA6__P1P2	8	8.8362e-01	3.0769e-01	0.399839	0
WDR89__P1P2	8	8.8400e-01	3.0769e-01	0.399839	0
NUTF2__P1P2	8	8.8562e-01	3.0769e-01	0.399839	0
CYP51A1__P1P2	8	8.8580e-01	3.0769e-01	0.399839	0
VEZF1__P1P2	8	8.8624e-01	3.0769e-01	0.399839	0
SMARCA5__P1P2	8	8.8801e-01	3.1557e-01	0.409524	0
HIST1H1E__P1P2	8	8.8880e-01	3.1716e-01	0.411034	0
ATRN__P1P2	8	8.9078e-01	3.2636e-01	0.421842	0
NAIP__70319713	8	8.9078e-01	3.2636e-01	0.421842	0
RPL9__P1P2	8	8.9190e-01	3.2945e-01	0.425271	0
CCDC77__P2	8	8.9412e-01	3.3249e-01	0.428618	0
YPEL3__P1P2	8	8.9447e-01	3.3546e-01	0.431872	0
NBPF14__148025047	8	8.9573e-01	3.4741e-01	0.445489	0
NDUFC1__P2	8	8.9642e-01	3.4741e-01	0.445489	0
ZDHHC17__P1P2	8	8.9698e-01	3.4741e-01	0.445489	0
SND1__P1P2	8	8.9777e-01	3.5329e-01	0.448306	0
UBE2S__P1P2	8	8.9777e-01	3.5329e-01	0.448306	0
FAM107A__P1P2	8	8.9867e-01	3.5329e-01	0.448306	0
ANAPC7__P1P2	8	8.9967e-01	3.5329e-01	0.448306	0
UBE2L3__P1P2	8	9.0131e-01	3.5329e-01	0.448306	0
SHC1__P2	8	9.0131e-01	3.5329e-01	0.448306	0
NSG1__NM_001040101_NM_014392	8	9.0131e-01	3.5329e-01	0.448306	0
UBE2E2__P1P2	8	9.0158e-01	3.5329e-01	0.448306	0
RBM34__P1P2	8	9.0218e-01	3.5474e-01	0.449548	0
POC1B__P1P2	8	9.0261e-01	3.5618e-01	0.450787	0
CD22__P1P2	11	9.0264e-01	2.4673e-01	0.344073	0
COL4A3BP__P1P2	8	9.0357e-01	3.5903e-01	0.453802	0
USP22__P1P2	8	9.0421e-01	3.6202e-01	0.456987	0
HRAS__P1	8	9.0522e-01	3.6491e-01	0.457822	0
RABL5__P1P2	8	9.0522e-01	3.6491e-01	0.457822	0
PTK2__P1P2	8	9.0569e-01	3.6786e-01	0.457822	0
GPRIN2__46993345	8	9.0683e-01	3.6786e-01	0.457822	0
DMRT3__P1P2	8	9.0704e-01	3.6786e-01	0.457822	0
RAB1A__P1P2	8	9.0745e-01	3.6786e-01	0.457822	0
CORIN__P1P2	8	9.0766e-01	3.6786e-01	0.457822	0
RASA2__P1P2	8	9.0786e-01	3.6786e-01	0.457822	0
B3GAT3__P1P2	8	9.0797e-01	3.6786e-01	0.457822	0
CENPL__P1P2	8	9.0817e-01	3.6786e-01	0.457822	0
