group_id	items_in_group	lo_value	p	FDR	goodsgrna
PPP2R1A__P1	8	2.7111e-01	2.6671e-04	0.000658	3
AP1B1__P1P2	8	2.7185e-01	2.6671e-04	0.000658	3
NDE1__P1	8	2.7210e-01	2.6671e-04	0.000658	3
COPS8__237994319	8	2.7242e-01	4.4513e-03	0.009636	1
CD99L2__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
RBM7__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
HIF1AN__P1P2	8	2.7242e-01	4.4513e-03	0.009636	2
RAI14__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
HMGCR__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
TMSB10__P1P2	8	2.7242e-01	4.4513e-03	0.009636	2
RPUSD4__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
SNRNP40__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
FUBP3__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
ARHGAP11B__30918117	8	2.7242e-01	4.4513e-03	0.009636	2
RBL1__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
ESYT2__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
HDAC7__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
MCM7__P1P2	8	2.7242e-01	4.4513e-03	0.009636	2
PSPH__P2	8	2.7242e-01	4.4513e-03	0.009636	1
CNTD2__P1	8	2.7242e-01	4.4513e-03	0.009636	1
C7orf49__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
MEAF6__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
FAM102A__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
ABCB10__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
MED12__P1P2	8	2.7242e-01	4.4513e-03	0.009636	3
ZSCAN18__P2	8	2.7242e-01	4.4513e-03	0.009636	1
SMN1__70220656	8	2.7242e-01	4.4513e-03	0.009636	1
SUPT3H__P1P2	8	2.7242e-01	4.4513e-03	0.009636	2
TGDS__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
NPY4R__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
TRIM52__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
C6orf47__P1P2	8	2.7242e-01	4.4513e-03	0.009636	2
TRIM56__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
MANSC1__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
MAP3K7__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
ITGB3__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
PLEKHA5__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
ISOC2__P1	8	2.7242e-01	4.4513e-03	0.009636	1
ISY1__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
HYDIN__71263838	8	2.7242e-01	4.4513e-03	0.009636	1
ATRIP__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
TPR__P1P2	8	2.7242e-01	4.4513e-03	0.009636	2
RAD21__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
SUPT4H1__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
UNC13B__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
ING1__P1	8	2.7242e-01	4.4513e-03	0.009636	2
UHRF1__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
IL18R1__P1	8	2.7242e-01	4.4513e-03	0.009636	1
GNAI1__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
PLEKHH2__P1P2	8	2.7242e-01	4.4513e-03	0.009636	3
SGK3__ENST00000396596.1_ENST00000522398.1	8	2.7242e-01	4.4513e-03	0.009636	1
GNB2L1__P1P2	8	2.7242e-01	4.4513e-03	0.009636	2
ATP12A__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
PDIA4__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
GFRA4__ENST00000290417.2_ENST00000319242.3	8	2.7242e-01	4.4513e-03	0.009636	1
TRAPPC6B__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
GGCT__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
C11orf58__P1P2	8	2.7242e-01	4.4513e-03	0.009636	1
DHH__P1P2	8	2.7273e-01	8.6369e-03	0.018573	1
ZBTB7B__P1P2	8	2.7508e-01	1.2861e-02	0.027200	3
MED24__P1P2	8	2.7583e-01	1.2861e-02	0.027200	3
GNB1__P1P2	8	2.7608e-01	1.2861e-02	0.027200	3
GNPNAT1__P1P2	8	2.7647e-01	1.2864e-02	0.027200	1
DHRSX__P1P2	8	2.7647e-01	1.2864e-02	0.027200	2
SUGP1__P1P2	8	2.7890e-01	1.2865e-02	0.027200	2
PPM1F__P1P2	8	2.8107e-01	1.2871e-02	0.027200	3
BRPF1__P1P2	8	2.8258e-01	1.2872e-02	0.027200	3
LOC643037__P1P2	8	2.8329e-01	1.5037e-02	0.031706	1
BIVM__P1	8	2.8360e-01	1.7203e-02	0.034707	1
IPO5__P1P2	8	2.8668e-01	1.7213e-02	0.034707	2
GLCE__P1P2	8	2.8684e-01	1.7219e-02	0.034707	3
HAUS8__P1P2	8	2.8698e-01	1.7226e-02	0.034707	3
LUZP1__P1P2	8	2.8823e-01	1.7226e-02	0.034707	3
PPME1__P1P2	8	2.8911e-01	1.7226e-02	0.034707	3
SUB1__P1	8	3.0896e-01	1.7226e-02	0.034707	2
RRP8__P1P2	8	3.1060e-01	1.7226e-02	0.034707	2
CBLL1__P1P2	8	3.2059e-01	1.7227e-02	0.034707	2
POLG__P1P2	8	3.2828e-01	1.7227e-02	0.034707	2
RPL29__P1P2	8	3.2976e-01	1.7227e-02	0.034707	2
GET4__P1P2	8	3.4759e-01	1.7254e-02	0.034707	2
HEXIM2__P2	11	3.5422e-01	6.1908e-03	0.013343	1
DENND5A__P1P2	11	3.5422e-01	6.1908e-03	0.013343	1
AP1G1__P1P2	8	3.5869e-01	1.7291e-02	0.034707	2
PPP1R10__P1P2	8	3.6391e-01	1.7337e-02	0.034707	2
VGLL3__P1P2	8	3.8309e-01	1.7337e-02	0.034707	2
SAMD1__P1P2	8	3.8600e-01	1.7337e-02	0.034707	2
RAC1__P1P2	8	4.0086e-01	1.7338e-02	0.034707	2
SERBP1__P1P2	8	4.0632e-01	1.7338e-02	0.034707	2
FZR1__P1P2	8	4.1722e-01	1.7338e-02	0.034707	2
FAM72A__ENST00000367128.3	8	4.3250e-01	1.7338e-02	0.034707	2
USF2__P1P2	8	4.3725e-01	1.7491e-02	0.034707	2
ZZZ3__P1P2	8	4.4511e-01	1.7491e-02	0.034707	1
PRMT7__P1P2	8	4.4514e-01	1.7491e-02	0.034707	2
EXOSC1__P1P2	8	4.4640e-01	1.7491e-02	0.034707	2
CNOT11__P1P2	8	4.5362e-01	1.7492e-02	0.034707	2
MLLT3__P1P2	8	4.5768e-01	1.7492e-02	0.034707	2
LCOR__P1P2	8	4.6640e-01	1.7607e-02	0.034707	2
PPP6R3__P1P2	8	4.6645e-01	1.7607e-02	0.034707	2
GPALPP1__P1P2	8	4.6764e-01	1.7608e-02	0.034707	2
LRRC28__P1P2	8	4.7426e-01	1.7888e-02	0.034707	1
C19orf53__P1P2	8	4.7429e-01	1.7888e-02	0.034707	2
MBD6__P1P2	8	4.7660e-01	1.7888e-02	0.034707	2
REC8__P1P2	8	4.7919e-01	1.7888e-02	0.034707	1
ANP32B__P1P2	8	4.8948e-01	1.7888e-02	0.034707	2
EXOC5__P1P2	8	5.0131e-01	1.7889e-02	0.034707	2
CORO1B__67210174	8	5.0161e-01	1.7889e-02	0.034707	2
GTDC1__P1P2	8	5.0192e-01	1.7889e-02	0.034707	2
XPO5__P1P2	8	5.0643e-01	1.7889e-02	0.034707	2
BEND2__P1P2	8	5.0920e-01	1.7889e-02	0.034707	1
ZSCAN10__P1P2	8	5.1153e-01	1.7889e-02	0.034707	2
MID1IP1__P1P2	8	5.1422e-01	1.8024e-02	0.034762	2
PTBP1__P1P2	8	5.1449e-01	1.8024e-02	0.034762	1
GPR89B__147400326	8	5.1603e-01	1.8025e-02	0.034762	1
SF3A2__P2	8	5.1821e-01	1.8179e-02	0.034990	1
ARF1__P1P2	8	5.3168e-01	1.8757e-02	0.035064	2
FAM122A__P1P2	8	5.3226e-01	1.8757e-02	0.035064	2
ZEB2__P1	8	5.3812e-01	1.8757e-02	0.035064	1
UBE2M__P1P2	8	5.3928e-01	1.8757e-02	0.035064	2
CACHD1__P1P2	8	5.3986e-01	1.8757e-02	0.035064	2
AMOTL1__P1P2	8	5.4131e-01	1.8757e-02	0.035064	2
GMPR2__P1P2	8	5.4160e-01	1.8757e-02	0.035064	2
VPS26A__P1P2	8	5.4493e-01	1.8759e-02	0.035064	2
MED25__P1P2	8	5.4623e-01	1.8759e-02	0.035064	2
CSTF2__P1P2	8	5.4941e-01	1.8759e-02	0.035064	2
PIP4K2C__P1P2	8	5.5113e-01	1.8759e-02	0.035064	2
GNG4__P1P2	8	5.5228e-01	1.8759e-02	0.035064	2
TRAPPC2L__P1P2	8	5.5457e-01	1.8759e-02	0.035064	2
CAPZA1__P1P2	8	5.5515e-01	1.8759e-02	0.035064	2
C19orf43__P1P2	8	5.5886e-01	1.8759e-02	0.035064	2
FBXO28__P1P2	8	5.6792e-01	2.2783e-02	0.041759	2
ACTA2__P2	8	5.6831e-01	2.2783e-02	0.041759	1
UHMK1__P1P2	8	5.6877e-01	2.2783e-02	0.041759	2
SCYL1__P1P2	8	5.7073e-01	2.2995e-02	0.041759	2
TXNDC16__P1P2	8	5.7158e-01	2.2995e-02	0.041759	2
EYA3__P1P2	8	5.7438e-01	2.2995e-02	0.041759	2
ZIC2__P1P2	8	5.8106e-01	2.2996e-02	0.041759	2
FAM107A__P1P2	8	5.8409e-01	2.2996e-02	0.041759	1
TATDN2__P1P2	8	5.8603e-01	2.3206e-02	0.041759	2
CORO1A__30194716	8	5.8685e-01	2.3206e-02	0.041759	2
CENPQ__P1P2	11	5.8838e-01	2.4023e-02	0.041921	2
USP22__P1P2	8	5.8933e-01	2.3207e-02	0.041759	2
UBE2O__P1P2	8	5.9015e-01	2.3439e-02	0.041759	2
AK2__P1P2	8	5.9152e-01	2.3439e-02	0.041759	2
DNAJC3__P1P2	8	5.9207e-01	2.3440e-02	0.041759	1
RTKN2__P1P2	8	5.9288e-01	2.3440e-02	0.041759	2
CTNNB1__P1P2	8	5.9846e-01	2.3886e-02	0.041759	2
HNRNPA2B1__P1P2	8	6.0084e-01	2.3886e-02	0.041759	1
LOC730183__NM_001256932	8	6.0800e-01	2.3886e-02	0.041759	1
IRX1__P1P2	8	6.1018e-01	2.3886e-02	0.041759	1
CCNK__P2	11	6.1664e-01	2.4299e-02	0.042328	1
STX4__P1P2	8	6.2478e-01	2.3886e-02	0.041759	1
ZWILCH__P1P2	8	6.2775e-01	2.3886e-02	0.041759	1
RSPH3__P1P2	8	6.4127e-01	2.3886e-02	0.041759	1
TMEM198__P1P2	8	6.4911e-01	2.3886e-02	0.041759	1
TMEM110__P1P2	8	6.6513e-01	2.3887e-02	0.041759	1
SLC38A10__P1P2	8	6.7313e-01	2.3887e-02	0.041759	1
MSI1__P1P2	8	6.7344e-01	2.3887e-02	0.041759	1
RYR3__P1P2	8	6.7807e-01	2.3887e-02	0.041759	1
FAM58A__P1P2	8	6.7898e-01	2.3887e-02	0.041759	1
PRKCI__P1P2	8	6.8051e-01	2.3887e-02	0.041759	1
PAXIP1__P1P2	8	6.8354e-01	2.3887e-02	0.041759	1
MDC1__P1P2	8	6.8714e-01	2.3887e-02	0.041759	1
ZMIZ1__P1P2	11	6.9000e-01	3.0584e-02	0.053085	2
TMEM86A__P1P2	8	6.9366e-01	2.3887e-02	0.041759	1
RABL5__P1P2	8	6.9600e-01	2.3887e-02	0.041759	1
FAM216A__P1P2	8	7.0534e-01	2.3887e-02	0.041759	1
ZCCHC11__P1P2	8	7.0844e-01	2.3887e-02	0.041759	1
PCSK1N__P1P2	11	7.1569e-01	3.2040e-02	0.055024	1
CD22__P1P2	11	7.1768e-01	3.2040e-02	0.055024	1
ZBTB2__P1P2	8	7.2608e-01	2.3887e-02	0.041759	1
PPP1CB__P1P2	8	7.2820e-01	2.7850e-02	0.048427	1
WNT7A__P1P2	8	7.3499e-01	3.1940e-02	0.055024	1
SNAP29__P1P2	8	7.3679e-01	3.1940e-02	0.055024	1
PGPEP1__P1P2	8	7.3986e-01	3.1941e-02	0.055024	1
HCN2__P1P2	8	7.4214e-01	3.1941e-02	0.055024	1
WDR86__P1P2	8	7.4590e-01	3.5879e-02	0.059821	1
ZFAT__P1	8	7.4739e-01	3.5879e-02	0.059821	1
CDC42EP5__P1P2	8	7.5035e-01	3.5879e-02	0.059821	1
EIF4B__P1P2	8	7.5133e-01	3.5879e-02	0.059821	1
KCTD3__P1P2	8	7.5352e-01	3.5879e-02	0.059821	1
AHR__P1P2	11	7.5415e-01	3.2404e-02	0.055550	2
C11orf73__P1P2	8	7.6188e-01	3.5879e-02	0.059821	1
SYT14__P1P2	8	7.6235e-01	3.5879e-02	0.059821	1
COG5__P1P2	8	7.6851e-01	3.5880e-02	0.059821	1
CHEK2__P1P2	4	7.7222e-01	1.1204e-01	0.163514	0
CNKSR3__P1P2	8	7.7775e-01	3.5880e-02	0.059821	1
PKMYT1__P1P2	8	7.7897e-01	3.5880e-02	0.059821	1
WDR18__P1P2	8	7.8007e-01	3.5880e-02	0.059821	1
LAMC1__P1P2	8	7.8614e-01	3.5880e-02	0.059821	1
C19orf70__P1P2	8	7.8785e-01	3.5880e-02	0.059821	1
GNA13__P1P2	8	7.8827e-01	3.5880e-02	0.059821	1
SCAF11__P1P2	8	7.9123e-01	3.5880e-02	0.059821	1
KAT6B__P1P2	8	7.9662e-01	4.3738e-02	0.071936	1
STK3__P1P2	8	7.9866e-01	4.3738e-02	0.071936	1
TCF3__P1P2	8	8.0128e-01	4.3738e-02	0.071936	1
CCDC77__P2	8	8.0169e-01	4.3738e-02	0.071936	1
HIGD2A__P1P2	8	8.0348e-01	4.3739e-02	0.071936	1
DPP9__P1	8	8.0615e-01	4.3739e-02	0.071936	1
ELMO3__P1P2	8	8.0801e-01	4.3739e-02	0.071936	1
USP15__P1P2	8	8.0850e-01	4.3739e-02	0.071936	1
HNRNPUL1__P1P2	11	8.1005e-01	3.4262e-02	0.058631	1
ZNF444__P1P2	8	8.1264e-01	4.7768e-02	0.077904	1
DYNC1LI1__P1P2	8	8.1302e-01	4.7768e-02	0.077904	1
C20orf196__P1P2	8	8.1567e-01	4.7769e-02	0.077904	1
NOTCH2NL__145208892	8	8.1586e-01	4.7769e-02	0.077904	1
CYFIP2__P1P2	8	8.1717e-01	4.7769e-02	0.077904	1
FAM192A__P1P2	8	8.2014e-01	5.5853e-02	0.088855	1
ACTR5__P1P2	8	8.2087e-01	5.5853e-02	0.088855	1
LDB3__P1P2	8	8.2252e-01	5.5853e-02	0.088855	1
HNRNPLL__P1P2	8	8.2270e-01	5.5853e-02	0.088855	1
UBE3A__P1P2	8	8.2469e-01	5.5853e-02	0.088855	1
MYH9__P1P2	8	8.2594e-01	5.5853e-02	0.088855	1
TMEM81__ENST00000367167.3	8	8.2684e-01	5.5853e-02	0.088855	1
NUDT22__P1P2	8	8.2790e-01	5.5853e-02	0.088855	1
BCL2L13__P1P2	8	8.2826e-01	5.5853e-02	0.088855	1
RNF126__P1P2	8	8.2896e-01	5.5853e-02	0.088855	1
STMND1__P1P2	8	8.3028e-01	5.5853e-02	0.088855	1
PIGB__P1P2	8	8.3791e-01	5.5854e-02	0.088855	1
ZFYVE9__P1P2	8	8.3808e-01	5.5854e-02	0.088855	1
AES__P1P2	8	8.3958e-01	5.5854e-02	0.088855	1
MARCKS__P1P2	8	8.4247e-01	5.9740e-02	0.094727	1
CREBBP__P1P2	8	8.4305e-01	5.9740e-02	0.094727	1
CSDE1__P1P2	8	8.4394e-01	6.3761e-02	0.100775	1
TTC3__P1P2	8	8.4588e-01	6.3762e-02	0.100775	1
GPX3__P1P2	8	8.5243e-01	7.5775e-02	0.117470	1
CST1__P1P2	8	8.5413e-01	7.5775e-02	0.117470	1
ELK3__P1P2	8	8.5716e-01	7.5775e-02	0.117470	1
UBE2E2__P1P2	8	8.6007e-01	7.5776e-02	0.117470	1
C6orf62__P1	11	8.6041e-01	4.9979e-02	0.081373	1
UBE2R2__P1P2	8	8.6495e-01	7.5776e-02	0.117470	1
GTF2IRD2__74267046	8	8.6523e-01	7.5776e-02	0.117470	1
CENPO__P1P2	8	8.6538e-01	7.5776e-02	0.117470	1
PLA2G7__P1P2	8	8.6573e-01	7.5776e-02	0.117470	1
EVI5__P1P2	8	8.6750e-01	7.5776e-02	0.117470	1
TICAM2__P2	8	8.6877e-01	7.5776e-02	0.117470	1
GOLGA7__P1P2	8	8.6918e-01	7.5776e-02	0.117470	1
YPEL3__P1P2	8	8.6960e-01	7.5776e-02	0.117470	1
MIR205HG__P2	8	8.7112e-01	7.9700e-02	0.121235	1
CCDC6__P1P2	8	8.7153e-01	7.9700e-02	0.121235	1
CLK3__P2	8	8.7167e-01	7.9700e-02	0.121235	1
FAM115C__143317820	8	8.7364e-01	7.9700e-02	0.121235	1
TCF7L1__P1P2	8	8.7392e-01	7.9700e-02	0.121235	1
ZNF121__P1P2	8	8.7439e-01	7.9700e-02	0.121235	1
FERMT1__P1P2	8	8.7492e-01	7.9701e-02	0.121235	1
NDUFS4__P1P2	8	8.7532e-01	7.9701e-02	0.121235	1
RAD1__P1P2	8	8.7559e-01	7.9701e-02	0.121235	1
ICMT__P1P2	8	8.7592e-01	7.9701e-02	0.121235	1
UBA2__P1P2	8	8.7679e-01	7.9701e-02	0.121235	1
PLCG1__P1P2	8	8.7771e-01	7.9701e-02	0.121235	1
LYPLA2__P1P2	8	8.7967e-01	8.3615e-02	0.126793	1
HES1__P1P2	8	8.8005e-01	8.3615e-02	0.126793	1
CHAF1A__P1P2	8	8.8121e-01	8.7602e-02	0.132427	1
PRAMEF12__ENST00000357726.4	8	8.8217e-01	8.7603e-02	0.132427	1
APEX2__P1P2	8	8.8356e-01	9.1570e-02	0.138209	1
ZC3H4__P1	8	8.8487e-01	9.5485e-02	0.143671	1
KCTD10__P1P2	8	8.8512e-01	9.5485e-02	0.143671	0
ATM__P1P2	8	8.8673e-01	9.9417e-02	0.149125	0
RASA2__P1P2	8	8.8716e-01	9.9417e-02	0.149125	0
PIH1D1__P1P2	8	8.8813e-01	1.0324e-01	0.153206	0
SKP2__P1P2	8	8.8874e-01	1.0324e-01	0.153206	0
PEX7__P1P2	8	8.8892e-01	1.0324e-01	0.153206	0
MRE11A__P1P2	8	8.8904e-01	1.0324e-01	0.153206	0
NCOA6__P1P2	8	8.8928e-01	1.0324e-01	0.153206	0
PCNXL3__P1P2	8	8.9232e-01	1.0324e-01	0.153206	0
SPIN1__P1P2	8	8.9261e-01	1.0324e-01	0.153206	0
HDAC8__P1P2	8	8.9482e-01	1.0714e-01	0.157544	0
DHX35__P1P2	8	8.9499e-01	1.0714e-01	0.157544	0
CDK10__P1P2	8	8.9562e-01	1.0714e-01	0.157544	0
OCLN__68788394	8	8.9596e-01	1.0714e-01	0.157544	0
KDM3A__P1P2	8	8.9630e-01	1.0714e-01	0.157544	0
NPDC1__P1P2	8	8.9653e-01	1.0714e-01	0.157544	0
ZC3H7B__P1P2	8	8.9710e-01	1.1110e-01	0.162384	0
RSPRY1__P1P2	8	8.9777e-01	1.1110e-01	0.162384	0
JPH3__P1P2	8	8.9822e-01	1.1110e-01	0.162384	0
ARHGAP11A__32907502	8	8.9878e-01	1.1110e-01	0.162384	0
CTIF__P1P2	8	9.0022e-01	1.1504e-01	0.166643	0
ADD1__P1P2	8	9.0088e-01	1.1504e-01	0.166643	0
CCDC101__P1P2	8	9.0098e-01	1.1504e-01	0.166643	0
ZDHHC17__P1P2	8	9.0131e-01	1.1504e-01	0.166643	0
ATP6V0E1__P1P2	8	9.0142e-01	1.1504e-01	0.166643	0
MED23__P1P2	8	9.0185e-01	1.1890e-01	0.167011	0
MED19__P1P2	8	9.0196e-01	1.1890e-01	0.167011	0
USP28__P1P2	8	9.0207e-01	1.1890e-01	0.167011	0
PYGO2__P1P2	8	9.0325e-01	1.1890e-01	0.167011	0
WDR37__P1P2	8	9.0411e-01	1.1890e-01	0.167011	0
C1orf101__P1P2	8	9.0464e-01	1.1890e-01	0.167011	0
PLEKHG2__P1P2	8	9.0501e-01	1.1890e-01	0.167011	0
SNAI1__P1P2	8	9.0553e-01	1.1890e-01	0.167011	0
SENP2__P1P2	8	9.0673e-01	1.1890e-01	0.167011	0
ELOVL6__P1P2	8	9.0694e-01	1.1890e-01	0.167011	0
MCTS1__P1P2	8	9.0725e-01	1.1890e-01	0.167011	0
POLE3__P1P2	8	9.0786e-01	1.1890e-01	0.167011	0
PORCN__P2	8	9.0797e-01	1.1890e-01	0.167011	0
ZNF740__P1P2	8	9.0858e-01	1.1890e-01	0.167011	0
ERC1__P1P2	8	9.0909e-01	1.1890e-01	0.167011	0
FBXO42__P1P2	8	9.0959e-01	1.1890e-01	0.167011	0
RBPMS2__P1P2	8	9.0969e-01	1.1890e-01	0.167011	0
ERCC1__P1P2	8	9.1019e-01	1.1890e-01	0.167011	0
SPEN__P1P2	8	9.1065e-01	1.1890e-01	0.167011	0
PCGF2__P1	8	9.1099e-01	1.1890e-01	0.167011	0
SPRY4__P1P2	8	9.1228e-01	1.2661e-01	0.175308	0
RIC8A__P2	8	9.1238e-01	1.2661e-01	0.175308	0
GAL__P1P2	8	9.1247e-01	1.2661e-01	0.175308	0
FCGR1B__120935150	8	9.1257e-01	1.2661e-01	0.175308	0
ANAPC7__P1P2	8	9.1311e-01	1.2661e-01	0.175308	0
GPBP1__P1P2	8	9.1311e-01	1.2661e-01	0.175308	0
STT3B__P1P2	8	9.1355e-01	1.2661e-01	0.175308	0
PSPC1__P1P2	8	9.1364e-01	1.2661e-01	0.175308	0
USP10__P1P2	8	9.1451e-01	1.2661e-01	0.175308	0
ZNHIT3__P1P2	8	9.1556e-01	1.2661e-01	0.175308	0
CCDC94__P1P2	8	9.1604e-01	1.3050e-01	0.178915	0
TP53__P1P2	8	9.1623e-01	1.3050e-01	0.178915	0
CCNC__P1P2	8	9.1641e-01	1.3050e-01	0.178915	0
OCIAD1__P1P2	8	9.1660e-01	1.3050e-01	0.178915	0
C11orf71__P1P2	8	9.1688e-01	1.3050e-01	0.178915	0
ATP1A1__P1P2	8	9.1782e-01	1.3050e-01	0.178915	0
TFAP4__P1P2	8	9.1809e-01	1.3050e-01	0.178915	0
C14orf169__P1P2	8	9.1883e-01	1.3436e-01	0.183946	0
PKNOX1__P1P2	9	9.1984e-01	1.1543e-01	0.166968	0
GTF2IRD2B__74508172	8	9.2047e-01	1.3804e-01	0.188708	0
UBE2G2__P1P2	8	9.2208e-01	1.4188e-01	0.193690	0
HRAS__P1	8	9.2261e-01	1.4576e-01	0.198430	0
PPFIBP1__P1P2	8	9.2287e-01	1.4576e-01	0.198430	0
SMURF2__P1P2	8	9.2383e-01	1.4953e-01	0.202707	0
ARL14EP__P1P2	8	9.2409e-01	1.4953e-01	0.202707	0
SFPQ__P1P2	8	9.2443e-01	1.4953e-01	0.202707	0
HSPA4__P1P2	8	9.2563e-01	1.5340e-01	0.207094	0
HIBADH__P1P2	8	9.2572e-01	1.5340e-01	0.207094	0
MESDC2__P1P2	8	9.2614e-01	1.5340e-01	0.207094	0
AGO1__36348590	8	9.2656e-01	1.5714e-01	0.211556	0
ATL3__P1P2	8	9.2786e-01	1.6087e-01	0.215080	0
FOXK2__P1P2	8	9.2798e-01	1.6087e-01	0.215080	0
SMCHD1__P1P2	8	9.2823e-01	1.6087e-01	0.215080	0
ATF6__P1P2	8	9.2872e-01	1.6087e-01	0.215080	0
BBC3__P1P2	8	9.2905e-01	1.6087e-01	0.215080	0
CNR1__P1P2	8	9.2941e-01	1.6461e-01	0.215589	0
ARRDC4__P1P2	8	9.2962e-01	1.6461e-01	0.215589	0
ACAT2__P1P2	8	9.3018e-01	1.6461e-01	0.215589	0
RFWD2__P1P2	8	9.3026e-01	1.6461e-01	0.215589	0
AKAP10__P1P2	8	9.3066e-01	1.6461e-01	0.215589	0
DSCR3__P1P2	8	9.3240e-01	1.6461e-01	0.215589	0
PDZK1__145727481	8	9.3310e-01	1.6461e-01	0.215589	0
PIGL__P1P2	8	9.3372e-01	1.6461e-01	0.215589	0
FBXL14__P1P2	8	9.3387e-01	1.6461e-01	0.215589	0
NDUFC1__P2	8	9.3403e-01	1.6461e-01	0.215589	0
SPINT1__P1P2	8	9.3410e-01	1.6461e-01	0.215589	0
ZCCHC8__P1P2	8	9.3580e-01	1.6461e-01	0.215589	0
FNIP1__P1P2	8	9.3640e-01	1.6461e-01	0.215589	0
WDR7__P1P2	8	9.3640e-01	1.6461e-01	0.215589	0
ADAMTS16__P2	8	9.3651e-01	1.6461e-01	0.215589	0
ATG16L1__P1P2	8	9.3699e-01	1.6833e-01	0.219918	0
RNF2__P1P2	8	9.3739e-01	1.7202e-01	0.223841	0
GMEB1__P1P2	8	9.3790e-01	1.7203e-01	0.223841	0
C21orf58__P1	8	9.3805e-01	1.7203e-01	0.223841	0
ANLN__P1P2	8	9.3845e-01	1.7571e-01	0.226512	0
SLC30A3__P1P2	8	9.3855e-01	1.7571e-01	0.226512	0
TMED2__P1P2	8	9.3898e-01	1.7571e-01	0.226512	0
EIF4H__P1P2	8	9.3941e-01	1.7571e-01	0.226512	0
CHST15__P2	8	9.3955e-01	1.7571e-01	0.226512	0
PTPN20A__46619211	8	9.3977e-01	1.7571e-01	0.226512	0
THAP2__P1	8	9.4033e-01	1.7571e-01	0.226512	0
FAM83H__P1P2	8	9.4096e-01	1.8654e-01	0.239839	0
PATL1__P1P2	8	9.4116e-01	1.8654e-01	0.239839	0
SERF1B__69320873	8	9.4185e-01	1.9017e-01	0.242264	0
SREBF1__P1	8	9.4209e-01	1.9017e-01	0.242264	0
PTPN20B__48826780	8	9.4233e-01	1.9017e-01	0.242264	0
SSR1__P1P2	8	9.4240e-01	1.9017e-01	0.242264	0
ELOF1__P1P2	8	9.4247e-01	1.9017e-01	0.242264	0
BCLAF1__P1P2	8	9.4294e-01	1.9017e-01	0.242264	0
SERPINB9__P1P2	8	9.4311e-01	1.9017e-01	0.242264	0
SRCAP__P1P2	8	9.4388e-01	1.9380e-01	0.246562	0
MLLT1__P1P2	8	9.4629e-01	2.0775e-01	0.262590	0
ARHGEF18__P1P2	8	9.4635e-01	2.0775e-01	0.262590	0
PTPN20B__48806138	8	9.4642e-01	2.0775e-01	0.262590	0
OXR1__ENST00000312046.6	8	9.4696e-01	2.0775e-01	0.262590	0
HIST1H2AB__P1P2	8	9.4768e-01	2.0775e-01	0.262590	0
LNP1__P1P2	8	9.4824e-01	2.1468e-01	0.270296	0
RBM47__P1P2	8	9.4873e-01	2.1468e-01	0.270296	0
POC1B__P1P2	8	9.4901e-01	2.1818e-01	0.273992	0
DEDD__P1P2	8	9.4910e-01	2.1818e-01	0.273992	0
UBE2Q1__P1P2	8	9.4995e-01	2.2169e-01	0.277689	0
TP53BP1__P1	8	9.5055e-01	2.2514e-01	0.281643	0
SLC4A1AP__P1P2	8	9.5066e-01	2.2846e-01	0.285431	0
ZNF286B__18584835	8	9.5084e-01	2.3187e-01	0.289311	0
FUT7__P1P2	8	9.5108e-01	2.3526e-01	0.293174	0
DCUN1D1__P1P2	8	9.5184e-01	2.3864e-01	0.296999	0
FAM3B__P1P2	8	9.5219e-01	2.4204e-01	0.300469	0
EPC1__P1P2	8	9.5236e-01	2.4204e-01	0.300469	0
CISD1__P1P2	8	9.5270e-01	2.4540e-01	0.304244	0
