group_id	items_in_group	lo_value	p	FDR	goodsgrna
ZNF444__P1P2	8	1.7582e-01	1.0920e-03	0.002710	4
RPL28__P1P2	8	1.7681e-01	1.0930e-03	0.002710	4
KDM3A__P1P2	8	1.7978e-01	1.1208e-03	0.002768	4
UBA2__P1P2	8	1.8168e-01	1.1218e-03	0.002768	4
NXT1__P1P2	8	1.8259e-01	1.1280e-03	0.002771	4
SALL2__P1P2	8	1.8488e-01	1.1290e-03	0.002771	4
BRPF1__P1P2	8	1.8662e-01	1.1413e-03	0.002794	4
ZNF460__P1P2	8	1.8708e-01	1.1552e-03	0.002821	4
TICAM2__P2	8	1.9536e-01	1.1773e-03	0.002868	4
SIN3B__P1P2	8	2.1939e-01	1.2544e-03	0.003048	3
GRWD1__P1P2	8	2.2419e-01	1.2708e-03	0.003080	3
PPP6R3__P1P2	8	2.2725e-01	1.2863e-03	0.003102	3
TFAP4__P1P2	8	2.2843e-01	1.2863e-03	0.003102	3
EIF4A1__P1P2	8	2.4443e-01	1.3243e-03	0.003170	3
NUDT22__P1P2	8	2.4709e-01	1.3243e-03	0.003170	3
ATPAF2__P1P2	8	2.4891e-01	1.3243e-03	0.003170	3
RAC1__P1P2	8	2.5170e-01	1.3459e-03	0.003209	3
GAL__P1P2	8	2.5267e-01	1.3469e-03	0.003209	3
COG6__P1P2	8	2.5859e-01	1.3695e-03	0.003247	2
ESYT2__P1P2	8	2.6050e-01	1.3695e-03	0.003247	3
TM9SF3__P1P2	8	2.6480e-01	1.5720e-03	0.003693	3
ZNF236__P1P2	8	2.6524e-01	1.5720e-03	0.003693	2
ZCCHC11__P1P2	8	2.6863e-01	1.5730e-03	0.003693	3
RNPS1__P1P2	8	2.6962e-01	1.5730e-03	0.003693	2
PRC1__P1P2	8	2.7334e-01	1.6008e-03	0.003725	3
CENPO__P1P2	8	2.7758e-01	1.6008e-03	0.003725	3
STX7__P1P2	8	2.7824e-01	1.6008e-03	0.003725	2
EVI5__P1P2	8	2.8283e-01	1.6018e-03	0.003725	3
VPS9D1__P1P2	8	2.8861e-01	1.6347e-03	0.003786	3
USMG5__P1P2	8	2.9081e-01	1.6357e-03	0.003786	3
MEX3A__P1P2	8	2.9326e-01	1.6686e-03	0.003846	3
TAF3__P1P2	8	2.9416e-01	1.6696e-03	0.003846	3
ING5__P1P2	8	3.0024e-01	1.9029e-03	0.004324	3
SMG7__P1P2	8	3.0405e-01	1.9029e-03	0.004324	3
GDI2__P1	8	3.0596e-01	1.9029e-03	0.004324	3
PPP2R1A__P1	8	3.0749e-01	1.9040e-03	0.004324	3
KDSR__P1P2	8	3.0945e-01	1.9040e-03	0.004324	3
TMEM258__P1P2	8	3.1529e-01	1.9040e-03	0.004324	3
PRR14L__P1P2	8	3.1760e-01	1.9410e-03	0.004390	3
SCAF11__P1P2	8	3.1914e-01	1.9420e-03	0.004390	3
SERBP1__P1P2	8	3.2532e-01	2.1578e-03	0.004846	3
PTRHD1__P1P2	8	3.3123e-01	2.1588e-03	0.004846	2
SMN1__70220656	8	3.3190e-01	2.1588e-03	0.004846	3
NDE1__P1	8	3.4084e-01	2.2277e-03	0.004978	3
VPS26A__P1P2	8	3.4105e-01	2.2277e-03	0.004978	3
CORO1B__67210174	8	3.4500e-01	2.4692e-03	0.005505	3
ARAP3__P1P2	8	3.4694e-01	2.5093e-03	0.005581	2
ELOF1__P1P2	8	3.4906e-01	2.5525e-03	0.005664	3
GART__P1P2	8	3.5060e-01	2.7611e-03	0.006061	3
TTLL10__P1	8	3.5412e-01	2.7622e-03	0.006061	3
IRX1__P1P2	8	3.5478e-01	2.7622e-03	0.006061	2
DOCK1__P1P2	8	3.5490e-01	2.7622e-03	0.006061	3
NRBP1__P1P2	8	3.5673e-01	2.7992e-03	0.006128	3
SUPT3H__P1P2	8	3.6143e-01	3.0006e-03	0.006412	3
TMEM86A__P1P2	8	3.6163e-01	3.0006e-03	0.006412	2
UFC1__P1P2	8	3.6352e-01	3.0006e-03	0.006412	3
PTPRF__P1P2	8	3.6404e-01	3.0006e-03	0.006412	3
PARL__P1P2	8	3.6431e-01	3.0006e-03	0.006412	3
FBXO8__P1	8	3.6692e-01	3.0006e-03	0.006412	3
TMTC2__P1P2	8	3.6766e-01	3.0016e-03	0.006412	2
MAZ__P1P2	8	3.6847e-01	3.0016e-03	0.006412	3
RPS11__P1P2	8	3.6876e-01	3.0016e-03	0.006412	3
MRGBP__P1P2	8	3.7026e-01	3.0016e-03	0.006412	2
REC8__P1P2	8	3.7644e-01	3.0016e-03	0.006412	2
BRD1__P1P2	8	3.7820e-01	3.0427e-03	0.006472	3
UBE2D3__P1P2	8	3.7872e-01	3.0427e-03	0.006472	3
RRP8__P1P2	8	3.8292e-01	3.1013e-03	0.006570	3
BRAP__P1P2	8	3.8778e-01	3.1024e-03	0.006570	2
TPR__P1P2	8	3.9053e-01	3.1692e-03	0.006697	2
FERMT1__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
UBE2E2__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
ACADS__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
WDR86__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
SPEN__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
UBE2Q1__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
MYO9B__P1P2	8	3.9355e-01	2.1135e-02	0.039659	3
SNRK__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
C19orf43__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
TMSB10__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
NFYB__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
PGPEP1__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
DHH__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
FAM115C__143317820	8	3.9355e-01	2.1135e-02	0.039659	1
ATRIP__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
CSNK2A1__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
RPUSD4__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
ARHGEF18__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
EIF4H__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
ARHGAP11B__30918117	8	3.9355e-01	2.1135e-02	0.039659	1
PLEKHA5__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
ATL3__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
ARRDC4__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
AGPS__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
BCL2L13__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
SLC38A10__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
TGDS__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
FDX1__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
CTXN1__P1P2	8	3.9355e-01	2.1135e-02	0.039659	3
TMEM68__P1P2	8	3.9355e-01	2.1135e-02	0.039659	3
ABCB10__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
PDIA4__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
FAM83H__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
TAF5L__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
CORO1A__30194716	8	3.9355e-01	2.1135e-02	0.039659	2
C1orf101__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
LCOR__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
CCDC130__P1	8	3.9355e-01	2.1135e-02	0.039659	1
ACTA2__P2	8	3.9355e-01	2.1135e-02	0.039659	1
GPX3__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
KCTD3__P1P2	8	3.9355e-01	2.1135e-02	0.039659	3
CCDC94__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
GNPNAT1__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
MANSC1__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
MEAF6__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
GOLGA7B__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
GPBP1__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
LOC730183__NM_001256932	8	3.9355e-01	2.1135e-02	0.039659	2
GPR89B__147400326	8	3.9355e-01	2.1135e-02	0.039659	1
SREBF1__P1	8	3.9355e-01	2.1135e-02	0.039659	2
CD99L2__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
HDAC7__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
ISCA1__P1P2	8	3.9355e-01	2.1135e-02	0.039659	2
IBA57__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
MCM7__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
HOXC4__ENST00000430889.2	8	3.9355e-01	2.1135e-02	0.039659	2
HSPA4__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
ADAM18__P1P2	8	3.9355e-01	2.1135e-02	0.039659	1
HIVEP1__P1P2	8	3.9382e-01	3.9100e-02	0.071307	2
ABHD16A__P1P2	8	3.9382e-01	3.9100e-02	0.071307	2
CAB39__P1P2	8	3.9408e-01	3.9100e-02	0.071307	1
JPH3__P1P2	8	3.9408e-01	3.9100e-02	0.071307	1
MSI1__P1P2	8	3.9408e-01	3.9100e-02	0.071307	1
USP3__P1P2	8	3.9435e-01	3.9100e-02	0.071307	1
RAD21__P1P2	8	3.9488e-01	3.9100e-02	0.071307	1
PIGB__P1P2	8	3.9515e-01	3.9100e-02	0.071307	1
G0S2__P1P2	8	3.9542e-01	3.9101e-02	0.071307	1
TRABD__P1	8	3.9542e-01	3.9101e-02	0.071307	1
GDF7__P1P2	8	3.9542e-01	3.9101e-02	0.071307	1
AJUBA__P1P2	8	3.9595e-01	3.9101e-02	0.071307	3
PLEKHG2__P1P2	8	3.9595e-01	3.9101e-02	0.071307	1
PIH1D1__P1P2	8	3.9595e-01	3.9101e-02	0.071307	1
SERPINB9__P1P2	8	3.9807e-01	4.3166e-02	0.078281	1
RIC8A__P2	8	3.9913e-01	4.3167e-02	0.078281	1
TMEM110__P1P2	8	4.0037e-01	4.3167e-02	0.078281	2
C11orf58__P1P2	8	4.0098e-01	4.5203e-02	0.081667	1
USP44__P1	8	4.0098e-01	4.5203e-02	0.081667	2
PLA2G7__P1P2	8	4.0124e-01	4.7238e-02	0.084647	2
C6orf62__P1	11	4.0264e-01	2.6080e-03	0.005774	4
PPP2R5E__P1P2	8	4.0466e-01	4.7407e-02	0.084647	2
ZC3H7B__P1P2	8	4.0501e-01	4.7407e-02	0.084647	3
TRIM24__P1P2	8	4.0649e-01	4.7408e-02	0.084647	3
CHRNA7__32322509	8	4.0738e-01	4.7449e-02	0.084647	3
PHC1__P1P2	8	4.1502e-01	4.7641e-02	0.084647	3
CYFIP2__P1P2	8	4.1930e-01	4.7865e-02	0.084647	2
PPP6C__P1P2	8	4.2239e-01	4.7866e-02	0.084647	3
KDM5A__P1P2	8	4.2476e-01	4.7866e-02	0.084647	3
GNAI1__P1P2	8	4.2555e-01	4.7958e-02	0.084647	3
SUPT7L__P1P2	8	4.2660e-01	4.8173e-02	0.084647	3
YPEL3__P1P2	8	4.2870e-01	4.8173e-02	0.084647	3
RASA2__P1P2	8	4.2949e-01	4.8174e-02	0.084647	3
HEXIM1__P1P2	8	4.3107e-01	4.8174e-02	0.084647	3
SPRY4__P1P2	8	4.3344e-01	4.8245e-02	0.084647	3
MED13L__P1P2	8	4.3449e-01	4.8245e-02	0.084647	3
ACLY__P1P2	8	4.4434e-01	4.9120e-02	0.085843	3
DHRSX__P1P2	8	4.4684e-01	4.9192e-02	0.085843	3
ZIC2__P1P2	8	4.4736e-01	4.9192e-02	0.085843	3
SFPQ__P1P2	8	4.8183e-01	4.9503e-02	0.086232	2
CD22__P1P2	11	4.9726e-01	2.9124e-02	0.054545	1
STX4__P1P2	8	5.0222e-01	4.9887e-02	0.086591	2
HNRNPLL__P1P2	8	5.0628e-01	4.9888e-02	0.086591	2
IMMT__P1P2	8	5.3898e-01	5.1903e-02	0.089771	2
EHBP1__P1P2	8	5.5013e-01	5.1904e-02	0.089771	2
ADD1__P1P2	8	5.6905e-01	5.2523e-02	0.090679	2
CRLS1__P1P2	8	5.7772e-01	5.2842e-02	0.091068	2
SOX2__P1P2	11	5.9353e-01	6.5808e-02	0.107686	3
RNF126__P1P2	8	6.0251e-01	5.3592e-02	0.092197	2
LNP1__P1P2	8	6.0974e-01	5.4841e-02	0.093455	2
ATP12A__P1P2	8	6.1439e-01	5.4841e-02	0.093455	2
PCGF1__P1P2	8	6.2463e-01	5.4842e-02	0.093455	2
NR2E3__P1P2	8	6.2583e-01	5.4842e-02	0.093455	1
RAB1A__P1P2	8	6.3034e-01	5.5284e-02	0.093455	2
SRSF11__P2	8	6.3189e-01	5.5284e-02	0.093455	2
WDR37__P1P2	8	6.3292e-01	5.5284e-02	0.093455	2
RSPH3__P1P2	8	6.3318e-01	5.5284e-02	0.093455	2
ZNF296__P1P2	8	6.4194e-01	5.5285e-02	0.093455	2
PCDHGA12__P1P2	8	6.4312e-01	5.5285e-02	0.093455	1
ZCCHC8__P1P2	8	6.4916e-01	5.5748e-02	0.094075	2
GTF2IRD2__74267046	8	6.5125e-01	5.6172e-02	0.094463	2
DPP9__P1	8	6.5216e-01	5.6173e-02	0.094463	2
SGK3__ENST00000396596.1_ENST00000522398.1	8	6.5687e-01	6.0716e-02	0.101231	2
CCDC64__ENST00000397558.2	8	6.5712e-01	6.0716e-02	0.101231	2
WNT7A__P1P2	8	6.5728e-01	6.0717e-02	0.101231	1
NONO__P1P2	8	6.5959e-01	6.1204e-02	0.101231	2
SPECC1L__P1P2	8	6.6118e-01	6.1204e-02	0.101231	2
MBD6__P1P2	8	6.6472e-01	6.1205e-02	0.101231	2
KIAA1429__P1P2	8	6.6981e-01	6.1654e-02	0.101231	2
C6orf47__P1P2	8	6.6986e-01	6.1654e-02	0.101231	1
LAMC1__P1P2	8	6.7126e-01	6.1654e-02	0.101231	2
LSM12__P1P2	8	6.7246e-01	6.1654e-02	0.101231	2
PICALM__P1P2	8	6.7258e-01	6.1654e-02	0.101231	2
LTN1__P1P2	8	6.8112e-01	6.1655e-02	0.101231	1
MRE11A__P1P2	8	6.8369e-01	6.1655e-02	0.101231	1
IFT88__P1P2	8	6.8444e-01	6.1655e-02	0.101231	1
VGLL3__P1P2	8	6.8667e-01	6.5735e-02	0.107686	2
FAM179B__P1P2	8	6.9115e-01	6.6229e-02	0.108012	1
AEN__P1P2	8	6.9477e-01	6.6230e-02	0.108012	2
CNOT11__P1P2	8	6.9745e-01	6.6750e-02	0.108136	1
SRSF6__P1	8	6.9991e-01	6.6750e-02	0.108136	2
TCTN1__P1P2	8	7.0364e-01	6.6751e-02	0.108136	2
LHFP__P1P2	8	7.0454e-01	6.6751e-02	0.108136	2
DDA1__P1P2	8	7.0857e-01	6.7278e-02	0.108809	2
SYT14__P1P2	8	7.1079e-01	7.1347e-02	0.115198	2
RBM7__P1P2	8	7.1291e-01	7.2385e-02	0.116489	1
HIF1AN__P1P2	8	7.1366e-01	7.2386e-02	0.116489	2
KLHL5__P1P2	11	7.1383e-01	7.4738e-02	0.119285	2
HRAS__P1	8	7.1674e-01	7.4111e-02	0.119067	2
FAF1__P1P2	8	7.1848e-01	7.4659e-02	0.119285	2
FRMPD2__49481953	8	7.1922e-01	7.4660e-02	0.119285	1
AES__P1P2	8	7.1957e-01	7.4660e-02	0.119285	2
DCP2__P1P2	8	7.2260e-01	7.6516e-02	0.121526	2
C17orf49__P2	8	7.2325e-01	7.6516e-02	0.121526	2
ZDHHC17__P1P2	8	7.2475e-01	7.6517e-02	0.121526	2
TRAPPC2L__P1P2	8	7.2711e-01	7.7086e-02	0.121833	2
AGO2__141644983	8	7.2714e-01	7.7086e-02	0.121833	2
ZNF740__P1P2	8	7.2775e-01	7.7710e-02	0.122620	2
PTPN14__P1P2	8	7.2849e-01	8.1178e-02	0.127884	2
TRIM56__P1P2	8	7.3241e-01	8.1789e-02	0.128224	2
HLA-DMA__P2	8	7.3253e-01	8.1789e-02	0.128224	1
SPAG9__P1P2	8	7.3253e-01	8.1789e-02	0.128224	1
CLDN3__P1P2	8	7.3396e-01	8.5294e-02	0.133503	1
MAU2__P1P2	8	7.3514e-01	8.5997e-02	0.134387	2
USF1__P1P2	8	7.3618e-01	8.6676e-02	0.135232	2
FAM58A__P1P2	8	7.3805e-01	8.8111e-02	0.137250	2
USP22__P1P2	8	7.3992e-01	9.2149e-02	0.140594	2
CACHD1__P1P2	8	7.4113e-01	9.2883e-02	0.140594	1
AP1B1__P1P2	8	7.4239e-01	9.3584e-02	0.140594	2
CHCHD3__P1P2	8	7.4264e-01	9.3584e-02	0.140594	1
OPRD1__P1P2	8	7.4321e-01	9.3584e-02	0.140594	2
ARL14EP__P1P2	8	7.4454e-01	9.3584e-02	0.140594	2
CTNNB1__P1P2	8	7.4647e-01	9.3584e-02	0.140594	2
TATDN2__P1P2	8	7.4937e-01	9.3584e-02	0.140594	1
GMEB1__P1P2	8	7.4949e-01	9.3584e-02	0.140594	1
MNT__P1P2	8	7.4949e-01	9.3584e-02	0.140594	1
GNA13__P1P2	8	7.5047e-01	9.3584e-02	0.140594	1
RABL5__P1P2	8	7.5121e-01	9.3584e-02	0.140594	1
ANAPC7__P1P2	8	7.5169e-01	9.3584e-02	0.140594	1
HNRNPUL1__P1P2	11	7.5227e-01	7.7008e-02	0.121833	2
ANKRD17__P1P2	8	7.5267e-01	9.3584e-02	0.140594	1
S100A16__P1P2	8	7.5557e-01	9.3584e-02	0.140594	1
TTBK2__P1P2	8	7.5617e-01	9.3584e-02	0.140594	1
G3BP2__P1P2	8	7.5629e-01	9.3584e-02	0.140594	1
ZEB2__P1	8	7.5869e-01	9.3585e-02	0.140594	1
SLC30A3__P1P2	8	7.6200e-01	9.3585e-02	0.140594	1
FAM107A__P1P2	8	7.6816e-01	9.3585e-02	0.140594	1
EPC1__P1P2	8	7.7011e-01	9.3585e-02	0.140594	1
RBL1__P1P2	8	7.7294e-01	9.6750e-02	0.143796	1
HELLS__P1P2	8	7.8051e-01	9.6751e-02	0.143796	1
DET1__P1P2	8	7.8291e-01	9.6751e-02	0.143796	1
ZNF286A__15602675	8	7.8291e-01	9.6751e-02	0.143796	1
PHF6__P1P2	8	7.8410e-01	9.6751e-02	0.143796	1
SNAI1__P1P2	8	7.8657e-01	9.6751e-02	0.143796	1
MYH9__P1P2	8	7.8923e-01	1.0325e-01	0.152296	1
FAM115A__143579171	8	7.8986e-01	1.0325e-01	0.152296	1
FLII__18161284	8	7.9206e-01	1.0325e-01	0.152296	1
NUDT15__P1P2	8	7.9206e-01	1.0325e-01	0.152296	1
TNRC6A__P1P2	8	8.0229e-01	1.1292e-01	0.166301	1
DENND5A__P1P2	11	8.0264e-01	9.0383e-02	0.140341	2
AP3B1__P1P2	8	8.0378e-01	1.1616e-01	0.170301	1
PDS5A__P1P2	8	8.0586e-01	1.1616e-01	0.170301	1
XKR8__P1P2	8	8.1015e-01	1.1616e-01	0.170301	1
AHR__P1P2	11	8.1355e-01	9.0384e-02	0.140341	2
ZMIZ1__P1P2	11	8.1880e-01	9.6436e-02	0.143796	2
CCDC77__P2	8	8.1903e-01	1.1936e-01	0.174199	1
GHITM__P1P2	8	8.2032e-01	1.1936e-01	0.174199	1
C21orf58__P1	8	8.2179e-01	1.1936e-01	0.174199	1
ZMYM4__P1P2	11	8.2457e-01	9.8690e-02	0.146453	1
STMND1__P1P2	8	8.2701e-01	1.2270e-01	0.178541	1
ZNF710__P1P2	8	8.2993e-01	1.2270e-01	0.178541	1
DSCR3__P1P2	8	8.3799e-01	1.2586e-01	0.182869	1
LNPEP__P1P2	8	8.4124e-01	1.3235e-01	0.191718	1
STK3__P1P2	8	8.4370e-01	1.3874e-01	0.200381	1
STT3B__P1P2	8	8.4612e-01	1.3874e-01	0.200381	1
LUZP1__P1P2	8	8.4962e-01	1.4521e-01	0.209417	1
KIFAP3__P1P2	8	8.5359e-01	1.4852e-01	0.212929	1
KLF5__P1P2	8	8.5382e-01	1.4852e-01	0.212929	1
AKAP10__P1P2	8	8.5443e-01	1.5178e-01	0.215055	1
PRCP__P1	8	8.5550e-01	1.5178e-01	0.215055	1
PPP1R16B__P1P2	8	8.5656e-01	1.5178e-01	0.215055	1
USF2__P1P2	8	8.5686e-01	1.5178e-01	0.215055	1
GTDC1__P1P2	8	8.5829e-01	1.5178e-01	0.215055	1
DOCK2__P1P2	8	8.5851e-01	1.5178e-01	0.215055	1
ATG16L1__P1P2	8	8.5881e-01	1.5178e-01	0.215055	1
GPRIN2__46993345	8	8.6162e-01	1.5178e-01	0.215055	1
CAP1__P1P2	8	8.6509e-01	1.5505e-01	0.219369	1
PORCN__P2	8	8.6687e-01	1.5828e-01	0.222969	1
TSPYL1__P1P2	8	8.7043e-01	1.5828e-01	0.222969	1
CHST15__P2	8	8.7140e-01	1.5828e-01	0.222969	1
HEXIM2__P2	11	8.7553e-01	1.3171e-01	0.191071	2
SERTAD1__P1P2	8	8.7954e-01	1.6465e-01	0.230271	1
ARHGEF5__144052240	8	8.7979e-01	1.6465e-01	0.230271	1
MIR205HG__P2	8	8.8159e-01	1.6465e-01	0.230271	1
SAP30__P1P2	8	8.8172e-01	1.6465e-01	0.230271	1
HYDIN__71263838	8	8.8274e-01	1.6465e-01	0.230271	1
SURF2__P1P2	11	8.8309e-01	1.4656e-01	0.210731	1
GNE__P1P2	11	8.8405e-01	1.4656e-01	0.210731	2
GTF2H2C__68855815	8	8.8450e-01	1.6794e-01	0.234536	1
SPINT1__P1P2	8	8.8795e-01	1.7118e-01	0.238713	1
FAM3B__P1P2	8	8.9060e-01	1.7781e-01	0.244452	1
TBC1D31__P1P2	8	8.9343e-01	1.7781e-01	0.244452	1
BCLAF1__P1P2	8	8.9395e-01	1.7781e-01	0.244452	1
POC1B__P1P2	8	8.9459e-01	1.7781e-01	0.244452	1
TMX2__P1P2	8	8.9493e-01	1.7781e-01	0.244452	1
DUSP11__P1P2	8	8.9551e-01	1.7781e-01	0.244452	1
TMEM81__ENST00000367167.3	8	8.9585e-01	1.7781e-01	0.244452	1
ING1__P1	8	8.9687e-01	1.7781e-01	0.244452	1
DCAF4__P1P2	8	8.9698e-01	1.7781e-01	0.244452	1
SCYL1__P1P2	8	8.9777e-01	1.7781e-01	0.244452	1
COG5__P1P2	8	9.0033e-01	1.8101e-01	0.246079	1
FBXL14__P1P2	8	9.0239e-01	1.8101e-01	0.246079	1
PPM1F__P1P2	8	9.0256e-01	1.8101e-01	0.246079	1
TPI1__P1P2	8	9.0256e-01	1.8101e-01	0.246079	1
LDB3__P1P2	8	9.0283e-01	1.8101e-01	0.246079	1
OGFR__P1P2	8	9.0304e-01	1.8101e-01	0.246079	1
DCUN1D1__P1P2	8	9.0564e-01	1.8101e-01	0.246079	1
TSSC1__P1P2	8	9.0579e-01	1.8101e-01	0.246079	1
PTPN20A__46639859	8	9.0616e-01	1.8260e-01	0.247881	1
SERF1B__69320873	8	9.0868e-01	1.8753e-01	0.253871	1
H2AFX__P1P2	8	9.0898e-01	1.8753e-01	0.253871	1
TAF4__P1P2	8	9.1129e-01	1.9724e-01	0.265773	1
DMRT3__P1P2	8	9.1228e-01	1.9724e-01	0.265773	1
SAP30BP__P1P2	8	9.1238e-01	1.9724e-01	0.265773	1
MTF1__P1P2	8	9.1403e-01	2.0042e-01	0.265773	1
HIST2H2BE__149857437	8	9.1422e-01	2.0042e-01	0.265773	1
C19orf70__P1P2	8	9.1432e-01	2.0042e-01	0.265773	1
GPR137__P2	8	9.1556e-01	2.0042e-01	0.265773	1
AP1G1__P1P2	8	9.1594e-01	2.0042e-01	0.265773	1
ELOVL6__P1P2	8	9.1698e-01	2.0042e-01	0.265773	1
TCF7L1__P1P2	8	9.1772e-01	2.0042e-01	0.265773	1
TRIM52__P1P2	8	9.1800e-01	2.0042e-01	0.265773	1
TM9SF2__P1P2	8	9.1846e-01	2.0042e-01	0.265773	1
SNAP29__P1P2	8	9.2002e-01	2.0042e-01	0.265773	1
TLN1__P1P2	8	9.2047e-01	2.0042e-01	0.265773	1
PCNXL3__P1P2	8	9.2065e-01	2.0042e-01	0.265773	1
SSBP3__P1P2	8	9.2199e-01	2.0678e-01	0.272716	1
BTBD9__P1P2	8	9.2261e-01	2.0678e-01	0.272716	1
BCR__P1P2	8	9.2396e-01	2.0678e-01	0.272716	1
ARHGAP12__P1P2	8	9.2422e-01	2.0678e-01	0.272716	1
ATRN__P1P2	8	9.2563e-01	2.1006e-01	0.273693	1
DCP1A__P1P2	8	9.2597e-01	2.1006e-01	0.273693	1
CCR6__ENST00000400926.2	8	9.2623e-01	2.1006e-01	0.273693	1
TMEM229B__P1	8	9.2660e-01	2.1006e-01	0.273693	1
RNF146__P1P2	8	9.2681e-01	2.1006e-01	0.273693	1
FAM60A__P1P2	8	9.2790e-01	2.1006e-01	0.273693	1
SMAD1__P1P2	8	9.2847e-01	2.1006e-01	0.273693	1
AGO1__36348590	8	9.2888e-01	2.1006e-01	0.273693	1
NDC1__P1P2	8	9.2905e-01	2.1006e-01	0.273693	1
CCDC101__P1P2	8	9.3146e-01	2.2309e-01	0.290286	1
GNB1__P1P2	8	9.3193e-01	2.2950e-01	0.298221	1
MED19__P1P2	8	9.3264e-01	2.3275e-01	0.301639	1
ZBTB2__P1P2	8	9.3310e-01	2.3275e-01	0.301639	1
DNASE1L1__P1	8	9.3380e-01	2.3593e-01	0.305354	1
HDAC8__P1P2	8	9.3456e-01	2.4570e-01	0.317574	1
POC1A__P1P2	8	9.3877e-01	2.5552e-01	0.329829	1
PYGO2__P1P2	8	9.3934e-01	2.5886e-01	0.333708	1
PRMT7__P1P2	8	9.4005e-01	2.6870e-01	0.345934	1
MIEF1__P1P2	8	9.4047e-01	2.7191e-01	0.349593	1
CUL3__P1P2	8	9.4123e-01	2.7513e-01	0.352804	1
RNF2__P1P2	8	9.4134e-01	2.7513e-01	0.352804	1
BRD2__P1	8	9.4308e-01	2.7853e-01	0.356230	0
SREK1IP1__P1P2	8	9.4428e-01	2.7853e-01	0.356230	0
ATP6V0E1__P1P2	8	9.4603e-01	2.8180e-01	0.359936	0
FAM192A__P1P2	8	9.4629e-01	2.8507e-01	0.363630	0
RFWD2__P1P2	8	9.4705e-01	2.9145e-01	0.370804	0
FAM72A__ENST00000367128.3	8	9.4718e-01	2.9145e-01	0.370804	0
GTF2I__74071821	8	9.4730e-01	2.9308e-01	0.372389	0
TUFM__28856875	8	9.4749e-01	2.9471e-01	0.373970	0
TGFBR2__P1P2	8	9.4843e-01	3.0093e-01	0.380871	0
GFRA4__ENST00000290417.2_ENST00000319242.3	8	9.4861e-01	3.0094e-01	0.380871	0
UNC13B__P1P2	8	9.4892e-01	3.0405e-01	0.383812	0
USP48__P1P2	8	9.4940e-01	3.0405e-01	0.383812	0
NDUFS4__P1P2	8	9.5037e-01	3.0709e-01	0.386652	0
MED23__P1P2	8	9.5081e-01	3.0709e-01	0.386652	0
CST1__P1P2	8	9.5196e-01	3.1645e-01	0.397920	0
ZNRF3__P1P2	8	9.5250e-01	3.1805e-01	0.399407	0
RTKN2__P1P2	8	9.5325e-01	3.2422e-01	0.406440	0
SKP2__P1P2	8	9.5367e-01	3.2574e-01	0.406440	0
ITGB3__P1P2	8	9.5450e-01	3.2574e-01	0.406440	0
NSG1__NM_001040101_NM_014392	8	9.5456e-01	3.2574e-01	0.406440	0
C11orf73__P1P2	8	9.5461e-01	3.2574e-01	0.406440	0
SRGAP2__206636520	8	9.5603e-01	3.2886e-01	0.408768	0
