sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SPAG9_-_49198067.23-P1P2	SPAG9__P1P2	557.08	92.446/79.771	557.08	86.108	-2.6796	80.337	83188	1.9565	0.025204	0.9748	0.050408	0.96768	False
WDR48_+_39093937.23-P1P2	WDR48__P1P2	1046.8	177.38/189.04	1046.8	183.21	-2.5079	67.917	2.5672e+05	1.9561	0.025229	0.97477	0.050458	0.96768	False
RPUSD4_-_126081590.23-P1P2	RPUSD4__P1P2	873.19	188.36/106.58	873.19	147.47	-2.5578	3343.6	1.8566e+05	1.9557	0.025249	0.97475	0.050499	0.96768	False
GPR89B__147400326__RVS__283	GPR89B__147400326	930.19	154.85/163.56	930.19	159.21	-2.5392	37.981	2.0787e+05	1.9553	0.025275	0.97473	0.050549	0.96768	False
CNOT3_+_54641889.23-P1P2	CNOT3__P1P2	1518.4	348.41/227.25	1518.4	287.83	-2.3952	7340.1	4.9917e+05	1.9537	0.025368	0.97463	0.050737	0.96768	False
IBA57_-_228353555.23-P1P2	IBA57__P1P2	891.32	164.09/139.43	891.32	151.76	-2.5463	304.09	1.9261e+05	1.9534	0.025386	0.97461	0.050773	0.96768	False
GPR89A_-_145826852.23-ENST00000313835.9	GPR89A__ENST00000313835.9	880.96	127.69/172.28	880.96	149.98	-2.5463	993.96	1.8862e+05	1.9521	0.025463	0.97454	0.050925	0.96768	False
MINOS1-NBL1_-_19923771.23-P1P2	MINOS1-NBL1__P1P2	816.18	138.67/136.75	816.18	137.71	-2.5586	1.8431	1.6456e+05	1.9487	0.025668	0.97433	0.051337	0.972	False
NDUFAF6_+_96037311.23-P1P2	NDUFAF6__P1P2	966.46	154.27/183	966.46	168.64	-2.5118	412.8	2.2258e+05	1.9485	0.025677	0.97432	0.051353	0.972	False
CCDC12__P1__primarysecondary__FWD__40	CCDC12__P1	463.8	65.868/76.419	463.8	71.143	-2.6877	55.66	59979	1.942	0.026067	0.97393	0.052135	0.98487	False
UFL1_-_96969775.23-P1P2	UFL1__P1P2	1031.2	2136.1/1866.9	1031.2	2001.5	0.95602	36231	2.4995e+05	1.9407	0.97333	0.026669	0.053338	0.99674	True
NRBP1_-_27651525.23-P1P2	NRBP1__P1P2	875.78	156/148.15	875.78	152.07	-2.518	30.873	1.8665e+05	1.94	0.026188	0.97381	0.052376	0.9875	False
RPS14__P1P2__secondary__FWD__39	RPS14__P1P2	554.49	107.47/69.715	554.49	88.592	-2.6323	712.66	82498	1.9377	0.026328	0.97367	0.052656	0.99085	False
CFDP1_-_75467319.23-P1	CFDP1__P1	1176.3	223.6/211.83	1176.3	217.72	-2.4284	69.347	3.1627e+05	1.9368	0.026385	0.97362	0.05277	0.99107	False
SMARCC1_+_47823295.23-P1P2	SMARCC1__P1P2	621.85	71.068/132.73	621.85	101.9	-2.5977	1900.9	1.0124e+05	1.9356	0.026458	0.97354	0.052916	0.99189	False
RALGAPA1_+_36278527.23-P1P2	RALGAPA1__P1P2	1163.4	2310/2171.2	1163.4	2240.6	0.94497	9628.3	3.1007e+05	1.9346	0.97298	0.027018	0.054036	0.9982	True
ZNF710_+_90544971.23-P1P2	ZNF710__P1P2	748.82	1419.1/1531.1	748.82	1475.1	0.97714	6272.8	1.4109e+05	1.9335	0.97278	0.027218	0.054436	0.99958	True
WDR18__P1P2__primary__FWD__32	WDR18__P1P2	761.77	93.602/167.59	761.77	130.59	-2.5352	2736.8	1.4548e+05	1.9318	0.02669	0.97331	0.05338	0.99674	False
CD99L2_-_150067120.23-P1P2	CD99L2__P1P2	375.7	69.335/44.243	375.7	56.789	-2.7046	314.81	41189	1.9295	0.026837	0.97316	0.053673	0.9982	False
MINOS1-NBL1_-_19923887.23-P1P2	MINOS1-NBL1__P1P2	1145.2	244.98/182.33	1145.2	213.66	-2.4168	1962.5	3.0148e+05	1.9288	0.026878	0.97312	0.053757	0.9982	False
SALL2_-_21994394.23-P1P2	SALL2__P1P2	1031.2	2190.4/1800.5	1031.2	1995.5	0.95167	75997	2.4995e+05	1.9286	0.97258	0.027424	0.054848	0.99958	True
PTPN12_-_77166570.23-P1P2	PTPN12__P1P2	637.4	99.38/113.29	637.4	106.33	-2.5724	96.714	1.0581e+05	1.9281	0.026921	0.97308	0.053842	0.9982	False
MEX3A__P1P2__secondary__FWD__63	MEX3A__P1P2	419.75	54.89/75.078	419.75	64.984	-2.6728	203.78	50196	1.9271	0.026982	0.97302	0.053964	0.9982	False
MINOS1-NBL1__P1P2__secondary__FWD__42	MINOS1-NBL1__P1P2	865.41	158.89/148.15	865.41	153.52	-2.4873	57.747	1.8272e+05	1.9262	0.027038	0.97296	0.054077	0.9982	False
LRRC28_+_99791687.23-P1P2	LRRC28__P1P2	798.05	121.34/158.87	798.05	140.1	-2.5015	704.44	1.5809e+05	1.9232	0.027226	0.97277	0.054453	0.99958	False
BRAP_-_112123319.23-P1P2	BRAP__P1P2	715.13	1390.2/1426.5	715.13	1408.3	0.97671	659.71	1.2995e+05	1.9229	0.9721	0.027904	0.055807	0.99999	True
RBM7__P1P2__secondary__RVS__241	RBM7__P1P2	1155.6	2353.9/2084.8	1155.6	2219.3	0.94087	36222	3.0637e+05	1.9218	0.97217	0.027829	0.055658	0.99999	True
GGCT_-_30544407.23-P1P2	GGCT__P1P2	1007.9	186.05/185.68	1007.9	185.87	-2.4327	0.066173	2.3994e+05	1.9207	0.027383	0.97262	0.054766	0.99958	False
COG6_-_40230016.23-P1P2	COG6__P1P2	1168.6	198.76/245.34	1168.6	222.05	-2.3905	1085.1	3.1254e+05	1.92	0.027426	0.97257	0.054852	0.99958	False
C11orf58__P1P2__primarysecondary__FWD__50	C11orf58__P1P2	891.32	157.16/164.23	891.32	160.7	-2.4643	25.026	1.9261e+05	1.92	0.027427	0.97257	0.054854	0.99958	False
KAT5_-_65480075.23-P1P2	KAT5__P1P2	1083.1	154.27/251.38	1083.1	202.82	-2.4111	4715	2.7284e+05	1.9199	0.027437	0.97256	0.054873	0.99958	False
TMEM110_+_52931567.23-P1P2	TMEM110__P1P2	717.72	129.42/119.99	717.72	124.71	-2.5154	44.499	1.3079e+05	1.9175	0.027584	0.97242	0.055169	0.99999	False
MRGBP__P1P2__secondary__FWD__27	MRGBP__P1P2	748.82	156/106.58	748.82	131.29	-2.5028	1221.1	1.4109e+05	1.9169	0.027624	0.97238	0.055248	0.99999	False
CAPG_-_85640769.23-P1	CAPG__P1	976.83	174.49/186.35	976.83	180.42	-2.4302	70.358	2.2687e+05	1.9161	0.027674	0.97233	0.055348	0.99999	False
BUB1_+_111435626.23-P1P2	BUB1__P1P2	769.54	159.47/113.29	769.54	136.38	-2.4877	1066.4	1.4814e+05	1.9137	0.02783	0.97217	0.05566	0.99999	False
HSPA13_+_15755436.23-P1P2	HSPA13__P1P2	1142.7	2273/2106.2	1142.7	2189.6	0.93768	13913	3.0026e+05	1.9106	0.97145	0.028554	0.057107	0.99999	True
TMEM68_-_56685856.23-P1P2	TMEM68__P1P2	1018.3	183.74/199.09	1018.3	191.41	-2.4053	117.88	2.4436e+05	1.9104	0.028042	0.97196	0.056085	0.99999	False
DOT1L__P1P2__primary__RVS__29	DOT1L__P1P2	1282.6	2483.9/2399.8	1282.6	2441.9	0.92841	3536.1	3.6914e+05	1.9081	0.97131	0.028688	0.057377	0.99999	True
SPECC1L__P1P2__primary__FWD__46	SPECC1L__P1P2	870.6	1709.7/1671.2	870.6	1690.4	0.9565	741.87	1.8468e+05	1.9077	0.97117	0.028831	0.057661	0.99999	True
RNF146_-_127588049.23-P1P2	RNF146__P1P2	1039	1926.9/2071.4	1039	1999.1	0.9435	10429	2.5333e+05	1.9076	0.97122	0.028782	0.057565	0.99999	True
TPR_-_186344344.23-P1P2	TPR__P1P2	971.65	202.8/163.56	971.65	183.18	-2.4008	769.93	2.2472e+05	1.9032	0.028509	0.97149	0.057017	0.99999	False
KANSL1_-_44270669.23-P1P2	KANSL1__P1P2	888.73	2360.8/1082.6	888.73	1721.7	0.95325	8.1696e+05	1.9161e+05	1.903	0.97086	0.029139	0.058277	0.99999	True
RPS8_-_45241297.23-P1P2	RPS8__P1P2	696.99	119.02/128.71	696.99	123.87	-2.4828	46.859	1.2412e+05	1.9013	0.028633	0.97137	0.057267	0.99999	False
HSPA4_+_132387678.23-P1P2	HSPA4__P1P2	1298.1	2437.1/2494.3	1298.1	2465.7	0.92506	1637.2	3.7718e+05	1.9012	0.97086	0.029142	0.058284	0.99999	True
UQCRC2__P1P2__secondary__RVS__277	UQCRC2__P1P2	1072.7	182/231.94	1072.7	206.97	-2.3681	1246.7	2.6819e+05	1.9006	0.028679	0.97132	0.057358	0.99999	False
ZSCAN10__P1P2__secondary__FWD__96	ZSCAN10__P1P2	756.59	1598.2/1354.8	756.59	1476.5	0.96363	29623	1.4371e+05	1.8989	0.97054	0.029464	0.058929	0.99999	True
NUFIP1__P1P2__primary__RVS__271	NUFIP1__P1P2	564.85	112.67/81.782	564.85	97.225	-2.5263	477.01	85272	1.8976	0.028876	0.97112	0.057752	0.99999	False
HNRNPUL1_-_41770679.23-P1P2	HNRNPUL1__P1P2	1163.4	2124.5/2314.7	1163.4	2219.6	0.93139	18079	3.1007e+05	1.8968	0.97053	0.029466	0.058932	0.99999	True
MYO9B__P1P2__primary__FWD__210	MYO9B__P1P2	860.23	1664/1669.1	860.23	1666.6	0.95329	13.082	1.8077e+05	1.8966	0.97042	0.029579	0.059158	0.99999	True
FDXR__P1P2__primary__FWD__20	FDXR__P1P2	940.55	189.51/166.91	940.55	178.21	-2.3934	255.38	2.1203e+05	1.8964	0.028953	0.97105	0.057907	0.99999	False
USP1_+_62903144.23-P1P2	USP1__P1P2	808.41	115.56/182.33	808.41	148.95	-2.4324	2229.4	1.6177e+05	1.8962	0.028968	0.97103	0.057935	0.99999	False
KIRREL__P1P2__primary__FWD__39	KIRREL__P1P2	1067.5	1999.7/2090.8	1067.5	2045.3	0.93738	4146.3	2.6588e+05	1.8962	0.97046	0.029535	0.05907	0.99999	True
SAE1__P1P2__secondary__FWD__34	SAE1__P1P2	795.45	166.98/125.35	795.45	146.17	-2.4361	866.42	1.5717e+05	1.896	0.028981	0.97102	0.057961	0.99999	False
NDUFC1_+_140223605.23-P2	NDUFC1__P2	1285.2	2565.4/2312	1285.2	2438.7	0.92363	32101	3.7047e+05	1.8952	0.97045	0.029547	0.059094	0.99999	True
GPR137__P2__primarysecondary__FWD__61	GPR137__P2	940.55	1863.4/1763	940.55	1813.2	0.9462	5037.5	2.1203e+05	1.8951	0.97035	0.02965	0.059299	0.99999	True
BUB1__P1P2__primarysecondary__FWD__39	BUB1__P1P2	728.09	145.6/118.65	728.09	132.13	-2.4533	363.22	1.3419e+05	1.8937	0.029133	0.97087	0.058265	0.99999	False
ENY2_+_110346619.23-P1P2	ENY2__P1P2	1150.4	201.07/254.73	1150.4	227.9	-2.3306	1439.6	3.0392e+05	1.8925	0.02921	0.97079	0.05842	0.99999	False
SPTLC2__P1P2__secondary__RVS__31	SPTLC2__P1P2	671.08	141.56/99.21	671.08	120.38	-2.4691	896.68	1.16e+05	1.8917	0.029265	0.97073	0.05853	0.99999	False
LIMS1__P1P2__primarysecondary__FWD__56	LIMS1__P1P2	779.91	154.27/133.4	779.91	143.83	-2.4308	217.82	1.5172e+05	1.8916	0.029269	0.97073	0.058539	0.99999	False
TBCC__P1P2__primary__FWD__6	TBCC__P1P2	899.1	183.16/157.53	899.1	170.34	-2.3932	328.43	1.9562e+05	1.8913	0.02929	0.97071	0.05858	0.99999	False
PARL_+_183602264.23-P1P2	PARL__P1P2	1041.6	165.25/240.65	1041.6	202.95	-2.3539	2842.9	2.5446e+05	1.8911	0.029304	0.9707	0.058609	0.99999	False
RPS13_+_17099232.23-P1P2	RPS13__P1P2	525.98	41.601/139.43	525.98	90.516	-2.5257	4785.4	75081	1.8904	0.029353	0.97065	0.058706	0.99999	False
KAT6A_-_41909290.23-P1P2	KAT6A__P1P2	945.74	1978.4/1658.4	945.74	1818.4	0.94242	51177	2.1412e+05	1.8859	0.96972	0.030278	0.060556	0.99999	True
TIMM17B__P1P2__primary__FWD__75	TIMM17B__P1P2	886.14	166.98/172.28	886.14	169.63	-2.3783	14.026	1.9061e+05	1.8834	0.029821	0.97018	0.059641	0.99999	False
AJUBA_+_23451722.23-P1P2	AJUBA__P1P2	1054.6	1850.1/2179.9	1054.6	2015	0.9335	54406	2.6014e+05	1.8831	0.96957	0.030433	0.060865	0.99999	True
AATF__P1P2__secondary__FWD__50	AATF__P1P2	831.73	105.74/210.49	831.73	158.11	-2.3878	5486.4	1.702e+05	1.8806	0.030016	0.96998	0.060032	0.99999	False
ISY1_+_128879801.23-P1P2	ISY1__P1P2	826.55	157.16/157.53	826.55	157.34	-2.3858	0.068955	1.6831e+05	1.879	0.030121	0.96988	0.060242	0.99999	False
HMBS_+_118955645.23-P1	HMBS__P1	844.69	142.71/182.33	844.69	162.52	-2.3706	784.82	1.7497e+05	1.8749	0.0304	0.9696	0.0608	0.99999	False
PALB2_-_23652582.23-P1P2	PALB2__P1P2	2262	535.61/512.81	2262	524.21	-2.1073	259.92	1.0183e+06	1.8748	0.030413	0.96959	0.060826	0.99999	False
RPS14_+_149829235.23-P1P2	RPS14__P1P2	531.17	111.51/77.089	531.17	94.301	-2.4813	592.51	76407	1.8734	0.030508	0.96949	0.061015	0.99999	False
DBF4__P1P2__secondary__FWD__34	DBF4__P1P2	691.81	153.69/103.9	691.81	128.8	-2.4162	1239.5	1.2248e+05	1.873	0.030535	0.96946	0.061071	0.99999	False
DGCR8_+_20067792.23-P1P2	DGCR8__P1P2	919.83	141.56/219.87	919.83	180.72	-2.3412	3066.5	2.0375e+05	1.8717	0.030622	0.96938	0.061244	0.99999	False
KAT2A__P1P2__secondary__FWD__38	KAT2A__P1P2	1277.4	2568.9/2251.7	1277.4	2410.3	0.91546	50301	3.6648e+05	1.8714	0.96881	0.031191	0.062382	0.99999	True
CMC1__P1P2__primarysecondary__FWD__71	CMC1__P1P2	1101.2	247.87/200.43	1101.2	224.15	-2.2914	1125.3	2.8107e+05	1.8704	0.030717	0.96928	0.061433	0.99999	False
HEXIM2__P2__primarysecondary__RVS__373	HEXIM2__P2	836.91	132.89/191.05	836.91	161.97	-2.3622	1691	1.721e+05	1.8704	0.030717	0.96928	0.061434	0.99999	False
DEGS1__P1P2__primary__RVS__26	DEGS1__P1P2	577.81	76.846/132.73	577.81	104.79	-2.4519	1561.4	88795	1.8696	0.030772	0.96923	0.061543	0.99999	False
PARL__P1P2__primarysecondary__FWD__48	PARL__P1P2	1088.2	247.29/196.41	1088.2	221.85	-2.2892	1294.6	2.7518e+05	1.868	0.03088	0.96912	0.061759	0.99999	False
NRF1_-_129251633.23-P1P2	NRF1__P1P2	665.9	135.78/112.62	665.9	124.2	-2.4133	268.27	1.1441e+05	1.8678	0.030893	0.96911	0.061787	0.99999	False
RYR3_-_33603223.23-P1P2	RYR3__P1P2	785.09	134.05/168.26	785.09	151.15	-2.3692	585.11	1.5353e+05	1.8665	0.030988	0.96901	0.061975	0.99999	False
BCL2L13_+_18121577.23-P1P2	BCL2L13__P1P2	1453.6	320.1/307.02	1453.6	313.56	-2.2092	85.534	4.6173e+05	1.8664	0.030991	0.96901	0.061983	0.99999	False
VWA9_-_65903465.23-P1P2	VWA9__P1P2	1526.1	376.14/289.59	1526.1	332.86	-2.1935	3745.8	5.0375e+05	1.8652	0.031079	0.96892	0.062158	0.99999	False
BRD2_+_32940409.23-P1	BRD2__P1	717.72	102.27/170.27	717.72	136.27	-2.3884	2311.9	1.3079e+05	1.8652	0.031079	0.96892	0.062159	0.99999	False
ISCA1_-_88897181.23-P1P2	ISCA1__P1P2	927.6	225.34/144.79	927.6	185.07	-2.3192	3243.7	2.0684e+05	1.8632	0.03122	0.96878	0.06244	0.99999	False
PRKDC_-_48872669.23-P1P2	PRKDC__P1P2	917.23	192.98/172.95	917.23	182.96	-2.3194	200.68	2.0273e+05	1.862	0.031301	0.9687	0.062603	0.99999	False
MON2_-_62860994.23-P1P2	MON2__P1P2	1064.9	231.12/206.47	1064.9	218.79	-2.2779	303.83	2.6473e+05	1.8606	0.031401	0.9686	0.062802	0.99999	False
NR2E3_-_72103122.23-P1P2	NR2E3__P1P2	1093.4	2015.3/2131.7	1093.4	2073.5	0.92259	6769.2	2.7753e+05	1.8604	0.96798	0.032021	0.064043	0.99999	True
MON2__P1P2__secondary__RVS__39	MON2__P1P2	808.41	144.45/171.61	808.41	158.03	-2.3476	368.83	1.6177e+05	1.8604	0.031415	0.96859	0.062829	0.99999	False
FECH_-_55253880.23-P1P2	FECH__P1P2	909.46	201.07/162.22	909.46	181.65	-2.3175	754.59	1.9967e+05	1.8602	0.031425	0.96857	0.062851	0.99999	False
DUSP12__P1P2__primarysecondary__RVS__38	DUSP12__P1P2	709.95	171.03/100.55	709.95	135.79	-2.3778	2483.3	1.2827e+05	1.8595	0.031475	0.96852	0.062951	0.99999	False
DOCK1_+_128594038.23-P1P2	DOCK1__P1P2	994.97	217.83/187.03	994.97	202.43	-2.2916	474.37	2.3445e+05	1.8589	0.031519	0.96848	0.063038	0.99999	False
UBE2M_+_59070110.23-P1P2	UBE2M__P1P2	994.97	1958.1/1830.7	994.97	1894.4	0.92834	8118.9	2.3445e+05	1.8576	0.96774	0.032257	0.064515	0.99999	True
LUZP1_+_23495170.23-P1P2	LUZP1__P1P2	779.91	169.87/134.74	779.91	152.3	-2.3488	617.11	1.5172e+05	1.8571	0.031651	0.96835	0.063302	0.99999	False
NDUFS8__P1P2__primary__RVS__53	NDUFS8__P1P2	982.01	234.58/166.24	982.01	200.41	-2.287	2335	2.2902e+05	1.8555	0.031765	0.96823	0.06353	0.99999	False
LIMS1_-_109150986.23-P1P2	LIMS1__P1P2	961.28	165.83/225.9	961.28	195.87	-2.2893	1804.8	2.2046e+05	1.8541	0.031866	0.96813	0.063732	0.99999	False
ATRIP__P1P2__primary__FWD__12	ATRIP__P1P2	1697.1	416.59/351.93	1697.1	384.26	-2.1401	2090.3	6.0912e+05	1.8535	0.031907	0.96809	0.063814	0.99999	False
SHC1_-_154946597.23-P2	SHC1__P2	689.22	1304.6/1366.2	689.22	1335.4	0.95322	1891.5	1.2166e+05	1.8526	0.96724	0.032759	0.065518	0.99999	True
CHERP_+_16653219.23-P1P2	CHERP__P1P2	829.14	169.29/160.88	829.14	165.09	-2.3214	35.368	1.6926e+05	1.8519	0.032023	0.96798	0.064046	0.99999	False
INPPL1_-_71935867.23-P1P2	INPPL1__P1P2	997.56	1990.5/1801.9	997.56	1896.2	0.92594	17787	2.3555e+05	1.8516	0.96731	0.032695	0.06539	0.99999	True
CSK_+_75074463.23-P1P2	CSK__P1P2	1264.4	2381.6/2367	1264.4	2374.3	0.90848	107.67	3.5986e+05	1.8502	0.96728	0.032719	0.065437	0.99999	True
NUTF2_-_67880898.23-P1P2	NUTF2__P1P2	492.3	94.757/85.133	492.3	89.945	-2.4394	46.312	66715	1.8489	0.032233	0.96777	0.064466	0.99999	False
GPR137__P1__primarysecondary__FWD__245	GPR137__P1	1308.5	2512.2/2389.8	1308.5	2451	0.90496	7498.7	3.8258e+05	1.8471	0.96707	0.032929	0.065858	0.99999	True
GTF3A_-_27998904.23-P1P2	GTF3A__P1P2	1062.3	196.45/251.38	1062.3	223.91	-2.2412	1508.6	2.6358e+05	1.844	0.032591	0.96741	0.065183	0.99999	False
PPM1F_+_22307162.23-P1P2	PPM1F__P1P2	1098.6	2120.5/2027.1	1098.6	2073.8	0.91598	4359.6	2.7988e+05	1.8433	0.96673	0.033271	0.066542	0.99999	True
DUSP11_+_74007204.23-P1P2	DUSP11__P1P2	883.55	183.74/177.64	883.55	180.69	-2.2835	18.585	1.8962e+05	1.8422	0.03272	0.96728	0.065441	0.99999	False
FECH_+_55253730.23-P1P2	FECH__P1P2	953.51	225.34/170.27	953.51	197.8	-2.2634	1516.4	2.1728e+05	1.8418	0.032754	0.96725	0.065507	0.99999	False
MINOS1-NBL1__P1P2__secondary__FWD__41	MINOS1-NBL1__P1P2	914.64	150.8/225.9	914.64	188.35	-2.2737	2820.1	2.0171e+05	1.8417	0.032758	0.96724	0.065515	0.99999	False
CCNK_-_99969523.23-P2	CCNK__P2	746.22	197.03/100.55	746.22	148.79	-2.3186	4653.7	1.4022e+05	1.8395	0.032924	0.96708	0.065848	0.99999	False
FAM122A_-_71394995.23-P1P2	FAM122A__P1P2	966.46	216.67/187.03	966.46	201.85	-2.2538	439.44	2.2258e+05	1.839	0.032956	0.96704	0.065912	0.99999	False
COG6_-_40229866.23-P1P2	COG6__P1P2	976.83	231.69/177.64	976.83	204.67	-2.2493	1460.9	2.2687e+05	1.8382	0.033017	0.96698	0.066034	0.99999	False
TIMM10_+_57298154.23-P1P2	TIMM10__P1P2	655.54	160.05/96.529	655.54	128.29	-2.3443	2017.3	1.1124e+05	1.8371	0.033097	0.9669	0.066194	0.99999	False
UFM1__P1P2__primary__FWD__41	UFM1__P1P2	994.97	1821.2/1947.3	994.97	1884.3	0.9206	7956.6	2.3445e+05	1.8366	0.96619	0.033807	0.067614	0.99999	True
TMEM258__P1P2__primary__FWD__30	TMEM258__P1P2	1057.2	247.29/203.11	1057.2	225.2	-2.2259	975.96	2.6129e+05	1.8366	0.033135	0.96686	0.06627	0.99999	False
RPL36A__P1P2__primarysecondary__RVS__36	RPL36A__P1P2	627.04	105.74/138.09	627.04	121.91	-2.3532	523.41	1.0275e+05	1.8364	0.033147	0.96685	0.066295	0.99999	False
DBF4__P1P2__secondary__FWD__70	DBF4__P1P2	919.83	214.94/167.59	919.83	191.26	-2.2599	1121.1	2.0375e+05	1.8362	0.033161	0.96684	0.066323	0.99999	False
RPS11_-_49999781.23-P1P2	RPS11__P1P2	629.63	110.36/134.74	629.63	122.55	-2.3517	297.21	1.0351e+05	1.8362	0.033164	0.96684	0.066328	0.99999	False
PLEKHH2_-_43864459.23-P1P2	PLEKHH2__P1P2	730.68	146.76/145.46	730.68	146.11	-2.3143	0.83794	1.3504e+05	1.8354	0.033223	0.96678	0.066447	0.99999	False
MEAF6_-_37980322.23-P1P2	MEAF6__P1P2	849.87	1624.2/1616.9	849.87	1620.5	0.93034	26.675	1.7689e+05	1.8323	0.96581	0.034193	0.068386	0.99999	True
FAM122A_-_71395132.23-P1P2	FAM122A__P1P2	984.6	214.36/203.11	984.6	208.74	-2.2324	63.243	2.3011e+05	1.8316	0.033509	0.96649	0.067017	0.99999	False
PTPRF_-_43996596.23-P1P2	PTPRF__P1P2	1137.5	2025.7/2247	1137.5	2136.4	0.90873	24476	2.9783e+05	1.8303	0.96576	0.034236	0.068472	0.99999	True
AKAP3_-_4758224.23-P1	AKAP3__P1	1005.3	246.72/182.33	1005.3	214.52	-2.2232	2072.6	2.3884e+05	1.8297	0.033644	0.96636	0.067289	0.99999	False
PIGY__P1P2__secondary__FWD__-15	PIGY__P1P2	645.17	67.601/188.37	645.17	127.98	-2.3247	7292	1.0812e+05	1.8271	0.033841	0.96616	0.067681	0.99999	False
WDR70__P1P2__primary__FWD__85	WDR70__P1P2	899.1	188.36/189.71	899.1	189.03	-2.2438	0.90733	1.9562e+05	1.8266	0.033877	0.96612	0.067755	0.99999	False
ENY2__P1P2__primarysecondary__FWD__57	ENY2__P1P2	808.41	130.58/203.11	808.41	166.85	-2.2697	2630.5	1.6177e+05	1.8266	0.033878	0.96612	0.067756	0.99999	False
RPL36A_-_100646213.23-P1P2	RPL36A__P1P2	940.55	249.61/149.49	940.55	199.55	-2.2311	5011.9	2.1203e+05	1.8259	0.033932	0.96607	0.067865	0.99999	False
SRSF11__P2__primarysecondary__FWD__32	SRSF11__P2	1269.6	223.03/345.9	1269.6	284.46	-2.1542	7548.4	3.625e+05	1.825	0.034003	0.966	0.068006	0.99999	False
MINOS1-NBL1__P1P2__secondary__FWD__40	MINOS1-NBL1__P1P2	733.27	169.29/129.38	733.27	149.33	-2.2881	796.67	1.359e+05	1.8244	0.034045	0.96596	0.06809	0.99999	False
CDK2_+_56360661.23-P1P2	CDK2__P1P2	862.82	155.43/207.14	862.82	181.28	-2.2446	1337	1.8174e+05	1.8225	0.03419	0.96581	0.06838	0.99999	False
GPR137__P2__primarysecondary__RVS__67	GPR137__P2	1121.9	1962.2/2245.6	1121.9	2103.9	0.90649	40177	2.9059e+05	1.8216	0.96509	0.034909	0.069817	0.99999	True
AHR__P1P2__primary__FWD__97	AHR__P1P2	1049.4	1813.1/2135	1049.4	1974.1	0.91099	51820	2.5786e+05	1.821	0.96502	0.034984	0.069968	0.99999	True
GPR89A_-_145826975.23-ENST00000313835.9	GPR89A__ENST00000313835.9	1103.8	217.83/268.14	1103.8	242.98	-2.1789	1265.5	2.8225e+05	1.8202	0.034363	0.96564	0.068726	0.99999	False
TMEM68_-_56685873.23-P1P2	TMEM68__P1P2	961.28	236.89/176.97	961.28	206.93	-2.2103	1795.4	2.2046e+05	1.819	0.034457	0.96554	0.068914	0.99999	False
PLEKHH2__P1P2__primarysecondary__FWD__71	PLEKHH2__P1P2	834.32	169.29/181.66	834.32	175.48	-2.2428	76.509	1.7115e+05	1.8181	0.034523	0.96548	0.069046	0.99999	False
PDSS1__P1P2__primarysecondary__FWD__20	PDSS1__P1P2	1033.8	228.23/223.22	1033.8	225.73	-2.1904	12.517	2.5107e+05	1.818	0.034529	0.96547	0.069057	0.99999	False
CMC1_-_28283259.23-P1P2	CMC1__P1P2	935.37	203.96/198.42	935.37	201.19	-2.2114	15.339	2.0995e+05	1.8164	0.034652	0.96535	0.069304	0.99999	False
ZC3H14__P1P2__primary__RVS__79	ZC3H14__P1P2	725.5	1702.7/1073.2	725.5	1388	0.935	1.9815e+05	1.3333e+05	1.8143	0.96435	0.035654	0.071307	0.99999	True
non-targeting_01116	negative_control__na	953.51	172.76/240.65	953.51	206.71	-2.2002	2304.8	2.1728e+05	1.8135	0.034876	0.96512	0.069752	0.99999	False
CENPL_+_173793565.23-P1P2	CENPL__P1P2	971.65	201.65/221.21	971.65	211.43	-2.1949	191.37	2.2472e+05	1.8132	0.034901	0.9651	0.069801	0.99999	False
BIVM_-_103451881.23-P1	BIVM__P1	785.09	136.94/193.06	785.09	165	-2.2435	1574.8	1.5353e+05	1.812	0.034996	0.965	0.069993	0.99999	False
RBM5_+_50126432.23-P1P2	RBM5__P1P2	1243.7	2356.2/2272.5	1243.7	2314.3	0.89542	3508.7	3.4938e+05	1.8113	0.96432	0.035677	0.071354	0.99999	True
UFL1_-_96969778.23-P1P2	UFL1__P1P2	779.91	1524.8/1445.9	779.91	1485.4	0.92855	3109.5	1.5172e+05	1.8111	0.96412	0.035876	0.071752	0.99999	True
SLC4A1AP__P1P2__primarysecondary__FWD__89	SLC4A1AP__P1P2	899.1	1677.9/1719.4	899.1	1698.7	0.9171	862.11	1.9562e+05	1.8078	0.96392	0.036079	0.072158	0.99999	True
non-targeting_00617	negative_control__na	1096	298.72/192.39	1096	245.55	-2.1536	5653	2.7871e+05	1.8078	0.035321	0.96468	0.070641	0.99999	False
IMMT__P1P2__primary__RVS__82	IMMT__P1P2	730.68	214.94/90.496	730.68	152.72	-2.2509	7742.9	1.3504e+05	1.8077	0.035325	0.96467	0.07065	0.99999	False
EIF3F__P1P2__primarysecondary__FWD__61	EIF3F__P1P2	836.91	169.87/188.37	836.91	179.12	-2.2179	171.05	1.721e+05	1.8073	0.035358	0.96464	0.070716	0.99999	False
GTDC1_+_145089581.23-P1P2	GTDC1__P1P2	624.45	97.069/158.2	624.45	127.63	-2.2816	1868.5	1.02e+05	1.8052	0.035523	0.96448	0.071046	0.99999	False
