sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
RNF2_+_185014687.23-P1P2	RNF2__P1P2	1007.3	1406.7/1309.9	1007.3	1358.3	0.43091	4687	2.4353e+05	0.71125	0.75652	0.24348	0.48696	0.99991	True
ARL14EP__P1P2__secondary__FWD__40	ARL14EP__P1P2	1375.5	1951.6/1619.5	1375.5	1785.5	0.37616	55141	3.3252e+05	0.71106	0.75942	0.24058	0.48115	0.99991	True
CENPQ__P1P2__primary__RVS__28	CENPQ__P1P2	1321.9	1732.7/1714.4	1321.9	1723.5	0.38248	166.55	3.1958e+05	0.71043	0.75895	0.24105	0.48211	0.99991	True
PHF8_+_54070375.23-P1P2	PHF8__P1P2	1183	1395.6/1730.1	1183	1562.8	0.40137	55965	2.86e+05	0.71018	0.75794	0.24206	0.48412	0.99991	True
FAM102A_-_130742819.23-P1P2	FAM102A__P1P2	988.94	606.31/728.24	988.94	667.28	-0.5669	7432.4	2.3908e+05	0.70983	0.23891	0.76109	0.47781	0.99991	False
H2AFX_+_118965726.23-P1P2	H2AFX__P1P2	1378.8	1870.9/1706.2	1378.8	1788.5	0.3751	13559	3.3333e+05	0.70964	0.759	0.241	0.48201	0.99991	True
SERTAD1_-_40931654.23-P1P2	SERTAD1__P1P2	1218.2	1887.6/1318.9	1218.2	1603.3	0.396	1.6174e+05	2.945e+05	0.70961	0.75803	0.24197	0.48394	0.99991	True
WDR18__P1P2__primary__RVS__40	WDR18__P1P2	1397.2	1826.9/1792.2	1397.2	1809.6	0.37283	603.96	3.3778e+05	0.70945	0.75902	0.24098	0.48195	0.99991	True
RSPRY1_+_57220283.23-P1P2	RSPRY1__P1P2	1142.9	626.29/951.79	1142.9	789.04	-0.53395	52977	2.7629e+05	0.70912	0.23912	0.76088	0.47825	0.99991	False
DCUN1D3__P1P2__secondary__FWD__25	DCUN1D3__P1P2	1412.3	1798.2/1855	1412.3	1826.6	0.37087	1613.5	3.4142e+05	0.70902	0.75896	0.24104	0.48209	0.99991	True
SPINT1__P1P2__secondary__FWD__31	SPINT1__P1P2	1422.3	2015.5/1660.6	1422.3	1838	0.36967	62967	3.4385e+05	0.7089	0.75897	0.24103	0.48207	0.99991	True
ZNF460__P1P2__primary__FWD__58	ZNF460__P1P2	1470.9	1064/1052.7	1470.9	1058.4	-0.47441	64.069	3.5558e+05	0.70832	0.23937	0.76063	0.47874	0.99991	False
RNF8__P1P2__secondary__RVS__82	RNF8__P1P2	1196.4	759.69/905.43	1196.4	832.56	-0.52258	10621	2.8924e+05	0.7082	0.23941	0.76059	0.47882	0.99991	False
PGPEP1__P1P2__secondary__FWD__56	PGPEP1__P1P2	1345.4	1714.3/1784	1345.4	1749.1	0.3784	2426	3.2524e+05	0.70799	0.75831	0.24169	0.48338	0.99991	True
CDK4_-_58146099.23-P1P2	CDK4__P1P2	1221.5	1085.6/620.57	1221.5	853.09	-0.51741	1.0813e+05	2.9531e+05	0.70779	0.23954	0.76046	0.47908	0.99991	False
GTF2I__74071821__RVS__88	GTF2I__74071821	1255	793.24/967.49	1255	880.37	-0.51102	15182	3.034e+05	0.70766	0.23958	0.76042	0.47915	0.99991	False
DET1_+_89089808.23-P1P2	DET1__P1P2	1141.2	1489.8/1535.7	1141.2	1512.8	0.40632	1053.4	2.7589e+05	0.7074	0.75672	0.24328	0.48657	0.99991	True
CCDC77_+_498517.23-P2	CCDC77__P2	1432.4	793.24/1260.6	1432.4	1026.9	-0.4797	1.092e+05	3.4628e+05	0.70718	0.23973	0.76027	0.47946	0.99991	False
non-targeting_00775	negative_control__na	1159.6	1429.1/1638.9	1159.6	1534	0.40335	22006	2.8034e+05	0.70711	0.75678	0.24322	0.48644	0.99991	True
non-targeting_00823	negative_control__na	1716.8	2367.7/1976.1	1716.8	2171.9	0.33904	76690	4.1505e+05	0.70639	0.7591	0.2409	0.4818	0.99991	True
FERMT1_-_6103691.23-P1P2	FERMT1__P1P2	1236.6	757.29/974.97	1236.6	866.13	-0.51321	23691	2.9895e+05	0.70626	0.24001	0.75999	0.48003	0.99991	False
EXOC5__P1P2__secondary__RVS__57	EXOC5__P1P2	1593	1237.4/1087.9	1593	1162.6	-0.45403	11179	3.8511e+05	0.706	0.24009	0.75991	0.48019	0.99991	False
ARL14EP_-_30344654.23-P1P2	ARL14EP__P1P2	1248.3	1350.8/1920.8	1248.3	1635.8	0.38976	1.6242e+05	3.0178e+05	0.70538	0.75691	0.24309	0.48618	0.99991	True
CSK_+_75074484.23-P1P2	CSK__P1P2	1380.5	1845.3/1730.1	1380.5	1787.7	0.37269	6633.8	3.3374e+05	0.70489	0.75752	0.24248	0.48497	0.99991	True
ASUN_+_27090863.23-P1P2	ASUN__P1P2	1166.3	630.28/989.92	1166.3	810.1	-0.52524	64671	2.8196e+05	0.70467	0.24051	0.75949	0.48101	0.99991	False
non-targeting_01253	negative_control__na	1398.9	1734.3/1882.6	1398.9	1808.5	0.37023	11008	3.3819e+05	0.70426	0.75741	0.24259	0.48519	0.99991	True
SRCAP__P1P2__secondary__RVS__30	SRCAP__P1P2	895.23	641.46/554.03	895.23	597.75	-0.58193	3822.5	2.1642e+05	0.70425	0.24064	0.75936	0.48128	0.99991	False
KAT5_-_65479954.23-P1P2	KAT5__P1P2	1164.6	782.06/835.9	1164.6	808.98	-0.52516	1449.5	2.8155e+05	0.70423	0.24064	0.75936	0.48129	0.99991	False
PDS5A__P1P2__secondary__RVS__46	PDS5A__P1P2	1020.7	579.95/809.73	1020.7	694.84	-0.55418	26399	2.4676e+05	0.70388	0.24075	0.75925	0.48151	0.99991	False
OBFC1__P1P2__secondary__RVS__42	OBFC1__P1P2	1129.5	1274.9/1719.7	1129.5	1497.3	0.40636	98885	2.7306e+05	0.70385	0.75549	0.24451	0.48902	0.99991	True
CDC42EP5__P1P2__secondary__FWD__51	CDC42EP5__P1P2	1398.9	1738.3/1878.2	1398.9	1808.2	0.37003	9785.7	3.3819e+05	0.70384	0.75727	0.24273	0.48545	0.99991	True
PSMG3__P2__primarysecondary__FWD__62	PSMG3__P2	1435.7	1851.7/1849	1435.7	1850.3	0.3658	3.6334	3.4709e+05	0.70379	0.75742	0.24258	0.48516	0.99991	True
ARID1A_+_27022504.23-P1P2	ARID1A__P1P2	962.17	668.62/630.29	962.17	649.46	-0.56633	734.73	2.326e+05	0.70343	0.24089	0.75911	0.48179	0.99991	False
HELLS_-_96305780.23-P1P2	HELLS__P1P2	1054.2	747.71/695.34	1054.2	721.52	-0.5464	1371.3	2.5485e+05	0.7031	0.241	0.759	0.48199	0.99991	False
L3MBTL2_-_41601390.23-P1P2	L3MBTL2__P1P2	1218.2	1635.2/1563.4	1218.2	1599.3	0.39243	2579.3	2.945e+05	0.70229	0.75572	0.24428	0.48855	0.99991	True
CFDP1_-_75467341.23-P1	CFDP1__P1	1229.9	1005.7/720.01	1229.9	862.87	-0.51082	40818	2.9733e+05	0.70213	0.2413	0.7587	0.4826	0.99991	False
ILK_+_6625437.23-P1P2	ILK__P1P2	1328.6	923.45/964.5	1328.6	943.98	-0.49267	842.52	3.212e+05	0.7017	0.24143	0.75857	0.48287	0.99991	False
DCP1A_+_53381520.23-P1P2	DCP1A__P1P2	1403.9	1056.9/956.28	1403.9	1006.6	-0.47962	5058.2	3.394e+05	0.70134	0.24155	0.75845	0.48309	0.99991	False
NAA15_+_140222697.23-P1P2	NAA15__P1P2	1219.9	825.99/884.5	1219.9	855.25	-0.5118	1711.5	2.949e+05	0.70111	0.24162	0.75838	0.48324	0.99991	False
GNPNAT1_+_53258326.23-P1P2	GNPNAT1__P1P2	927.03	707.77/539.07	927.03	623.42	-0.57165	14229	2.2411e+05	0.70111	0.24162	0.75838	0.48324	0.99991	False
non-targeting_01849	negative_control__na	1551.2	2098.5/1862.5	1551.2	1980.5	0.3523	27866	3.75e+05	0.70108	0.757	0.243	0.486	0.99991	True
DGCR8__P1P2__secondary__FWD__43	DGCR8__P1P2	1260	741.32/1034.8	1260	888.05	-0.50425	43061	3.0461e+05	0.70096	0.24166	0.75834	0.48333	0.99991	False
NABP2_-_56618158.23-P1	NABP2__P1	1116.1	834.78/708.8	1116.1	771.79	-0.53163	7936.1	2.6982e+05	0.70084	0.2417	0.7583	0.48341	0.99991	False
SF1_-_64546021.23-P1P2	SF1__P1P2	1437.4	994.55/1075.2	1437.4	1034.9	-0.47364	3248.9	3.4749e+05	0.70068	0.24175	0.75825	0.4835	0.99991	False
SLC11A2__P1__primarysecondary__FWD__57	SLC11A2__P1	1497.6	868.33/1302.5	1497.6	1085.4	-0.4641	94229	3.6205e+05	0.70059	0.24178	0.75822	0.48356	0.99991	False
CTXN1__P1P2__primarysecondary__RVS__73	CTXN1__P1P2	1291.8	1012.9/815.71	1291.8	914.32	-0.49817	19445	3.123e+05	0.70054	0.24179	0.75821	0.48359	0.99991	False
UBE2M__P1P2__primarysecondary__FWD__60	UBE2M__P1P2	1213.2	1692.7/1492.4	1213.2	1592.5	0.39228	20074	2.9328e+05	0.70054	0.75513	0.24487	0.48973	0.99991	True
PTBP3__P1P2__secondary__RVS__59	PTBP3__P1P2	1487.6	1898/1917	1487.6	1907.5	0.35852	180.7	3.5963e+05	0.70027	0.75652	0.24348	0.48695	0.99991	True
ZNF296_-_45579306.23-P1P2	ZNF296__P1P2	890.21	611.11/580.2	890.21	595.65	-0.57888	477.77	2.1521e+05	0.70026	0.24188	0.75812	0.48377	0.99991	False
STX4__P1P2__primary__RVS__39	STX4__P1P2	916.99	636.67/595.9	916.99	616.28	-0.57254	831.23	2.2168e+05	0.69983	0.24202	0.75798	0.48403	0.99991	False
DOCK2__P1P2__secondary__FWD__51	DOCK2__P1P2	1653.3	2061/2130.1	1653.3	2095.6	0.34185	2389.9	3.9967e+05	0.69964	0.75684	0.24316	0.48632	0.99991	True
C14orf169_-_73957963.23-P1P2	C14orf169__P1P2	1131.2	696.58/873.28	1131.2	784.93	-0.52661	15612	2.7346e+05	0.69865	0.24239	0.75761	0.48477	0.99991	False
SSR1_-_7313303.23-P1P2	SSR1__P1P2	1233.2	1274.1/1955.2	1233.2	1614.7	0.38849	2.319e+05	2.9814e+05	0.69853	0.75464	0.24536	0.49071	0.99991	True
NDC1__P1P2__secondary__RVS__15	NDC1__P1P2	1296.8	1059.3/779.83	1296.8	919.54	-0.49555	39040	3.1351e+05	0.69853	0.24242	0.75758	0.48485	0.99991	False
MAZ_+_29818273.23-P1P2	MAZ__P1P2	1183	1574.5/1538.7	1183	1556.6	0.39561	640.31	2.86e+05	0.69852	0.75426	0.24574	0.49147	0.99991	True
PRKCI__P1P2__primary__RVS__38	PRKCI__P1P2	1147.9	649.45/948.05	1147.9	798.75	-0.52263	44581	2.7751e+05	0.69788	0.24263	0.75737	0.48525	0.99991	False
SUPT4H1__P1P2__primary__RVS__52	SUPT4H1__P1P2	1219.9	1525.8/1671.8	1219.9	1598.8	0.38998	10662	2.949e+05	0.69778	0.75431	0.24569	0.49138	0.99991	True
ZNF532__P2__primarysecondary__RVS__29	ZNF532__P2	1087.7	1401.2/1489.4	1087.7	1445.3	0.40977	3890.9	2.6294e+05	0.69737	0.75303	0.24697	0.49395	0.99991	True
KIF18B__P1P2__primarysecondary__FWD__33	KIF18B__P1P2	1065.9	798.03/669.17	1065.9	733.6	-0.53841	8303.2	2.5768e+05	0.69727	0.24282	0.75718	0.48564	0.99991	False
SURF2__P1P2__primary__FWD__32	SURF2__P1P2	1388.9	1037.7/955.53	1388.9	996.61	-0.4784	3374.8	3.3576e+05	0.69681	0.24296	0.75704	0.48592	0.99991	False
UFM1_-_38924019.23-P1P2	UFM1__P1P2	1097.7	1534.6/1378.7	1097.7	1456.6	0.40783	12144	2.6537e+05	0.69676	0.75294	0.24706	0.49413	0.99991	True
PTBP3_-_115095503.23-P1P2	PTBP3__P1P2	953.8	1147.9/1428.8	953.8	1288.4	0.43339	39448	2.3058e+05	0.69674	0.75117	0.24883	0.49766	0.99991	True
ARHGEF2__P1P2__secondary__RVS__50	ARHGEF2__P1P2	1074.3	663.03/817.96	1074.3	740.49	-0.5362	12001	2.5971e+05	0.69674	0.24298	0.75702	0.48597	0.99991	False
TM9SF3_+_98346334.23-P1P2	TM9SF3__P1P2	1367.1	937.03/1020.6	1367.1	978.8	-0.48162	3489.9	3.305e+05	0.69633	0.24311	0.75689	0.48622	0.99991	False
ZMYM4__P1P2__secondary__FWD__212	ZMYM4__P1P2	1176.4	1362/1733.1	1176.4	1547.6	0.39538	68858	2.8438e+05	0.69609	0.75344	0.24656	0.49312	0.99991	True
ADD1_-_2845605.23-P1P2	ADD1__P1P2	973.88	881.91/1741.3	973.88	1311.6	0.42916	3.693e+05	2.3544e+05	0.69607	0.75124	0.24876	0.49751	0.99991	True
PRC1_+_91537726.23-P1P2	PRC1__P1P2	1485.9	2026.6/1779.5	1485.9	1903.1	0.35675	30548	3.5922e+05	0.69598	0.75517	0.24483	0.48966	0.99991	True
GNG4_-_235812841.23-P1P2	GNG4__P1P2	1111.1	1457.1/1486.4	1111.1	1471.7	0.40521	429.41	2.6861e+05	0.69584	0.75277	0.24723	0.49445	0.99991	True
ZIC2_-_100634447.23-P1P2	ZIC2__P1P2	1261.7	1644.8/1647.1	1261.7	1646	0.38331	2.7142	3.0501e+05	0.69579	0.75397	0.24603	0.49206	0.99991	True
C6orf47__31627766__RVS__17	C6orf47__P1P2	1019.1	1665.6/1063.2	1019.1	1364.4	0.42065	1.8143e+05	2.4636e+05	0.69573	0.75173	0.24827	0.49654	0.99991	True
PRKRIR__P1P2__secondary__RVS__57	PRKRIR__P1P2	1049.2	1227.8/1570.9	1049.2	1399.3	0.41514	58844	2.5364e+05	0.69527	0.75194	0.24806	0.49612	0.99991	True
EPC1_-_32636000.23-P1P2	EPC1__P1P2	1459.1	1096/1016.8	1459.1	1056.4	-0.46556	3133.3	3.5275e+05	0.69489	0.24356	0.75644	0.48712	0.99991	False
non-targeting_01857	negative_control__na	1035.8	1350/1416.8	1035.8	1383.4	0.41717	2232.2	2.504e+05	0.69473	0.75161	0.24839	0.49678	0.99991	True
non-targeting_00757	negative_control__na	1176.4	1630.4/1463.2	1176.4	1546.8	0.39468	13981	2.8438e+05	0.69468	0.75299	0.24701	0.49402	0.99991	True
ZBTB4_+_7387162.23-P1	ZBTB4__P1	1168	766.08/867.3	1168	816.69	-0.51563	5122.9	2.8236e+05	0.69443	0.24371	0.75629	0.48741	0.99991	False
ZBTB2_-_151712826.23-P1P2	ZBTB2__P1P2	1313.6	885.91/985.44	1313.6	935.67	-0.48897	4953	3.1755e+05	0.69423	0.24377	0.75623	0.48754	0.99991	False
SMURF2__P1P2__secondary__FWD__-16	SMURF2__P1P2	1060.9	802.83/659.45	1060.9	731.14	-0.53645	10279	2.5647e+05	0.69413	0.2438	0.7562	0.4876	0.99991	False
non-targeting_01608	negative_control__na	1126.2	1612.8/1363.8	1126.2	1488.3	0.40196	31022	2.7225e+05	0.69408	0.75236	0.24764	0.49529	0.99991	True
ANKRD49__P1P2__primary__FWD__50	ANKRD49__P1P2	1475.9	1181.5/960.76	1475.9	1071.1	-0.46209	24357	3.5679e+05	0.69378	0.24391	0.75609	0.48782	0.99991	False
UBE3A_+_25683741.23-P1P2	UBE3A__P1P2	1239.9	1409.9/1829.6	1239.9	1619.8	0.38523	88040	2.9976e+05	0.69372	0.75317	0.24683	0.49366	0.99991	True
MAD2L1BP_+_43603646.23-P1P2	MAD2L1BP__P1P2	1126.2	837.98/728.98	1126.2	783.48	-0.52287	5939.8	2.7225e+05	0.69352	0.24399	0.75601	0.48798	0.99991	False
DOCK2__P1P2__secondary__FWD__61	DOCK2__P1P2	1178	1402/1694.2	1178	1548.1	0.39383	42713	2.8479e+05	0.69346	0.75261	0.24739	0.49477	0.99991	True
IFT46__P1P2__primary__FWD__63	IFT46__P1P2	1298.5	1778.2/1595.5	1298.5	1686.9	0.37724	16683	3.1391e+05	0.69317	0.75337	0.24663	0.49325	0.99991	True
AKAP3_-_4758021.23-P1	AKAP3__P1	1238.3	971.38/777.58	1238.3	874.48	-0.50133	18779	2.9935e+05	0.69307	0.24413	0.75587	0.48826	0.99991	False
RBM7_+_114271485.23-P1P2	RBM7__P1P2	1226.6	1581.7/1626.2	1226.6	1603.9	0.38674	990.25	2.9652e+05	0.69305	0.75286	0.24714	0.49428	0.99991	True
HIBADH__P1P2__secondary__RVS__60	HIBADH__P1P2	896.91	649.45/558.51	896.91	603.98	-0.56967	4134.9	2.1683e+05	0.69281	0.24421	0.75579	0.48843	0.99991	False
EXT1_+_119124036.23-P1P2	EXT1__P1P2	1427.4	2064.2/1603.8	1427.4	1834	0.36141	1.0599e+05	3.4506e+05	0.69222	0.75374	0.24626	0.49252	0.99991	True
LYRM7_-_130506722.23-P1P2	LYRM7__P1P2	1114.4	670.22/879.27	1114.4	774.74	-0.52396	21850	2.6942e+05	0.69222	0.2444	0.7556	0.4888	0.99991	False
CWC25_+_36981564.23-P1P2	CWC25__P1P2	1280.1	851.56/968.24	1280.1	909.9	-0.49202	6807.4	3.0946e+05	0.69095	0.2448	0.7552	0.4896	0.99991	False
FAM192A_+_57219523.23-P1P2	FAM192A__P1P2	1119.5	893.1/666.18	1119.5	779.64	-0.52136	25746	2.7063e+05	0.69047	0.24495	0.75505	0.4899	0.99991	False
non-targeting_00022	negative_control__na	927.03	646.26/610.1	927.03	628.18	-0.56069	653.54	2.2411e+05	0.69038	0.24498	0.75502	0.48996	0.99991	False
KAT6B__P1P2__primary__FWD__48	KAT6B__P1P2	1427.4	1974.7/1690.5	1427.4	1832.6	0.36033	40391	3.4506e+05	0.68989	0.753	0.247	0.49399	0.99991	True
PLEKHA5__P1P2__primarysecondary__RVS__48	PLEKHA5__P1P2	1062.6	817.21/651.97	1062.6	734.59	-0.53193	13651	2.5688e+05	0.68974	0.24518	0.75482	0.49036	0.99991	False
FAR1__P1P2__secondary__FWD__37	FAR1__P1P2	1362.1	981.77/974.97	1362.1	978.37	-0.47696	23.107	3.2929e+05	0.68968	0.2452	0.7548	0.49039	0.99991	False
TGFBR2__P1P2__primary__RVS__75	TGFBR2__P1P2	1079.3	1461.9/1401.1	1079.3	1431.5	0.40711	1843.6	2.6092e+05	0.68951	0.75043	0.24957	0.49914	0.99991	True
CNOT3_+_54642106.23-P1P2	CNOT3__P1P2	1321.9	1008.1/882.26	1321.9	945.19	-0.48353	7921.8	3.1958e+05	0.68948	0.24526	0.75474	0.49052	0.99991	False
ACLY_-_40074817.23-P1P2	ACLY__P1P2	1214.8	798.03/916.65	1214.8	857.34	-0.50233	7034.8	2.9369e+05	0.68934	0.24531	0.75469	0.49061	0.99991	False
GART__P1P2__primary__FWD__57	GART__P1P2	997.31	794.84/571.97	997.31	683.41	-0.54463	24835	2.411e+05	0.6891	0.24538	0.75462	0.49076	0.99991	False
SERBP1__P1P2__primary__FWD__445	SERBP1__P1P2	1479.2	1321.3/832.16	1479.2	1076.7	-0.45784	1.1961e+05	3.576e+05	0.68904	0.2454	0.7546	0.4908	0.99991	False
EPC1__P1P2__primarysecondary__RVS__65	EPC1__P1P2	1511	1050.5/1156.7	1511	1103.6	-0.453	5637.9	3.6529e+05	0.68898	0.24542	0.75458	0.49084	0.99991	False
ARID1A_+_27022576.23-P1P2	ARID1A__P1P2	881.85	593.53/595.15	881.85	594.34	-0.56844	1.3058	2.1319e+05	0.6885	0.24557	0.75443	0.49114	0.99991	False
non-targeting_00332	negative_control__na	1671.7	991.35/1490.1	1671.7	1240.7	-0.42978	1.2438e+05	4.0412e+05	0.68807	0.24571	0.75429	0.49141	0.99991	False
TRAPPC13__P1P2__primarysecondary__FWD__42	TRAPPC13__P1P2	1315.2	1003.3/877.77	1315.2	940.55	-0.48331	7883.2	3.1796e+05	0.68785	0.24577	0.75423	0.49154	0.99991	False
BCLAF1_-_136610904.23-P1P2	BCLAF1__P1P2	1189.7	838.78/836.65	1189.7	837.71	-0.50561	2.2617	2.8762e+05	0.68783	0.24578	0.75422	0.49156	0.99991	False
ERC1__P1P2__secondary__FWD__74	ERC1__P1P2	1121.1	1527.4/1431.1	1121.1	1479.2	0.39956	4638.7	2.7103e+05	0.68781	0.75031	0.24969	0.49938	0.99991	True
non-targeting_00984	negative_control__na	1462.5	1971.5/1771.2	1462.5	1871.4	0.35546	20056	3.5356e+05	0.68767	0.75245	0.24755	0.49511	0.99991	True
PHF6__P1P2__secondary__RVS__85	PHF6__P1P2	1261.7	889.1/904.69	1261.7	896.89	-0.49188	121.45	3.0501e+05	0.68702	0.24604	0.75396	0.49207	0.99991	False
NBPF14__148025047__RVS__429	NBPF14__148025047	1164.6	753.3/883	1164.6	818.15	-0.50892	8411.6	2.8155e+05	0.68629	0.24626	0.75374	0.49253	0.99991	False
ARHGAP12_-_32217708.23-P1P2	ARHGAP12__P1P2	1593	1906.8/2130.9	1593	2018.8	0.34158	25101	3.8511e+05	0.6862	0.75244	0.24756	0.49513	0.99991	True
non-targeting_00459	negative_control__na	895.23	644.66/566.74	895.23	605.7	-0.56289	3035.8	2.1642e+05	0.68591	0.24639	0.75361	0.49277	0.99991	False
POLE4_-_75185697.23-P1P2	POLE4__P1P2	1196.4	1365.2/1765.3	1196.4	1565.2	0.38736	80022	2.8924e+05	0.68575	0.75031	0.24969	0.49939	0.99991	True
PYGO2_+_154933801.23-P1P2	PYGO2__P1P2	870.13	1060.9/1308.4	870.13	1184.6	0.4447	30648	2.1035e+05	0.68574	0.74623	0.25377	0.50755	0.99991	True
ZMIZ1__P1P2__primary__RVS__41	ZMIZ1__P1P2	1136.2	1509.8/1481.1	1136.2	1495.5	0.39609	410.44	2.7467e+05	0.68552	0.74972	0.25028	0.50056	0.99991	True
C6orf62_+_24720662.23-P1	C6orf62__P1	1293.5	1360.4/1992.6	1293.5	1676.5	0.37392	1.998e+05	3.127e+05	0.68491	0.75072	0.24928	0.49856	0.99991	True
ACAD11__P1P2__primary__FWD__65	ACAD11__P1P2	1178	767.68/891.98	1178	829.83	-0.50497	7724.9	2.8479e+05	0.68468	0.24677	0.75323	0.49355	0.99991	False
BRAP_-_112123319.23-P1P2	BRAP__P1P2	911.97	1300.5/1166.4	911.97	1233.4	0.43522	8995.2	2.2047e+05	0.68465	0.74662	0.25338	0.50677	0.99991	True
ANKRA2_-_72860844.23-P1P2	ANKRA2__P1P2	1107.7	1528.2/1395.9	1107.7	1462	0.40004	8746.3	2.678e+05	0.68464	0.74916	0.25084	0.50168	0.99991	True
MIR205HG__209601956__FWD__49	MIR205HG__P2	1601.4	1006.5/1359.3	1601.4	1182.9	-0.43666	62214	3.8713e+05	0.68453	0.24682	0.75318	0.49364	0.99991	False
PPP4R2_-_73046225.23-P1P2	PPP4R2__P1P2	927.03	788.45/473.28	927.03	630.86	-0.55455	49666	2.2411e+05	0.68433	0.24688	0.75312	0.49377	0.99991	False
C17orf49_-_6918161.23-P2	C17orf49__P2	1022.4	1150.3/1574.6	1022.4	1362.5	0.4139	90008	2.4717e+05	0.684	0.74801	0.25199	0.50399	0.99991	True
FAM178A_+_102672762.23-P1P2	FAM178A__P1P2	1675	1179.9/1312.9	1675	1246.4	-0.4261	8849.9	4.0493e+05	0.68362	0.24711	0.75289	0.49421	0.99991	False
KDM5C__P1P2__primary__FWD__32	KDM5C__P1P2	1335.3	1784.6/1662.8	1335.3	1723.7	0.36809	7413.3	3.2281e+05	0.68359	0.75054	0.24946	0.49891	0.99991	True
ZCCHC8_+_122985236.23-P1P2	ZCCHC8__P1P2	1296.8	2030.6/1327.9	1296.8	1679.3	0.37258	2.4694e+05	3.1351e+05	0.683	0.75013	0.24987	0.49975	0.99991	True
SRSF6_-_42087005.23-P1	SRSF6__P1	1166.3	1531.4/1526	1166.3	1528.7	0.39004	14.36	2.8196e+05	0.68244	0.749	0.251	0.502	0.99991	True
CCNE1_+_30303019.23-P1P2	CCNE1__P1P2	1256.7	837.18/953.29	1256.7	895.23	-0.48881	6740.6	3.038e+05	0.68243	0.24748	0.75252	0.49497	0.99991	False
DHRS3__P1P2__primary__RVS__70	DHRS3__P1P2	1228.2	1421.9/1778	1228.2	1599.9	0.38118	63385	2.9692e+05	0.68218	0.74941	0.25059	0.50119	0.99991	True
DUSP12__P1P2__primarysecondary__RVS__59	DUSP12__P1P2	1163	1601.7/1447.5	1163	1524.6	0.39031	11883	2.8115e+05	0.68199	0.74883	0.25117	0.50235	0.99991	True
CTNNB1_-_41241442.23-P1P2	CTNNB1__P1P2	1191.4	954.61/729.73	1191.4	842.17	-0.49999	25284	2.8802e+05	0.68185	0.24767	0.75233	0.49533	0.99991	False
non-targeting_00606	negative_control__na	1057.5	1503.4/1301	1057.5	1402.2	0.40662	20493	2.5566e+05	0.6816	0.74765	0.25235	0.5047	0.99991	True
LUZP1_+_23495114.23-P1P2	LUZP1__P1P2	1124.5	679.81/896.46	1124.5	788.14	-0.51219	23470	2.7184e+05	0.68155	0.24776	0.75224	0.49553	0.99991	False
BCR_+_23523145.23-P1P2	BCR__P1P2	1810.5	2086.6/2435.2	1810.5	2260.9	0.32029	60770	4.377e+05	0.68067	0.75119	0.24881	0.49763	0.99991	True
PRKCI_-_169940251.23-P1P2	PRKCI__P1P2	1015.7	693.39/710.29	1015.7	701.84	-0.53264	142.87	2.4555e+05	0.68064	0.24805	0.75195	0.4961	0.99991	False
C19orf70__P1P2__primarysecondary__FWD__57	C19orf70__P1P2	1347	857.95/1084.1	1347	971.04	-0.47177	25579	3.2565e+05	0.6804	0.24813	0.75187	0.49625	0.99991	False
TNKS2_-_93558612.23-P1P2	TNKS2__P1P2	1027.4	764.48/657.95	1027.4	711.22	-0.53004	5674.3	2.4838e+05	0.68038	0.24813	0.75187	0.49626	0.99991	False
DYNC1LI1__P1P2__primary__RVS__70	DYNC1LI1__P1P2	1060.9	1381.2/1429.6	1060.9	1405.4	0.40534	1169.9	2.5647e+05	0.68021	0.74724	0.25276	0.50552	0.99991	True
ANLN__P1P2__primary__FWD__53	ANLN__P1P2	1465.8	1031.3/1110.3	1465.8	1070.8	-0.45268	3120.8	3.5437e+05	0.67991	0.24828	0.75172	0.49656	0.99991	False
FAM179B__P1P2__primarysecondary__FWD__51	FAM179B__P1P2	1221.5	1678.3/1503.6	1221.5	1591	0.38093	15273	2.9531e+05	0.67983	0.7486	0.2514	0.5028	0.99991	True
TXNDC16__P1P2__secondary__FWD__67	TXNDC16__P1P2	1094.4	1402/1484.9	1094.4	1443.4	0.39909	3438.7	2.6456e+05	0.67864	0.7471	0.2529	0.50581	0.99991	True
non-targeting_00190	negative_control__na	1286.8	1627.2/1703.2	1286.8	1665.2	0.37168	2886.5	3.1108e+05	0.67848	0.74862	0.25138	0.50276	0.99991	True
HEATR3__P1P2__primarysecondary__RVS__65	HEATR3__P1P2	1581.3	914.66/1424.3	1581.3	1169.5	-0.4349	1.2988e+05	3.8228e+05	0.67848	0.24873	0.75127	0.49747	0.99991	False
TGFBR2__P1P2__primary__RVS__73	TGFBR2__P1P2	1313.6	1648/1743.6	1313.6	1695.8	0.36822	4568.2	3.1755e+05	0.67828	0.74872	0.25128	0.50256	0.99991	True
NUDT15_-_48612216.23-P1P2	NUDT15__P1P2	1012.4	483.29/917.4	1012.4	700.35	-0.53096	94223	2.4474e+05	0.6782	0.24882	0.75118	0.49764	0.99991	False
IRX1_+_3596064.23-P1P2	IRX1__P1P2	1131.2	632.68/957.77	1131.2	795.22	-0.50785	52844	2.7346e+05	0.67817	0.24883	0.75117	0.49766	0.99991	False
METTL15__P2__primarysecondary__RVS__59	METTL15__P2	995.63	609.51/764.87	995.63	687.19	-0.53425	12069	2.4069e+05	0.67813	0.24884	0.75116	0.49769	0.99991	False
