sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
POLG_-_89878016.23-P1P2	POLG__P1P2	2179.9	567.19/551.76	2179.9	559.47	-1.9602	119	5.367e+09	2.5151	0.00595	0.99405	0.0119	0.063401	False
MKI67__P1P2__primary__FWD__37	MKI67__P1P2	1674.9	392.08/586.43	1674.9	489.25	-1.7734	18886	4.1237e+09	2.5149	0.0059536	0.99405	0.011907	0.063401	False
POLG__P1P2__primarysecondary__RVS__29	POLG__P1P2	2383.9	602.43/569.82	2383.9	586.12	-2.0222	531.88	5.8692e+09	2.5148	0.0059542	0.99405	0.011908	0.063401	False
C19orf53_-_13885302.23-P1P2	C19orf53__P1P2	2423	563.88/619.65	2423	591.77	-2.0318	1554.8	5.9654e+09	2.5144	0.0059617	0.99404	0.011923	0.063401	False
MKI67_+_129924628.23-P1P2	MKI67__P1P2	1746.7	419.61/583.54	1746.7	501.57	-1.7981	13436	4.3004e+09	2.5137	0.0059741	0.99403	0.011948	0.063401	False
ZNF236_-_74534801.23-P1P2	ZNF236__P1P2	1850	363.44/671.65	1850	517.54	-1.8357	47495	4.5546e+09	2.513	0.0059861	0.99401	0.011972	0.063401	False
XPC_+_14219672.23-P1	XPC__P1	1197.6	240.09/591.48	1197.6	415.79	-1.524	61738	2.9486e+09	2.512	0.0060028	0.994	0.012006	0.063401	False
VWA9_+_65903046.23-P1P2	VWA9__P1P2	1857.5	617.85/422.49	1857.5	520.17	-1.8343	19083	4.5732e+09	2.5119	0.0060039	0.994	0.012008	0.063401	False
non-targeting_01600	negative_control__na	1957	530.84/538.76	1957	534.8	-1.8696	31.339	4.8182e+09	2.5115	0.0060104	0.99399	0.012021	0.063401	False
CHAF1A_+_4402699.23-P1P2	CHAF1A__P1P2	1428.1	475.78/435.49	1428.1	455.63	-1.646	811.68	3.516e+09	2.5113	0.0060142	0.99399	0.012028	0.063401	False
NAA30__P1P2__primarysecondary__FWD__43	NAA30__P1P2	2334.8	674.02/499.76	2334.8	586.89	-1.9903	15183	5.7483e+09	2.5106	0.006026	0.99397	0.012052	0.063401	False
RBM14-RBM4__P2__primarysecondary__RVS__74	RBM14-RBM4__P2	1955.8	463.66/611.7	1955.8	537.68	-1.861	10958	4.8151e+09	2.5095	0.0060448	0.99396	0.01209	0.063401	False
ARHGAP11B__30918117__RVS__28	ARHGAP11B__30918117	3058.9	731.29/623.26	3058.9	677.27	-2.1736	5835.1	7.5311e+09	2.509	0.0060536	0.99395	0.012107	0.063401	False
UBE2G2_+_46221681.23-P1P2	UBE2G2__P1P2	2883.9	778.65/535.87	2883.9	657.26	-2.1318	29469	7.1001e+09	2.5089	0.0060554	0.99394	0.012111	0.063401	False
TMEM68__P1P2__primary__RVS__32	TMEM68__P1P2	2356.2	792.96/395.77	2356.2	594.36	-1.9852	78883	5.801e+09	2.5078	0.0060742	0.99393	0.012148	0.063401	False
ZNHIT3_+_34842541.23-P1P2	ZNHIT3__P1P2	2470.8	645.38/576.32	2470.8	610.85	-2.0143	2385.2	6.0832e+09	2.5067	0.0060926	0.99391	0.012185	0.063401	False
SUGP1__P1P2__primarysecondary__RVS__63	SUGP1__P1P2	2492.2	688.34/540.21	2492.2	614.27	-2.0187	10971	6.1359e+09	2.5063	0.0060997	0.9939	0.012199	0.063401	False
HSPA14_+_14880366.23-P1P2	HSPA14__P1P2	2043.9	512.12/599.43	2043.9	555.77	-1.8769	3811	5.0321e+09	2.5058	0.0061088	0.99389	0.012218	0.063401	False
PIGY__P1P2__secondary__RVS__43	PIGY__P1P2	2517.4	511.02/728.7	2517.4	619.86	-2.0202	23692	6.1979e+09	2.5049	0.0061235	0.99388	0.012247	0.063401	False
FAM115A__143579171__RVS__35	FAM115A__143579171	1697.6	507.72/509.15	1697.6	508.43	-1.7374	1.0294	4.1795e+09	2.5037	0.0061447	0.99386	0.012289	0.063401	False
CSNK1A1_+_148930876.23-P1P2	CSNK1A1__P1P2	2161	611.24/540.21	2161	575.72	-1.9064	2523.1	5.3205e+09	2.5034	0.0061502	0.99385	0.0123	0.063401	False
CTIF_+_46065872.23-P1P2	CTIF__P1P2	1185	527.54/321.38	1185	424.46	-1.4791	21251	2.9176e+09	2.5028	0.0061611	0.99384	0.012322	0.063401	False
FBXO28_+_224301904.23-P1P2	FBXO28__P1P2	1928	542.96/545.26	1928	544.11	-1.8233	2.6498	4.7469e+09	2.5027	0.0061618	0.99384	0.012324	0.063401	False
ZWILCH__P1P2__primary__RVS__1	ZWILCH__P1P2	1702.6	582.61/444.15	1702.6	513.38	-1.7277	9584.8	4.1919e+09	2.5008	0.0061951	0.9938	0.01239	0.063401	False
AKAP3__P1__primarysecondary__RVS__-25	AKAP3__P1	1809.7	509.92/549.59	1809.7	529.76	-1.7704	787.07	4.4554e+09	2.5007	0.0061967	0.9938	0.012393	0.063401	False
STK3__P1P2__secondary__RVS__80	STK3__P1P2	1064.1	516.53/292.49	1064.1	404.51	-1.3932	25096	2.6199e+09	2.5004	0.0062018	0.9938	0.012404	0.063401	False
GTF3A_+_27998872.23-P1P2	GTF3A__P1P2	3004.8	636.57/739.53	3004.8	688.05	-2.1251	5300.4	7.3978e+09	2.5002	0.0062068	0.99379	0.012414	0.063401	False
CENPO_-_25016383.23-P1P2	CENPO__P1P2	1982.2	523.14/590.04	1982.2	556.59	-1.8306	2238	4.8802e+09	2.4997	0.0062145	0.99379	0.012429	0.063401	False
ZNF462_-_109625428.23-P1P2	ZNF462__P1P2	1902.9	479.08/613.15	1902.9	546.11	-1.799	8986.9	4.6849e+09	2.4991	0.0062262	0.99377	0.012452	0.063401	False
RIC8A__P2__primarysecondary__RVS__32	RIC8A__P2	2326	649.79/561.15	2326	605.47	-1.94	3928.5	5.7266e+09	2.4989	0.0062288	0.99377	0.012458	0.063401	False
SAE1_-_47634616.23-P1P2	SAE1__P1P2	1682.5	552.87/477.37	1682.5	515.12	-1.7057	2849.9	4.1423e+09	2.4975	0.006254	0.99375	0.012508	0.063401	False
MCTS1__P1P2__primary__FWD__57	MCTS1__P1P2	2135.8	650.89/515.65	2135.8	583.27	-1.8708	9144.8	5.2584e+09	2.4967	0.0062683	0.99373	0.012537	0.063401	False
ANKRD49_+_94227214.23-P1P2	ANKRD49__P1P2	2598	911.91/379.88	2598	645.89	-2.0064	1.4153e+05	6.3963e+09	2.4961	0.0062784	0.99372	0.012557	0.063401	False
CPNE1_+_34252796.23-P1P2	CPNE1__P1P2	2003.6	605.74/526.48	2003.6	566.11	-1.8216	3140.4	4.9329e+09	2.4957	0.0062862	0.99371	0.012572	0.063401	False
ILK__P1P2__primary__FWD__62	ILK__P1P2	2315.9	590.32/629.76	2315.9	610.04	-1.9229	777.84	5.7018e+09	2.4955	0.0062898	0.99371	0.01258	0.063401	False
PGPEP1_-_18451728.23-P1P2	PGPEP1__P1P2	1850	409.7/678.87	1850	544.28	-1.7632	36227	4.5546e+09	2.4951	0.0062954	0.9937	0.012591	0.063401	False
UBE2S__P1P2__primary__FWD__59	UBE2S__P1P2	2124.5	605.74/564.04	2124.5	584.89	-1.8591	869.32	5.2305e+09	2.4947	0.0063029	0.9937	0.012606	0.063401	False
MAD2L1BP_+_43603646.23-P1P2	MAD2L1BP__P1P2	2174.9	551.77/634.81	2174.9	593.29	-1.8724	3448.2	5.3546e+09	2.4939	0.0063172	0.99368	0.012634	0.063401	False
ISCA1__P1P2__primary__FWD__40	ISCA1__P1P2	2417.9	643.18/610.98	2417.9	627.08	-1.9453	518.4	5.953e+09	2.4935	0.0063243	0.99368	0.012649	0.063401	False
MRGBP_-_61427962.23-P1P2	MRGBP__P1P2	2164.8	681.73/508.43	2164.8	595.08	-1.8613	15016	5.3298e+09	2.492	0.0063513	0.99365	0.012703	0.063401	False
PPIL1_-_36842561.23-P1P2	PPIL1__P1P2	2061.5	519.83/641.31	2061.5	580.57	-1.8264	7379	5.0755e+09	2.4919	0.0063534	0.99365	0.012707	0.063401	False
AJUBA_+_23451466.23-P1P2	AJUBA__P1P2	1710.2	484.59/571.26	1710.2	527.92	-1.6939	3756	4.2105e+09	2.4917	0.0063562	0.99364	0.012712	0.063401	False
SPTLC2__P1P2__secondary__RVS__31	SPTLC2__P1P2	2464.5	656.4/616.76	2464.5	636.58	-1.9512	785.58	6.0677e+09	2.4917	0.0063575	0.99364	0.012715	0.063401	False
PPP2CA_+_133561693.23-P1P2	PPP2CA__P1P2	2173.6	551.77/642.76	2173.6	597.26	-1.8619	4139.4	5.3515e+09	2.4914	0.0063614	0.99364	0.012723	0.063401	False
PARN__P1P2__secondary__RVS__515	PARN__P1P2	2012.4	540.76/608.09	2012.4	574.42	-1.8069	2267.1	4.9546e+09	2.4913	0.0063642	0.99364	0.012728	0.063401	False
FKBPL_-_32098003.23-P1P2	FKBPL__P1P2	1916.7	498.91/622.54	1916.7	560.72	-1.7715	7642.3	4.719e+09	2.491	0.0063691	0.99363	0.012738	0.063401	False
PRKDC__P1P2__primarysecondary__FWD__31	PRKDC__P1P2	1680	483.49/566.21	1680	524.85	-1.6766	3421.1	4.1361e+09	2.4906	0.006377	0.99362	0.012754	0.063401	False
RNF8__P1P2__secondary__FWD__77	RNF8__P1P2	2532.5	731.29/564.76	2532.5	648.02	-1.9648	13866	6.2351e+09	2.4903	0.0063821	0.99362	0.012764	0.063401	False
UBR5__P1P2__primary__FWD__26	UBR5__P1P2	2809.6	625.56/744.59	2809.6	685.07	-2.0344	7084	6.9172e+09	2.4895	0.0063969	0.9936	0.012794	0.063401	False
LEO1_+_52263938.23-P1P2	LEO1__P1P2	2353.7	666.31/590.04	2353.7	628.17	-1.904	2908.7	5.7948e+09	2.488	0.0064233	0.99358	0.012847	0.063401	False
DCLRE1B_+_114448004.23-P1P2	DCLRE1B__P1P2	2237.8	438.33/786.48	2237.8	612.4	-1.8678	60602	5.5096e+09	2.4878	0.0064261	0.99357	0.012852	0.063401	False
LEO1__P1P2__primary__FWD__36	LEO1__P1P2	2206.4	625.56/592.2	2206.4	608.88	-1.8557	556.28	5.4321e+09	2.4873	0.0064357	0.99356	0.012871	0.063401	False
CCDC12_+_47018171.23-P1	CCDC12__P1	2085.5	511.02/673.81	2085.5	592.42	-1.8139	13251	5.1344e+09	2.4868	0.0064449	0.99356	0.01289	0.063401	False
RAD9A_+_67159625.23-P1P2	RAD9A__P1P2	2235.3	679.53/548.87	2235.3	614.2	-1.862	8535.1	5.5034e+09	2.4866	0.0064487	0.99355	0.012897	0.063401	False
CEP63__P1P2__secondary__FWD__54	CEP63__P1P2	1950.7	555.07/590.76	1950.7	572.92	-1.7658	636.75	4.8027e+09	2.4866	0.0064494	0.99355	0.012899	0.063401	False
FERMT1_-_6103633.23-P1P2	FERMT1__P1P2	2115.7	614.55/580.65	2115.7	597.6	-1.8221	574.5	5.2088e+09	2.4863	0.0064536	0.99355	0.012907	0.063401	False
PSMG3__P2__primarysecondary__RVS__-3	PSMG3__P2	2319.7	617.85/637.7	2319.7	627.78	-1.8839	197.07	5.7111e+09	2.4856	0.0064673	0.99353	0.012935	0.063401	False
FAM69B__P1P2__primary__FWD__55	FAM69B__P1P2	2007.4	509.92/657.92	2007.4	583.92	-1.7797	10953	4.9422e+09	2.485	0.0064777	0.99352	0.012955	0.063401	False
U2SURP_-_142720503.23-P1P2	U2SURP__P1P2	2829.7	761.02/632.65	2829.7	696.84	-2.0202	8240.3	6.9668e+09	2.4847	0.0064829	0.99352	0.012966	0.063401	False
TOP1_+_39657511.23-P1P2	TOP1__P1P2	2793.2	644.28/740.26	2793.2	692.27	-2.011	4605.4	6.8769e+09	2.4847	0.0064835	0.99352	0.012967	0.063401	False
PPP2R5C__P1P2__primary__RVS__66	PPP2R5C__P1P2	2706.3	865.65/497.6	2706.3	681.62	-1.9877	67732	6.663e+09	2.4844	0.0064883	0.99351	0.012977	0.063401	False
PRPF40A_+_153573726.23-P1P2	PRPF40A__P1P2	1925.5	647.59/498.32	1925.5	572.95	-1.747	11140	4.7407e+09	2.4842	0.0064928	0.99351	0.012986	0.063401	False
RPS4Y1__P1P2__secondary__FWD__87	RPS4Y1__P1P2	284.61	256.61/178.38	284.61	217.5	-0.38643	3059.8	7.0071e+08	2.4838	0.0064999	0.9935	0.013	0.063401	False
CDC26__P1P2__secondary__FWD__66	CDC26__P1P2	2761.7	922.92/457.15	2761.7	690.04	-1.9993	1.0847e+05	6.7994e+09	2.4837	0.0065004	0.9935	0.013001	0.063401	False
PKMYT1_+_3030402.23-P1P2	PKMYT1__P1P2	2574.1	678.42/654.31	2574.1	666.37	-1.9481	290.65	6.3374e+09	2.4833	0.0065083	0.99349	0.013017	0.063401	False
HNRNPLL_+_38830025.23-P1P2	HNRNPLL__P1P2	1554	399.79/629.76	1554	514.77	-1.5921	26444	3.826e+09	2.4833	0.0065083	0.99349	0.013017	0.063401	False
PARN__P1P2__secondary__RVS__323	PARN__P1P2	2051.5	573.8/615.31	2051.5	594.56	-1.785	861.88	5.0507e+09	2.4825	0.0065228	0.99348	0.013046	0.063401	False
NPM1__P1P2__secondary__FWD__0	NPM1__P1P2	2502.3	573.8/743.14	2502.3	658.47	-1.9245	14339	6.1607e+09	2.4824	0.0065251	0.99347	0.01305	0.063401	False
PDS5B_-_33160674.23-P1P2	PDS5B__P1P2	2347.4	674.02/600.87	2347.4	637.44	-1.879	2675.3	5.7793e+09	2.4823	0.0065271	0.99347	0.013054	0.063401	False
ZNF532_-_56531072.23-P2	ZNF532__P2	1215.3	461.46/449.93	1215.3	455.7	-1.4131	66.464	2.992e+09	2.4821	0.0065303	0.99347	0.013061	0.063401	False
DHX35_+_37591056.23-P1P2	DHX35__P1P2	3016.1	719.17/731.59	3016.1	725.38	-2.0544	77.076	7.4257e+09	2.4821	0.0065309	0.99347	0.013062	0.063401	False
DGCR8_-_20068213.23-P1P2	DGCR8__P1P2	2082.9	638.78/561.15	2082.9	599.96	-1.794	3012.9	5.1282e+09	2.4821	0.006531	0.99347	0.013062	0.063401	False
PTBP1_-_797438.23-P1P2	PTBP1__P1P2	2363.8	661.9/618.93	2363.8	640.41	-1.8824	923.55	5.8196e+09	2.4819	0.0065342	0.99347	0.013068	0.063401	False
non-targeting_01216	negative_control__na	1110.7	418.51/454.26	1110.7	436.39	-1.3458	639.24	2.7346e+09	2.4812	0.0065463	0.99345	0.013093	0.063401	False
MAPRE1_-_31408142.23-P1P2	MAPRE1__P1P2	1580.5	476.88/567.65	1580.5	522.26	-1.5957	4119.6	3.8911e+09	2.4812	0.0065464	0.99345	0.013093	0.063401	False
MLF1IP_-_185655072.23-P1P2	MLF1IP__P1P2	2904	840.32/586.43	2904	713.37	-2.0238	32231	7.1498e+09	2.4811	0.006549	0.99345	0.013098	0.063401	False
NUTF2_-_67880898.23-P1P2	NUTF2__P1P2	2213.9	495.6/748.2	2213.9	621.9	-1.8302	31903	5.4507e+09	2.4804	0.0065618	0.99344	0.013124	0.063401	False
RASAL2_-_178063304.23-P1P2	RASAL2__P1P2	1580.5	538.55/509.15	1580.5	523.85	-1.5913	432.26	3.8911e+09	2.4802	0.0065663	0.99343	0.013133	0.063401	False
WDR89__P1P2__primary__RVS__74	WDR89__P1P2	2424.2	615.65/688.98	2424.2	652.31	-1.8923	2688.8	5.9685e+09	2.48	0.00657	0.99343	0.01314	0.063401	False
PMVK__P1P2__primary__RVS__34	PMVK__P1P2	1958.3	639.88/530.1	1958.3	584.99	-1.7414	6026	4.8213e+09	2.4798	0.0065723	0.99343	0.013145	0.063401	False
PFDN1_+_139682624.23-P1P2	PFDN1__P1P2	2385.2	715.87/580.65	2385.2	648.26	-1.8778	9142.2	5.8723e+09	2.4792	0.0065837	0.99342	0.013167	0.063401	False
ILK__P1P2__primary__RVS__73	ILK__P1P2	2231.5	530.84/722.2	2231.5	626.52	-1.831	18309	5.4941e+09	2.4792	0.0065838	0.99342	0.013168	0.063401	False
HAUS8_+_17186194.23-P1P2	HAUS8__P1P2	1998.6	591.42/592.93	1998.6	592.17	-1.7532	1.1377	4.9205e+09	2.4792	0.0065841	0.99342	0.013168	0.063401	False
FDX1__P1P2__secondary__FWD__32	FDX1__P1P2	2318.4	635.47/642.76	2318.4	639.12	-1.8574	26.549	5.708e+09	2.4791	0.006586	0.99341	0.013172	0.063401	False
RPS8__P1P2__primary__RVS__62	RPS8__P1P2	1967.1	616.75/559.71	1967.1	588.23	-1.7399	1627	4.843e+09	2.4787	0.0065935	0.99341	0.013187	0.063401	False
DYNC1LI1_-_32612288.23-P1P2	DYNC1LI1__P1P2	2509.9	615.65/721.48	2509.9	668.56	-1.9069	5600.1	6.1793e+09	2.4775	0.0066149	0.99339	0.01323	0.063401	False
CHERP__P1P2__primary__FWD__62	CHERP__P1P2	1687.5	590.32/501.21	1687.5	545.76	-1.6268	3970.3	4.1547e+09	2.4775	0.0066159	0.99338	0.013232	0.063401	False
KIFAP3_-_170043552.23-P1P2	KIFAP3__P1P2	1793.3	665.21/462.93	1793.3	564.07	-1.6669	20458	4.4151e+09	2.4768	0.0066288	0.99337	0.013258	0.063401	False
NABP2_+_56618343.23-P1	NABP2__P1	2229	612.34/651.42	2229	631.88	-1.817	763.67	5.4879e+09	2.476	0.006644	0.99336	0.013288	0.063401	False
USMG5__P1P2__primary__FWD__65	USMG5__P1P2	2256.7	587.01/685.37	2256.7	636.19	-1.8251	4836.9	5.5561e+09	2.4758	0.0066471	0.99335	0.013294	0.063401	False
RRNAD1_+_156698309.23-P1P2	RRNAD1__P1P2	2210.1	623.36/639.87	2210.1	631.61	-1.8054	136.33	5.4414e+09	2.4746	0.0066701	0.99333	0.01334	0.063401	False
PDSS1__P1P2__primarysecondary__FWD__2	PDSS1__P1P2	2179.9	590.32/664.42	2179.9	627.37	-1.7952	2746	5.367e+09	2.4744	0.0066722	0.99333	0.013344	0.063401	False
LIMS1_+_109150920.23-P1P2	LIMS1__P1P2	2219	654.19/614.59	2219	634.39	-1.8048	784.15	5.4631e+09	2.4737	0.0066858	0.99331	0.013372	0.063401	False
MKI67_+_129924624.23-P1P2	MKI67__P1P2	2056.5	591.42/629.04	2056.5	610.23	-1.7511	707.58	5.0631e+09	2.4737	0.0066864	0.99331	0.013373	0.063401	False
VWA9__P1P2__primary__FWD__62	VWA9__P1P2	2595.5	670.71/708.48	2595.5	689.6	-1.9106	713.07	6.3901e+09	2.4726	0.0067066	0.99329	0.013413	0.063401	False
ASPM_+_197115344.23-P1P2	ASPM__P1P2	1749.2	740.1/387.1	1749.2	563.6	-1.6322	62304	4.3066e+09	2.4725	0.006708	0.99329	0.013416	0.063401	False
PPP4R2_+_73046060.23-P1P2	PPP4R2__P1P2	1939.4	747.81/440.54	1939.4	594.18	-1.705	47206	4.7748e+09	2.4725	0.0067087	0.99329	0.013417	0.063401	False
RPL14__P1P2__primarysecondary__FWD__63	RPL14__P1P2	1411.7	520.93/489.65	1411.7	505.29	-1.4804	489.24	3.4757e+09	2.4725	0.006709	0.99329	0.013418	0.063401	False
CYLD__P1P2__secondary__FWD__27	CYLD__P1P2	1996	564.99/641.31	1996	603.15	-1.7249	2913	4.9143e+09	2.4724	0.0067105	0.99329	0.013421	0.063401	False
NSDHL_+_151999635.23-P1P2	NSDHL__P1P2	2294.5	567.19/731.59	2294.5	649.39	-1.8194	13514	5.6491e+09	2.4715	0.0067275	0.99327	0.013455	0.063401	False
SPTLC2_-_78082965.23-P1P2	SPTLC2__P1P2	2086.7	462.56/775.64	2086.7	619.1	-1.7514	49010	5.1375e+09	2.4712	0.0067332	0.99327	0.013466	0.063401	False
HNRNPLL_+_38830037.23-P1P2	HNRNPLL__P1P2	1518.8	584.81/467.99	1518.8	526.4	-1.5269	6823.9	3.7392e+09	2.4712	0.0067336	0.99327	0.013467	0.063401	False
CFDP1_-_75467362.23-P1	CFDP1__P1	1782	501.11/641.31	1782	571.21	-1.6397	9828.8	4.3872e+09	2.4711	0.0067345	0.99327	0.013469	0.063401	False
MDC1_+_30685020.23-P1P2	MDC1__P1P2	1583	388.77/687.53	1583	538.15	-1.5548	44630	3.8973e+09	2.4708	0.0067401	0.99326	0.01348	0.063401	False
non-targeting_00568	negative_control__na	1637.1	579.3/517.82	1637.1	548.56	-1.5757	1890.2	4.0306e+09	2.4701	0.0067535	0.99325	0.013507	0.063401	False
ARHGEF18__P1P2__secondary__FWD__87	ARHGEF18__P1P2	1934.3	668.51/527.21	1934.3	597.86	-1.6923	9983.6	4.7624e+09	2.4698	0.0067593	0.99324	0.013519	0.063401	False
COL4A3BP_+_74807404.23-P1P2	COL4A3BP__P1P2	1770.6	629.96/517.1	1770.6	573.53	-1.6246	6369.7	4.3593e+09	2.4685	0.006784	0.99322	0.013568	0.063401	False
ZFAT_-_135725256.23-P1	ZFAT__P1	2156	659.7/609.54	2156	634.62	-1.7628	1258.2	5.3081e+09	2.4683	0.0067875	0.99321	0.013575	0.063401	False
COL4A3BP_+_74807444.23-P1P2	COL4A3BP__P1P2	1739.1	530.84/606.65	1739.1	568.75	-1.6108	2873.1	4.2818e+09	2.4682	0.0067893	0.99321	0.013579	0.063401	False
DSCR3_+_38639614.23-P1P2	DSCR3__P1P2	1884	561.68/623.26	1884	592.47	-1.6673	1895.9	4.6383e+09	2.4682	0.0067893	0.99321	0.013579	0.063401	False
OBFC1_+_105677852.23-P1P2	OBFC1__P1P2	1748	594.72/548.87	1748	571.8	-1.6104	1051.1	4.3035e+09	2.4672	0.0068081	0.99319	0.013616	0.063401	False
VPS9D1__P1P2__primarysecondary__RVS__65	VPS9D1__P1P2	1797.1	534.15/627.59	1797.1	580.87	-1.6277	4365.9	4.4244e+09	2.4667	0.0068189	0.99318	0.013638	0.063401	False
SUB1_-_32586082.23-P1	SUB1__P1	1731.6	610.14/530.1	1731.6	570.12	-1.6011	3203.7	4.2632e+09	2.4666	0.0068208	0.99318	0.013642	0.063401	False
PPP2R5C_+_102276242.23-P1P2	PPP2R5C__P1P2	2598	787.46/617.48	2598	702.47	-1.8854	14446	6.3963e+09	2.4662	0.0068284	0.99317	0.013657	0.063401	False
MCTS1__P1P2__primary__FWD__73	MCTS1__P1P2	2407.9	832.61/519.98	2407.9	676.3	-1.8305	48868	5.9282e+09	2.4658	0.0068353	0.99316	0.013671	0.063401	False
WDR89_-_64108556.23-P1P2	WDR89__P1P2	1760.6	408.6/743.87	1760.6	576.23	-1.6096	56203	4.3345e+09	2.4658	0.0068358	0.99316	0.013672	0.063401	False
PPM1G_-_27632090.23-P1	PPM1G__P1	2134.6	690.54/581.37	2134.6	635.95	-1.7454	5958.7	5.2553e+09	2.4657	0.0068367	0.99316	0.013673	0.063401	False
REC8_+_24641325.23-P1P2	REC8__P1P2	2041.4	436.13/808.14	2041.4	622.14	-1.7126	69197	5.0259e+09	2.4654	0.0068426	0.99316	0.013685	0.063401	False
HAUS8_+_17186228.23-P1P2	HAUS8__P1P2	2051.5	677.32/571.26	2051.5	624.29	-1.7148	5624.6	5.0507e+09	2.4651	0.0068491	0.99315	0.013698	0.063401	False
ARHGAP4__P1__primarysecondary__RVS__44	ARHGAP4__P1	2747.9	828.21/626.87	2747.9	727.54	-1.9158	20268	6.7653e+09	2.4639	0.0068714	0.99313	0.013743	0.063401	False
ZRSR2__P1P2__primary__FWD__31	ZRSR2__P1P2	2531.3	720.27/678.15	2531.3	699.21	-1.8546	887.4	6.232e+09	2.463	0.0068881	0.99311	0.013776	0.063401	False
SMARCAL1_+_217277208.23-P1P2	SMARCAL1__P1P2	2416.7	567.19/799.48	2416.7	683.33	-1.8208	26979	5.9499e+09	2.4628	0.0068935	0.99311	0.013787	0.063401	False
PPP1R10_-_30584990.23-P1P2	PPP1R10__P1P2	1816	599.13/582.09	1816	590.61	-1.6188	145.08	4.4709e+09	2.4626	0.0068964	0.9931	0.013793	0.063401	False
WDR18_-_984395.23-P1P2	WDR18__P1P2	2125.8	730.19/551.04	2125.8	640.61	-1.7289	16047	5.2336e+09	2.4624	0.0069013	0.9931	0.013803	0.063401	False
ELOF1__P1P2__primary__FWD__14	ELOF1__P1P2	2436.8	698.25/677.42	2436.8	687.84	-1.8234	216.82	5.9995e+09	2.4619	0.0069094	0.99309	0.013819	0.063401	False
CMC2_+_81040451.23-P1P2	CMC2__P1P2	1967.1	580.4/652.87	1967.1	616.64	-1.672	2625.6	4.843e+09	2.4618	0.006912	0.99309	0.013824	0.063401	False
PDSS1__P1P2__primarysecondary__RVS__47	PDSS1__P1P2	1994.8	693.84/548.87	1994.8	621.36	-1.6811	10508	4.9112e+09	2.4616	0.0069153	0.99308	0.013831	0.063401	False
MRRF_-_125027588.23-P1P2	MRRF__P1P2	2336.1	633.27/716.42	2336.1	674.85	-1.7899	3457.3	5.7514e+09	2.461	0.0069273	0.99307	0.013855	0.063401	False
NDUFAF6__P1P2__secondary__RVS__71	NDUFAF6__P1P2	2700	659.7/795.14	2700	727.42	-1.8907	9172.2	6.6475e+09	2.4607	0.0069326	0.99307	0.013865	0.063401	False
PDSS1__P1P2__primarysecondary__RVS__16	PDSS1__P1P2	1986	639.88/603.76	1986	621.82	-1.6737	652.23	4.8895e+09	2.4606	0.0069361	0.99306	0.013872	0.063401	False
UBE2L3_-_21922010.23-P1P2	UBE2L3__P1P2	1967.1	626.66/611.7	1967.1	619.18	-1.666	111.86	4.843e+09	2.4603	0.0069405	0.99306	0.013881	0.063401	False
DCP2_+_112312567.23-P1P2	DCP2__P1P2	1600.6	541.86/573.43	1600.6	557.64	-1.5195	498.31	3.9407e+09	2.4601	0.0069449	0.99306	0.01389	0.063401	False
TIMM10__P1P2__secondary__RVS__43	TIMM10__P1P2	2856.2	703.75/796.59	2856.2	750.17	-1.9274	4308.9	7.0319e+09	2.46	0.0069459	0.99305	0.013892	0.063401	False
ACAT2_+_160183436.23-P1P2	ACAT2__P1P2	1824.8	637.67/556.82	1824.8	597.25	-1.6097	3269	4.4926e+09	2.4595	0.0069566	0.99304	0.013913	0.063401	False
XPC_+_14219880.23-P1	XPC__P1	1929.3	511.02/718.59	1929.3	614.8	-1.6483	21542	4.75e+09	2.4593	0.0069601	0.99304	0.01392	0.063401	False
ZWILCH__P1P2__primary__FWD__26	ZWILCH__P1P2	2166.1	705.96/600.87	2166.1	653.41	-1.7275	5521.6	5.3329e+09	2.4587	0.0069719	0.99303	0.013944	0.063401	False
ILF3_+_10765030.23-P1P2	ILF3__P1P2	1673.7	626.66/519.98	1673.7	573.32	-1.5439	5689.9	4.1206e+09	2.4583	0.0069794	0.99302	0.013959	0.063401	False
NPLOC4__P1P2__primarysecondary__FWD__50	NPLOC4__P1P2	2028.8	633.27/631.93	2028.8	632.6	-1.6797	0.90253	4.9949e+09	2.4583	0.0069798	0.99302	0.01396	0.063401	False
HAX1__P1P2__primarysecondary__RVS__57	HAX1__P1P2	2434.3	645.38/743.87	2434.3	694.63	-1.8077	4849.4	5.9933e+09	2.4582	0.0069814	0.99302	0.013963	0.063401	False
TOP1_+_39657849.23-P1P2	TOP1__P1P2	1939.4	604.63/634.09	1939.4	619.36	-1.6452	433.88	4.7748e+09	2.4576	0.0069931	0.99301	0.013986	0.063401	False
RANBP2__109335729__FWD__409	RANBP2__109335729	2014.9	535.25/727.98	2014.9	631.61	-1.6721	18572	4.9608e+09	2.4576	0.0069934	0.99301	0.013987	0.063401	False
CCS__P1P2__secondary__RVS__25	CCS__P1P2	2259.3	802.87/536.59	2259.3	669.73	-1.7527	35453	5.5623e+09	2.4576	0.0069936	0.99301	0.013987	0.063401	False
NEK2__P1P2__primary__FWD__39	NEK2__P1P2	2638.3	829.31/621.09	2638.3	725.2	-1.8617	21677	6.4955e+09	2.4576	0.0069939	0.99301	0.013988	0.063401	False
