sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
RPL28__P1P2__primary__RVS__96	RPL28__P1P2	1932.7	1792.3/1560.1	1932.7	1676.2	-0.20531	26958	3.1178e+10	2.432	0.0075084	0.99249	0.015017	0.026974	False
PIGB__P1P2__secondary__RVS__73	PIGB__P1P2	2593.2	1667.5/2221.4	2593.2	1944.5	-0.41515	1.5342e+05	4.1833e+10	2.4319	0.0075092	0.99249	0.015018	0.026974	False
TRABD__P1__primarysecondary__FWD__52	TRABD__P1	2235.3	1664.4/1944.2	2235.3	1804.3	-0.3089	39132	3.6061e+10	2.4319	0.0075103	0.99249	0.015021	0.026974	False
AP1B1_+_29784481.23-P1P2	AP1B1__P1P2	2445	1544.3/2233.7	2445	1889	-0.37204	2.3761e+05	3.9443e+10	2.4317	0.007515	0.99249	0.01503	0.026974	False
CWC27__P1P2__primarysecondary__FWD__67	CWC27__P1P2	2027.2	1518.7/1918.9	2027.2	1718.8	-0.23798	80061	3.2704e+10	2.4316	0.0075161	0.99248	0.015032	0.026974	False
EXOC5_+_57735162.23-P1P2	EXOC5__P1P2	2008.3	1745.8/1675.9	2008.3	1710.8	-0.23118	2443.4	3.2399e+10	2.4316	0.0075166	0.99248	0.015033	0.026974	False
PFDN4__P1P2__primary__FWD__50	PFDN4__P1P2	3245.8	2365.7/1995.6	3245.8	2180.6	-0.57362	68494	5.2362e+10	2.4315	0.007518	0.99248	0.015036	0.026974	False
CABIN1_-_24407978.23-P1P2	CABIN1__P1P2	2128.1	1892.2/1631.8	2128.1	1762	-0.27221	33902	3.4331e+10	2.4315	0.0075186	0.99248	0.015037	0.026974	False
HOXC4__all__secondary__RVS__60	HOXC4__ENST00000430889.2	2257.4	1790.7/1839.8	2257.4	1815.3	-0.31433	1203.9	3.6417e+10	2.4315	0.0075186	0.99248	0.015037	0.026974	False
ZNF296__P1P2__primary__RVS__54	ZNF296__P1P2	2489.1	2202.2/1612.3	2489.1	1907.2	-0.38399	1.74e+05	4.0155e+10	2.4315	0.0075192	0.99248	0.015038	0.026974	False
ANKRA2__P1P2__secondary__FWD__35	ANKRA2__P1P2	2906.9	2241.7/1883.8	2906.9	2062.8	-0.49469	64034	4.6894e+10	2.4314	0.0075194	0.99248	0.015039	0.026974	False
non-targeting_01739	negative_control__na	1820.7	1469.1/1789.2	1820.7	1629.2	-0.16028	51225	2.9372e+10	2.4314	0.0075208	0.99248	0.015042	0.026974	False
PLOD3_+_100860355.23-P1P2	PLOD3__P1P2	2476.5	2198.3/1609.8	2476.5	1904.1	-0.37906	1.7316e+05	3.9952e+10	2.4311	0.007526	0.99247	0.015052	0.026974	False
LUZP1__P1P2__primary__FWD__27	LUZP1__P1P2	2667.3	1827.1/2126.8	2667.3	1977	-0.43186	44913	4.3029e+10	2.4311	0.0075269	0.99247	0.015054	0.026974	False
CAB39_-_231577826.23-P1P2	CAB39__P1P2	3129.1	2202.9/2083.6	3129.1	2143.3	-0.54573	7118.9	5.048e+10	2.4311	0.0075274	0.99247	0.015055	0.026974	False
G3BP2_+_76598126.23-P1P2	G3BP2__P1P2	2221.1	1791.5/1813.7	2221.1	1802.6	-0.30108	246.39	3.5832e+10	2.4311	0.0075274	0.99247	0.015055	0.026974	False
USP3__P1P2__secondary__RVS__39	USP3__P1P2	2378.8	1673.7/2060	2378.8	1866.8	-0.34945	74599	3.8375e+10	2.4309	0.0075305	0.99247	0.015061	0.026974	False
BRAP_-_112123319.23-P1P2	BRAP__P1P2	1882.2	1728.7/1589.4	1882.2	1659.1	-0.18195	9702.5	3.0364e+10	2.4309	0.0075316	0.99247	0.015063	0.026974	False
NRBP1__P1P2__secondary__FWD__65	NRBP1__P1P2	3591	2137.1/2462.8	3591	2300	-0.64256	53058	5.7931e+10	2.4307	0.0075343	0.99247	0.015069	0.026974	False
ATP6V0E1_-_172411000.23-P1P2	ATP6V0E1__P1P2	1628.4	1383.1/1702.8	1628.4	1543	-0.077719	51086	2.627e+10	2.4307	0.0075351	0.99246	0.01507	0.026974	False
NUFIP1__P1P2__primary__FWD__466	NUFIP1__P1P2	2634.2	1732.6/2201.1	2634.2	1966.8	-0.42128	1.0973e+05	4.2495e+10	2.4307	0.0075356	0.99246	0.015071	0.026974	False
PSPC1_+_20356711.23-P1P2	PSPC1__P1P2	1888.5	1853.5/1472.8	1888.5	1663.1	-0.18324	72456	3.0466e+10	2.4306	0.0075374	0.99246	0.015075	0.026974	False
HNRNPLL_+_38829981.23-P1P2	HNRNPLL__P1P2	2162.8	1787.6/1774.5	2162.8	1781.1	-0.28001	85.43	3.4891e+10	2.4305	0.0075381	0.99246	0.015076	0.026974	False
ZRSR2__P1P2__primary__RVS__34	ZRSR2__P1P2	2372.5	1758.2/1974.3	2372.5	1866.3	-0.34608	23365	3.8273e+10	2.4305	0.0075382	0.99246	0.015076	0.026974	False
ZFYVE9__P1P2__primary__RVS__97	ZFYVE9__P1P2	2292.1	1913.9/1755	2292.1	1834.4	-0.32115	12632	3.6976e+10	2.4305	0.0075398	0.99246	0.01508	0.026974	False
HAUS8__P1P2__primary__FWD__64	HAUS8__P1P2	3261.6	2214.6/2170.1	3261.6	2192.3	-0.57289	990.19	5.2616e+10	2.4305	0.0075399	0.99246	0.01508	0.026974	False
non-targeting_01351	negative_control__na	2027.2	1690.8/1758.2	2027.2	1724.5	-0.23322	2276.6	3.2704e+10	2.4304	0.007541	0.99246	0.015082	0.026974	False
ING1_+_111366509.23-P1	ING1__P1	2405.6	1846.5/1914	2405.6	1880.3	-0.35529	2277.5	3.8807e+10	2.4304	0.0075418	0.99246	0.015084	0.026974	False
non-targeting_01223	negative_control__na	2334.6	1944.1/1760.7	2334.6	1852.4	-0.33363	16828	3.7663e+10	2.4303	0.0075433	0.99246	0.015087	0.026974	False
RAB1A__P1P2__secondary__FWD__41	RAB1A__P1P2	2213.3	1769/1838.2	2213.3	1803.6	-0.29515	2389.8	3.5705e+10	2.4302	0.0075451	0.99245	0.01509	0.026974	False
BRMS1_+_66112527.23-P1P2	BRMS1__P1P2	3130.7	2069.7/2229.6	3130.7	2149.6	-0.54219	12789	5.0505e+10	2.4301	0.0075477	0.99245	0.015095	0.026974	False
PIGB_-_55611633.23-P1P2	PIGB__P1P2	2252.7	2018.5/1624.5	2252.7	1821.5	-0.30635	77632	3.634e+10	2.4299	0.0075525	0.99245	0.015105	0.026974	False
BPTF_-_65821672.23-P1P2	BPTF__P1P2	2754	2043.3/1989	2754	2016.2	-0.4497	1474.2	4.4427e+10	2.4298	0.0075531	0.99245	0.015106	0.026974	False
EMC1__P1P2__secondary__RVS__16	EMC1__P1P2	2862.7	1685.3/2427.8	2862.7	2056.6	-0.47697	2.756e+05	4.6182e+10	2.4297	0.007555	0.99244	0.01511	0.026974	False
RNF168_-_196230252.23-P1P2	RNF168__P1P2	2542.7	1944.9/1930.3	2542.7	1937.6	-0.39192	106.69	4.102e+10	2.4296	0.0075573	0.99244	0.015115	0.026974	False
GHITM_-_85899364.23-P1P2	GHITM__P1P2	2117.1	1879.1/1657.1	2117.1	1768.1	-0.25977	24628	3.4153e+10	2.4293	0.0075642	0.99244	0.015128	0.026974	False
GNA13_+_63052407.23-P1P2	GNA13__P1P2	1921.6	1747.3/1620.4	1921.6	1683.9	-0.19044	8053	3.1e+10	2.4293	0.0075647	0.99244	0.015129	0.026974	False
BRMS1__P1P2__secondary__RVS__45	BRMS1__P1P2	2744.5	2072.8/1958.9	2744.5	2015.8	-0.44499	6488.6	4.4275e+10	2.4293	0.0075648	0.99244	0.01513	0.026974	False
LYPLA2_-_24117646.23-P1P2	LYPLA2__P1P2	2202.2	1607.1/2000.4	2202.2	1803.8	-0.28781	77369	3.5527e+10	2.4293	0.0075648	0.99244	0.01513	0.026974	False
MMAB_+_110010982.23-P1P2	MMAB__P1P2	2679.9	1653.6/2329.9	2679.9	1991.7	-0.42795	2.2872e+05	4.3232e+10	2.4293	0.007565	0.99243	0.01513	0.026974	False
B3GAT3__P1P2__primary__RVS__34	B3GAT3__P1P2	2274.7	1786.8/1880.6	2274.7	1833.7	-0.31079	4391.7	3.6696e+10	2.4292	0.0075657	0.99243	0.015131	0.026974	False
non-targeting_01360	negative_control__na	2312.6	1864.3/1834.1	2312.6	1849.2	-0.32244	457.56	3.7307e+10	2.4292	0.0075664	0.99243	0.015133	0.026974	False
UBE2L3_+_21922164.23-P1P2	UBE2L3__P1P2	3260	2533.8/1865.9	3260	2199.9	-0.56725	2.2307e+05	5.2591e+10	2.4291	0.0075676	0.99243	0.015135	0.026974	False
TFAP4__P1P2__primary__RVS__55	TFAP4__P1P2	2161.2	1545.1/2029.8	2161.2	1787.4	-0.27382	1.1748e+05	3.4865e+10	2.4291	0.0075678	0.99243	0.015136	0.026974	False
SPAG9_+_49197986.23-P1P2	SPAG9__P1P2	2244.8	2079.7/1565.8	2244.8	1822.8	-0.3003	1.3208e+05	3.6213e+10	2.429	0.007571	0.99243	0.015142	0.026974	False
FOXK2__P1P2__primary__RVS__-145	FOXK2__P1P2	2511.2	2040.2/1818.6	2511.2	1929.4	-0.38005	24562	4.0511e+10	2.4289	0.0075729	0.99243	0.015146	0.026974	False
PRMT7_-_68344998.23-P1P2	PRMT7__P1P2	2361.4	1844.2/1896.9	2361.4	1870.5	-0.33606	1388.1	3.8095e+10	2.4289	0.0075733	0.99243	0.015147	0.026974	False
non-targeting_00186	negative_control__na	2441.8	2025.5/1779.4	2441.8	1902.5	-0.35992	30273	3.9392e+10	2.4288	0.0075735	0.99243	0.015147	0.026974	False
LOC643037__94245495__FWD__15	LOC643037__P1P2	2132.9	1660.5/1893.6	2132.9	1777.1	-0.26315	27161	3.4408e+10	2.4288	0.0075743	0.99243	0.015149	0.026974	False
ATPAF2_+_17942466.23-P1P2	ATPAF2__P1P2	2386.7	1633.4/2128.5	2386.7	1880.9	-0.34337	1.2254e+05	3.8502e+10	2.4288	0.0075747	0.99243	0.015149	0.026974	False
SLC30A3__P1P2__primary__RVS__68	SLC30A3__P1P2	2225.9	1828.7/1803.9	2225.9	1816.3	-0.29322	307.05	3.5908e+10	2.4287	0.0075765	0.99242	0.015153	0.026974	False
CENPO__P1P2__secondary__RVS__26	CENPO__P1P2	2552.2	2050.3/1842.2	2552.2	1946.3	-0.39085	21645	4.1172e+10	2.4287	0.0075769	0.99242	0.015154	0.026974	False
non-targeting_01339	negative_control__na	2028.8	1893.8/1573.1	2028.8	1733.4	-0.22688	51411	3.2729e+10	2.4287	0.0075771	0.99242	0.015154	0.026974	False
GPALPP1__P1P2__secondary__RVS__81	GPALPP1__P1P2	1715.1	1601.7/1584.5	1715.1	1593.1	-0.10641	146.49	2.7669e+10	2.4286	0.0075792	0.99242	0.015158	0.026974	False
KDM4A__P1P2__primary__FWD__55	KDM4A__P1P2	2829.6	2096/2007	2829.6	2051.5	-0.46375	3964.8	4.5648e+10	2.4285	0.0075808	0.99242	0.015162	0.026974	False
TRAPPC13_-_64921072.23-P1P2	TRAPPC13__P1P2	2386.7	1941/1825.1	2386.7	1883.1	-0.34174	6720.3	3.8502e+10	2.4284	0.0075833	0.99242	0.015167	0.026974	False
ZNF296_-_45579699.23-P1P2	ZNF296__P1P2	2322	1941.8/1772.9	2322	1857.4	-0.32197	14264	3.7459e+10	2.4283	0.0075842	0.99242	0.015168	0.026974	False
INTS6_-_52025992.23-P1P2	INTS6__P1P2	2241.6	1542/2107.3	2241.6	1824.6	-0.2968	1.5978e+05	3.6162e+10	2.4283	0.0075842	0.99242	0.015168	0.026974	False
TLN1_+_35732116.23-P1P2	TLN1__P1P2	1901.1	1395.5/1964.6	1901.1	1680	-0.17826	1.6189e+05	3.0669e+10	2.4281	0.0075885	0.99241	0.015177	0.026974	False
PSPC1_+_20357044.23-P1P2	PSPC1__P1P2	2484.4	2129.3/1718.3	2484.4	1923.8	-0.36876	84484	4.0079e+10	2.428	0.0075919	0.99241	0.015184	0.026974	False
FAM69B__P1P2__primary__FWD__49	FAM69B__P1P2	2307.8	1590/2118.7	2307.8	1854.4	-0.31547	1.3974e+05	3.723e+10	2.4278	0.0075953	0.9924	0.015191	0.026974	False
INO80C_+_33077875.23-P1P2	INO80C__P1P2	2938.4	2106.1/2084.4	2938.4	2095.3	-0.4877	234.33	4.7403e+10	2.4278	0.0075964	0.9924	0.015193	0.026974	False
ASXL2_-_26100758.23-P1P2	ASXL2__P1P2	2295.2	1805.4/1893.6	2295.2	1849.5	-0.31133	3887.1	3.7027e+10	2.4277	0.0075965	0.9924	0.015193	0.026974	False
CCDC64__all__secondary__RVS__58	CCDC64__ENST00000397558.2	2806	2121.6/1973.5	2806	2047.6	-0.45441	10960	4.5267e+10	2.4277	0.0075984	0.9924	0.015197	0.026974	False
non-targeting_00158	negative_control__na	1615.8	1693.1/1406.8	1615.8	1549.9	-0.060022	40993	2.6066e+10	2.4276	0.0075988	0.9924	0.015198	0.026974	False
PFDN1_+_139682624.23-P1P2	PFDN1__P1P2	2758.7	2356.4/1704.4	2758.7	2030.4	-0.44204	2.1252e+05	4.4504e+10	2.4276	0.0075997	0.9924	0.015199	0.026974	False
SF3A2_+_2243936.23-P2	SF3A2__P2	3460.2	2078.2/2476.7	3460.2	2277.4	-0.60322	79404	5.582e+10	2.4275	0.0076019	0.9924	0.015204	0.026974	False
UBE2G2_+_46221726.23-P1P2	UBE2G2__P1P2	2776	2258/1820.2	2776	2039.1	-0.44491	95811	4.4783e+10	2.4272	0.0076082	0.99239	0.015216	0.026974	False
KLHL5__P1P2__secondary__FWD__400	KLHL5__P1P2	1849.1	1435.1/1888.7	1849.1	1661.9	-0.15392	1.0291e+05	2.983e+10	2.427	0.0076122	0.99239	0.015224	0.026974	False
non-targeting_00528	negative_control__na	2361.4	1666/2095	2361.4	1880.5	-0.32839	92054	3.8095e+10	2.4269	0.0076137	0.99239	0.015227	0.026974	False
CORO1A__30194716__FWD__187	CORO1A__30194716	2047.7	2054.2/1446.7	2047.7	1750.4	-0.22619	1.845e+05	3.3034e+10	2.4268	0.0076157	0.99238	0.015231	0.026974	False
GNAI1__P1P2__secondary__FWD__59	GNAI1__P1P2	2112.4	1958.9/1599.2	2112.4	1779	-0.24764	64675	3.4077e+10	2.4266	0.0076197	0.99238	0.015239	0.026974	False
non-targeting_00889	negative_control__na	2356.7	1693.9/2068.1	2356.7	1881	-0.32512	70039	3.8019e+10	2.4265	0.0076234	0.99238	0.015247	0.026974	False
ZRSR2_-_15808767.23-P1P2	ZRSR2__P1P2	3179.6	2316.1/2061.6	3179.6	2188.8	-0.53847	32378	5.1294e+10	2.4264	0.0076254	0.99237	0.015251	0.026974	False
non-targeting_01529	negative_control__na	2104.5	1737.3/1817	2104.5	1777.1	-0.24382	3176.2	3.395e+10	2.4264	0.0076258	0.99237	0.015252	0.026974	False
GPI_+_34856156.23-P1P2	GPI__P1P2	2370.9	2044.1/1730.5	2370.9	1887.3	-0.32895	49169	3.8248e+10	2.4263	0.0076258	0.99237	0.015252	0.026974	False
GDF7_+_20867321.23-P1P2	GDF7__P1P2	1984.7	1757.4/1693.8	1984.7	1725.6	-0.2017	2021.6	3.2017e+10	2.4263	0.007627	0.99237	0.015254	0.026974	False
TINF2__P1P2__primary__FWD__36	TINF2__P1P2	3196.9	1997.6/2396.8	3196.9	2197.2	-0.54082	79670	5.1573e+10	2.426	0.0076335	0.99237	0.015267	0.026974	False
DET1_-_89089735.23-P1P2	DET1__P1P2	2290.5	1906.9/1807.2	2290.5	1857.1	-0.3025	4978.1	3.6951e+10	2.4259	0.0076354	0.99236	0.015271	0.026974	False
USMG5_-_105155886.23-P1P2	USMG5__P1P2	2284.2	1712.5/1997.2	2284.2	1854.8	-0.30026	40534	3.6849e+10	2.4258	0.0076368	0.99236	0.015274	0.026974	False
FAR1_-_13690282.23-P1P2	FAR1__P1P2	2779.2	1981.3/2116.2	2779.2	2048.8	-0.4397	9100.4	4.4834e+10	2.4257	0.00764	0.99236	0.01528	0.026974	False
CAB39_-_231577676.23-P1P2	CAB39__P1P2	2486	1930.2/1943.4	2486	1936.8	-0.35999	86.638	4.0104e+10	2.4256	0.0076407	0.99236	0.015281	0.026974	False
GGCT__P1P2__primary__RVS__88	GGCT__P1P2	4500.6	2916.6/2314.4	4500.6	2615.5	-0.7828	1.8131e+05	7.2604e+10	2.4256	0.0076425	0.99236	0.015285	0.026974	False
non-targeting_00977	negative_control__na	2288.9	1725.6/1990.7	2288.9	1858.1	-0.30066	35120	3.6925e+10	2.4256	0.0076425	0.99236	0.015285	0.026974	False
non-targeting_00265	negative_control__na	2363	1892.2/1884.6	2363	1888.4	-0.32329	28.764	3.8121e+10	2.4255	0.0076432	0.99236	0.015286	0.026974	False
ARL14EP_-_30344694.23-P1P2	ARL14EP__P1P2	2471.8	2087.5/1776.2	2471.8	1931.8	-0.35542	48458	3.9875e+10	2.4255	0.0076432	0.99236	0.015286	0.026974	False
MEX3A__P1P2__secondary__FWD__25	MEX3A__P1P2	2856.4	2085.2/2073	2856.4	2079.1	-0.45807	73.74	4.608e+10	2.4254	0.0076463	0.99235	0.015293	0.026974	False
TOP1_-_39657543.23-P1P2	TOP1__P1P2	2754	2144.8/1938.5	2754	2041.6	-0.43159	21294	4.4427e+10	2.4253	0.0076485	0.99235	0.015297	0.026974	False
C19orf53_+_13885265.23-P1P2	C19orf53__P1P2	2175.4	1776/1849.6	2175.4	1812.8	-0.26296	2706.9	3.5094e+10	2.4252	0.0076498	0.99235	0.0153	0.026974	False
ASXL2_+_26100928.23-P1P2	ASXL2__P1P2	1727.7	1834.1/1393.7	1727.7	1613.9	-0.09826	96979	2.7872e+10	2.4252	0.0076499	0.99235	0.0153	0.026974	False
ZC3H7A_-_11891096.23-P1P2	ZC3H7A__P1P2	3370.3	2191.3/2334	3370.3	2262.7	-0.57466	10176	5.4371e+10	2.425	0.0076538	0.99235	0.015308	0.026974	False
LHFP__P1P2__primary__RVS__46	LHFP__P1P2	2016.2	2003/1490.8	2016.2	1746.9	-0.20675	1.3122e+05	3.2526e+10	2.4247	0.0076599	0.99234	0.01532	0.026974	False
ELOVL6_+_111119612.23-P1P2	ELOVL6__P1P2	3085	2477.3/1853.7	3085	2165.5	-0.51041	1.9444e+05	4.9768e+10	2.4247	0.00766	0.99234	0.01532	0.026974	False
COPE__P1P2__primarysecondary__FWD__185	COPE__P1P2	2400.9	2230.8/1586.2	2400.9	1908.5	-0.33095	2.078e+05	3.8731e+10	2.4246	0.0076627	0.99234	0.015325	0.026974	False
DCAF4__P1P2__secondary__FWD__32	DCAF4__P1P2	2287.3	2235.5/1490.8	2287.3	1863.1	-0.29581	2.7732e+05	3.69e+10	2.4245	0.0076657	0.99233	0.015331	0.026974	False
CTNNB1_-_41241442.23-P1P2	CTNNB1__P1P2	2396.1	1825.6/1990.7	2396.1	1908.1	-0.32839	13624	3.8655e+10	2.4243	0.0076688	0.99233	0.015338	0.026974	False
non-targeting_00270	negative_control__na	2326.8	1765.9/1996.4	2326.8	1881.1	-0.30656	26552	3.7536e+10	2.4241	0.0076734	0.99233	0.015347	0.026974	False
KLF5__P1P2__primarysecondary__FWD__21	KLF5__P1P2	2325.2	2015.4/1746	2325.2	1880.7	-0.30591	36295	3.751e+10	2.424	0.0076743	0.99233	0.015349	0.026974	False
KDM5A__P1P2__primary__RVS__212	KDM5A__P1P2	2088.7	1637.3/1926.2	2088.7	1781.8	-0.2292	41742	3.3696e+10	2.424	0.0076748	0.99233	0.01535	0.026974	False
DYNC1LI1_-_32612310.23-P1P2	DYNC1LI1__P1P2	2530.1	1752.8/2173.3	2530.1	1963	-0.36595	88444	4.0816e+10	2.424	0.0076758	0.99232	0.015352	0.026974	False
RAD1__P1P2__primary__RVS__43	RAD1__P1P2	1644.2	1636.5/1523.4	1644.2	1579.9	-0.057458	6401.4	2.6524e+10	2.4239	0.0076784	0.99232	0.015357	0.026974	False
BIVM__P1__primarysecondary__RVS__24	BIVM__P1	1803.4	1700.1/1611.4	1803.4	1655.8	-0.12316	3926.1	2.9093e+10	2.4238	0.0076805	0.99232	0.015361	0.026974	False
UBE2O__P1P2__primary__RVS__-5	UBE2O__P1P2	2498.6	2012.3/1892	2498.6	1952.2	-0.35588	7242	4.0308e+10	2.4237	0.0076817	0.99232	0.015363	0.026974	False
MED23__P1P2__secondary__RVS__58	MED23__P1P2	2235.3	1540.4/2151.3	2235.3	1845.9	-0.27605	1.8659e+05	3.6061e+10	2.4236	0.0076834	0.99232	0.015367	0.026974	False
HYDIN__71263838__FWD__98	HYDIN__71263838	3261.6	2191.3/2276.9	3261.6	2234.1	-0.54566	3661.7	5.2616e+10	2.4236	0.0076836	0.99232	0.015367	0.026974	False
UQCRC2__P1P2__primary__FWD__18	UQCRC2__P1P2	2292.1	1741.9/1997.2	2292.1	1869.5	-0.29383	32584	3.6976e+10	2.4236	0.0076841	0.99232	0.015368	0.026974	False
ATP12A__25254345__RVS__59	ATP12A__P1P2	1606.3	1652.8/1472.8	1606.3	1562.8	-0.039625	16197	2.5914e+10	2.4236	0.0076847	0.99232	0.015369	0.026974	False
LCOR_-_98592062.23-P1P2	LCOR__P1P2	2222.7	1718.7/1963.7	2222.7	1841.2	-0.27154	30035	3.5857e+10	2.4235	0.0076859	0.99231	0.015372	0.026974	False
C1orf101__P1P2__primary__FWD__33	C1orf101__P1P2	2039.9	1865.1/1662.8	2039.9	1764	-0.20954	20459	3.2907e+10	2.4233	0.0076894	0.99231	0.015379	0.026974	False
IL18R1__P1__primarysecondary__FWD__63	IL18R1__P1	2601.1	2236.3/1752.5	2601.1	1994.4	-0.38297	1.17e+05	4.1961e+10	2.4233	0.0076902	0.99231	0.01538	0.026974	False
POLE3__P1P2__secondary__RVS__75	POLE3__P1P2	3534.3	2392.8/2264.7	3534.3	2328.7	-0.60166	8207.6	5.7015e+10	2.4233	0.0076903	0.99231	0.015381	0.026974	False
non-targeting_01405	negative_control__na	2369.3	2254.9/1552.7	2369.3	1903.8	-0.31545	2.465e+05	3.8222e+10	2.4231	0.007695	0.9923	0.01539	0.026974	False
INPP4A_-_99061333.23-P1P2	INPP4A__P1P2	2579	1810.1/2165.2	2579	1987.6	-0.37558	63043	4.1605e+10	2.423	0.0076972	0.9923	0.015394	0.026974	False
PPP2CA_+_133561727.23-P1P2	PPP2CA__P1P2	2460.8	2101.4/1781.1	2460.8	1941.3	-0.34195	51318	3.9697e+10	2.4229	0.0076979	0.9923	0.015396	0.026974	False
USMG5__P1P2__primary__FWD__3	USMG5__P1P2	2241.6	1741.9/1962.9	2241.6	1852.4	-0.27501	24427	3.6162e+10	2.4228	0.0076997	0.9923	0.015399	0.026974	False
SURF2__P1P2__primary__FWD__31	SURF2__P1P2	2405.6	1893.8/1945.8	2405.6	1919.8	-0.32528	1353.5	3.8807e+10	2.4228	0.0077004	0.9923	0.015401	0.026974	False
ESRP1__P1P2__secondary__FWD__199	ESRP1__P1P2	3474.4	1980.6/2645.5	3474.4	2313	-0.58676	2.2108e+05	5.6049e+10	2.4226	0.0077048	0.9923	0.01541	0.026974	False
ARAP3__P1P2__secondary__FWD__38	ARAP3__P1P2	2593.2	1980.6/2010.2	2593.2	1995.4	-0.37788	440.12	4.1833e+10	2.4226	0.0077059	0.99229	0.015412	0.026974	False
ESRP1_+_95653859.23-P1P2	ESRP1__P1P2	3179.6	2251/2174.1	3179.6	2212.6	-0.52292	2952.4	5.1294e+10	2.4225	0.0077081	0.99229	0.015416	0.026974	False
FBXL14_+_1703637.23-P1P2	FBXL14__P1P2	2298.4	1927.1/1830	2298.4	1878.5	-0.29086	4713.5	3.7078e+10	2.4223	0.0077104	0.99229	0.015421	0.026974	False
GAL__P1P2__primary__FWD__34	GAL__P1P2	2005.2	1612.5/1895.2	2005.2	1753.9	-0.19308	39972	3.2348e+10	2.4223	0.0077119	0.99229	0.015424	0.026974	False
ZC3H4_-_47615472.23-P1	ZC3H4__P1	2843.8	2171.2/2013.5	2843.8	2092.3	-0.44253	12433	4.5877e+10	2.4223	0.0077122	0.99229	0.015424	0.026974	False
POC1B_-_89919785.23-P1P2	POC1B__P1P2	2268.4	1924.8/1808.8	2268.4	1866.8	-0.281	6724.7	3.6595e+10	2.4222	0.007713	0.99229	0.015426	0.026974	False
ZC3H4_+_47615075.23-P1	ZC3H4__P1	2079.3	1794.6/1778.6	2079.3	1786.6	-0.21874	127.48	3.3543e+10	2.4222	0.0077133	0.99229	0.015427	0.026974	False
GHITM__P1P2__primary__FWD__74	GHITM__P1P2	2183.3	2045.6/1617.2	2183.3	1831.4	-0.25344	91804	3.5221e+10	2.4222	0.0077143	0.99229	0.015429	0.026974	False
RABL5_+_100964744.23-P1P2	RABL5__P1P2	2161.2	1886/1758.2	2161.2	1822.1	-0.24611	8165.1	3.4865e+10	2.4221	0.0077147	0.99229	0.015429	0.026974	False
MBIP__P1P2__primary__FWD__7	MBIP__P1P2	2247.9	1686.9/2030.6	2247.9	1858.8	-0.27413	59076	3.6264e+10	2.4221	0.0077151	0.99228	0.01543	0.026974	False
CHTF18__P1P2__primary__FWD__69	CHTF18__P1P2	2616.8	2370.3/1644.1	2616.8	2007.2	-0.38247	2.6372e+05	4.2215e+10	2.4221	0.007716	0.99228	0.015432	0.026974	False
USP42__P1P2__secondary__RVS__45	USP42__P1P2	3302.5	2641.5/1874	3302.5	2257.8	-0.54847	2.9452e+05	5.3277e+10	2.4221	0.0077161	0.99228	0.015432	0.026974	False
DDA1_-_17420402.23-P1P2	DDA1__P1P2	2126.6	2161.9/1454.1	2126.6	1808	-0.23403	2.5051e+05	3.4306e+10	2.422	0.0077175	0.99228	0.015435	0.026974	False
PDS5A__P1P2__primary__RVS__67	PDS5A__P1P2	2397.7	1779.9/2064.9	2397.7	1922.4	-0.31862	40612	3.868e+10	2.4217	0.0077235	0.99228	0.015447	0.026974	False
GNG4_+_235812687.23-P1P2	GNG4__P1P2	1688.3	1897.7/1323.6	1688.3	1610.6	-0.067939	1.6478e+05	2.7236e+10	2.4217	0.0077236	0.99228	0.015447	0.026974	False
FAM115A__143579171__RVS__35	FAM115A__143579171	2167.5	1439.7/2214.9	2167.5	1827.3	-0.24621	3.0048e+05	3.4967e+10	2.4216	0.0077253	0.99227	0.015451	0.026974	False
ARF1_-_228270444.23-P1P2	ARF1__P1P2	2418.2	1944.9/1917.3	2418.2	1931.1	-0.32436	382.41	3.9011e+10	2.4216	0.0077253	0.99227	0.015451	0.026974	False
USF1_+_161015702.23-P1P2	USF1__P1P2	2708.2	2086.7/2003.7	2708.2	2045.2	-0.40494	3445.5	4.369e+10	2.4216	0.0077269	0.99227	0.015454	0.026974	False
ZCCHC8_+_122985236.23-P1P2	ZCCHC8__P1P2	2661	2100.7/1954	2661	2027.3	-0.39221	10761	4.2927e+10	2.4215	0.0077277	0.99227	0.015455	0.026974	False
PARL__P1P2__primarysecondary__FWD__72	PARL__P1P2	2544.3	2120/1843.9	2544.3	1982	-0.36019	38135	4.1045e+10	2.4215	0.0077278	0.99227	0.015456	0.026974	False
C8orf59_-_86132586.23-P1P2	C8orf59__P1P2	2993.6	2208.4/2095	2993.6	2151.7	-0.4762	6421.8	4.8293e+10	2.4215	0.007728	0.99227	0.015456	0.026974	False
non-targeting_00108	negative_control__na	1628.4	1630.3/1535.6	1628.4	1583	-0.040817	4485.7	2.627e+10	2.4214	0.0077305	0.99227	0.015461	0.026974	False
UBE2G2_+_46221718.23-P1P2	UBE2G2__P1P2	2790.2	1935.6/2219.8	2790.2	2077.7	-0.4252	40384	4.5012e+10	2.4213	0.0077323	0.99227	0.015465	0.026974	False
