sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
CHST15__125852295__FWD__34	CHST15__P2	2876.3	2346.1/2421.7	2876.3	2383.9	-0.27078	2858.7	7.9861e+06	0.44841	0.32693	0.67307	0.65385	0.99995	False
LIMS1__P1P2__primarysecondary__RVS__54	LIMS1__P1P2	2385.8	2223/1850.7	2385.8	2036.8	-0.22807	69314	6.6244e+06	0.44832	0.32696	0.67304	0.65392	0.99995	False
SERPINB9__P1P2__primarysecondary__FWD__21	SERPINB9__P1P2	2548.7	1991.5/2312.7	2548.7	2152.1	-0.24395	51577	7.0767e+06	0.44824	0.32699	0.67301	0.65398	0.99995	False
RAB1A_+_65357174.23-P1P2	RAB1A__P1P2	2484.9	2077.9/2136.2	2484.9	2107	-0.2379	1701	6.8995e+06	0.44822	0.327	0.673	0.654	0.99995	False
USP22__P1P2__primary__FWD__6	USP22__P1P2	2644.5	3148.9/4568.3	2644.5	3858.6	0.54492	1.0072e+06	7.3426e+06	0.44806	0.60853	0.39147	0.78295	0.99995	True
TM9SF2_+_100153776.23-P1P2	TM9SF2__P1P2	3840.3	3350.1/2807.1	3840.3	3078.6	-0.31886	1.474e+05	1.0663e+07	0.4477	0.32718	0.67282	0.65437	0.99995	False
RNF146_+_127588398.23-P1P2	RNF146__P1P2	3018.2	2293.7/2680	3018.2	2486.8	-0.27927	74589	8.3802e+06	0.44757	0.32723	0.67277	0.65447	0.99995	False
WDR7_-_54318645.23-P1P2	WDR7__P1P2	2249.8	1803.2/2081.7	2249.8	1942.4	-0.21182	38775	6.2467e+06	0.44747	0.32727	0.67273	0.65454	0.99995	False
KLLN__P1P2__primary__FWD__3	KLLN__P1P2	2956	4340.3/4133.5	2956	4236.9	0.5192	21393	8.2076e+06	0.44709	0.61433	0.38567	0.77134	0.99995	True
non-targeting_00815	negative_control__na	2690.7	2734.6/1775.4	2690.7	2255	-0.25473	4.6008e+05	7.4708e+06	0.44706	0.32742	0.67258	0.65483	0.99995	False
PCDHGA12_+_140810237.23-P1P2	PCDHGA12__P1P2	2632.7	2010.8/2417.8	2632.7	2214.3	-0.24961	82827	7.3099e+06	0.44689	0.32748	0.67252	0.65496	0.99995	False
CNR1__P1P2__primary__FWD__64	CNR1__P1P2	2279.2	1887.7/2041.4	2279.2	1964.6	-0.2142	11817	6.3283e+06	0.44672	0.32754	0.67246	0.65507	0.99995	False
non-targeting_00414	negative_control__na	2440.4	2253.3/1903.9	2440.4	2078.6	-0.23142	61051	6.7759e+06	0.44668	0.32755	0.67245	0.65511	0.99995	False
ZFAT__P1__primarysecondary__RVS__38	ZFAT__P1	2610.9	2394.8/2003.8	2610.9	2199.3	-0.24741	76426	7.2493e+06	0.44666	0.32756	0.67244	0.65512	0.99995	False
ABCB10__P1P2__primary__RVS__41	ABCB10__P1P2	2290.1	1928.1/2016.8	2290.1	1972.5	-0.21532	3930.2	6.3586e+06	0.44663	0.32757	0.67243	0.65514	0.99995	False
ARHGAP12__P1P2__secondary__FWD__57	ARHGAP12__P1P2	3071.1	2426.9/2626.7	3071.1	2526.8	-0.28132	19966	8.5271e+06	0.44659	0.32758	0.67242	0.65517	0.99995	False
non-targeting_01747	negative_control__na	2748.6	3458.5/4506	2748.6	3982.2	0.53471	5.4859e+05	7.6317e+06	0.44655	0.61005	0.38995	0.77989	0.99995	True
PLA2G7__P1P2__secondary__RVS__-5	PLA2G7__P1P2	2068.4	1619.5/2012.9	2068.4	1816.2	-0.18751	77387	5.743e+06	0.44649	0.32762	0.67238	0.65525	0.99995	False
non-targeting_01684	negative_control__na	2882.1	2304.7/2480.1	2882.1	2392.4	-0.26857	15374	8.0024e+06	0.44643	0.32764	0.67236	0.65528	0.99995	False
AP1G1_-_71842317.23-P1P2	AP1G1__P1P2	2883.8	3137/1650.8	2883.8	2393.9	-0.26852	1.1044e+06	8.0071e+06	0.44631	0.32769	0.67231	0.65538	0.99995	False
DCAF4_-_73393355.23-P1P2	DCAF4__P1P2	2611.7	2099/2302.3	2611.7	2200.6	-0.24698	20669	7.2516e+06	0.4463	0.32769	0.67231	0.65538	0.99995	False
non-targeting_00375	negative_control__na	2892.2	1918/2882.4	2892.2	2400.2	-0.26891	4.6503e+05	8.0304e+06	0.44615	0.32774	0.67226	0.65549	0.99995	False
PRSS40A__131328218__RVS__22	PRSS40A__131328218	2573.1	2739.2/1608	2573.1	2173.6	-0.24332	6.3988e+05	7.1444e+06	0.44613	0.32775	0.67225	0.6555	0.99995	False
PDLIM7_+_176924574.23-P1	PDLIM7__P1	2815.8	2570.2/2121.9	2815.8	2346.1	-0.2632	1.0049e+05	7.8182e+06	0.44604	0.32778	0.67222	0.65557	0.99995	False
ZNF121_+_9695141.23-P1P2	ZNF121__P1P2	3445.6	2771.4/2822.7	3445.6	2797.1	-0.30077	1317.2	9.567e+06	0.44602	0.32779	0.67221	0.65558	0.99995	False
NUDT22__P1P2__secondary__RVS__58	NUDT22__P1P2	2179.2	2028.2/1762.4	2179.2	1895.3	-0.20128	35334	6.0508e+06	0.446	0.3278	0.6722	0.6556	0.99995	False
non-targeting_00749	negative_control__na	2428.7	2007.1/2136.2	2428.7	2071.6	-0.22928	8328	6.7433e+06	0.44598	0.32781	0.67219	0.65561	0.99995	False
HSPA13__P1P2__primary__FWD__77	HSPA13__P1P2	2830.9	2349.8/2364.6	2830.9	2357.2	-0.26411	110.06	7.8602e+06	0.44588	0.32784	0.67216	0.65569	0.99995	False
SRSF6_+_42086990.23-P1	SRSF6__P1	2710	2206.5/2336	2710	2271.2	-0.2547	8396.1	7.5244e+06	0.44586	0.32785	0.67215	0.6557	0.99995	False
CSNK2A1__P1P2__secondary__RVS__29	CSNK2A1__P1P2	3144.2	4680.2/4242.5	3144.2	4461.4	0.50468	95796	8.7299e+06	0.44581	0.61714	0.38286	0.76572	0.99995	True
non-targeting_01040	negative_control__na	2479.9	1873.9/2343.8	2479.9	2108.9	-0.2337	1.104e+05	6.8855e+06	0.44549	0.32798	0.67202	0.65597	0.99995	False
non-targeting_00686	negative_control__na	2273.3	1625/2301	2273.3	1963	-0.21163	2.285e+05	6.3119e+06	0.44535	0.32803	0.67197	0.65607	0.99995	False
DSCR3_-_38639483.23-P1P2	DSCR3__P1P2	2613.4	2089.8/2317.9	2613.4	2203.8	-0.24582	26009	7.2563e+06	0.44532	0.32804	0.67196	0.65609	0.99995	False
CCDC137__P1P2__secondary__FWD__26	CCDC137__P1P2	2753.7	1616.7/2990.1	2753.7	2303.4	-0.25747	9.4313e+05	7.6457e+06	0.44532	0.32804	0.67196	0.65609	0.99995	False
BRD2_+_32940040.23-P1	BRD2__P1	2720.9	2102.7/2458	2720.9	2280.3	-0.25473	63147	7.5547e+06	0.44523	0.32808	0.67192	0.65616	0.99995	False
DDA1_-_17420402.23-P1P2	DDA1__P1P2	2201.1	1823.4/2001.2	2201.1	1912.3	-0.2028	15807	6.1114e+06	0.44515	0.3281	0.6719	0.65621	0.99995	False
ZNF236_+_74534554.23-P1P2	ZNF236__P1P2	2322.8	1927.2/2070	2322.8	1998.6	-0.21681	10194	6.4495e+06	0.44505	0.32814	0.67186	0.65628	0.99995	False
PTRHD1__P1P2__primary__RVS__495	PTRHD1__P1P2	2644.5	2414.1/2038.8	2644.5	2226.4	-0.24814	70392	7.3426e+06	0.44505	0.32814	0.67186	0.65629	0.99995	False
PLEKHG2_+_39903304.23-P1P2	PLEKHG2__P1P2	2600	1934.6/2455.4	2600	2195	-0.24418	1.3566e+05	7.219e+06	0.44498	0.32817	0.67183	0.65633	0.99995	False
GMPR2_-_24702181.23-P1P2	GMPR2__P1P2	2258.2	2033.8/1872.7	2258.2	1953.2	-0.20919	12966	6.27e+06	0.44485	0.32821	0.67179	0.65643	0.99995	False
G0S2_-_209848781.23-P1P2	G0S2__P1P2	3234	2699.7/2595.6	3234	2647.7	-0.28851	5422.4	8.9794e+06	0.44483	0.32822	0.67178	0.65645	0.99995	False
PAN2__P1P2__secondary__FWD__66	PAN2__P1P2	2518.5	3612.8/3776.6	2518.5	3694.7	0.5527	13412	6.9928e+06	0.44479	0.60432	0.39568	0.79136	0.99995	True
TTC3__P1P2__primary__FWD__59	TTC3__P1P2	2467.3	2026.4/2176.4	2467.3	2101.4	-0.23147	11250	6.8506e+06	0.44475	0.32825	0.67175	0.6565	0.99995	False
VEZF1_+_56065097.23-P1P2	VEZF1__P1P2	2594.9	1808.7/2576.1	2594.9	2192.4	-0.24307	2.9447e+05	7.205e+06	0.4445	0.32834	0.67166	0.65668	0.99995	False
GPATCH8__P1P2__primary__FWD__53	GPATCH8__P1P2	3430.5	4547/5057.5	3430.5	4802.3	0.48517	1.3031e+05	9.525e+06	0.44447	0.62121	0.37879	0.75759	0.99995	True
JMJD1C_-_65028624.23-P1P2	JMJD1C__P1P2	2677.2	2285.5/2216.6	2677.2	2251	-0.25005	2367.5	7.4335e+06	0.4444	0.32838	0.67162	0.65675	0.99995	False
MRGBP_-_61427962.23-P1P2	MRGBP__P1P2	2898.9	2426/2391.8	2898.9	2408.9	-0.26704	583.21	8.0491e+06	0.44438	0.32839	0.67161	0.65677	0.99995	False
KDM5A_+_498065.23-P1P2	KDM5A__P1P2	2515.2	2024.6/2247.8	2515.2	2136.2	-0.23551	24913	6.9835e+06	0.44433	0.3284	0.6716	0.65681	0.99995	False
RYR3_+_33603662.23-P1P2	RYR3__P1P2	2609.2	1946.5/2459.3	2609.2	2202.9	-0.2441	1.315e+05	7.2446e+06	0.44432	0.32841	0.67159	0.65681	0.99995	False
C11orf73__P1P2__primary__RVS__69	C11orf73__P1P2	2742.7	2184.4/2411.3	2742.7	2297.9	-0.25523	25743	7.6154e+06	0.44429	0.32842	0.67158	0.65683	0.99995	False
non-targeting_00267	negative_control__na	2547.9	2433.3/1885.7	2547.9	2159.5	-0.2385	1.4996e+05	7.0744e+06	0.44427	0.32842	0.67158	0.65685	0.99995	False
non-targeting_00724	negative_control__na	2027.2	1932.7/1649.5	2027.2	1791.1	-0.17857	40104	5.6287e+06	0.44419	0.32845	0.67155	0.65691	0.99995	False
KLF5_+_73633330.23-P1P2	KLF5__P1P2	2441.3	2072.3/2095.9	2441.3	2084.1	-0.22807	278.62	6.7783e+06	0.44416	0.32847	0.67153	0.65693	0.99995	False
UBE2G2__P1P2__primary__FWD__71	UBE2G2__P1P2	3057.7	2567.5/2478.8	3057.7	2523.1	-0.27711	3930.6	8.4898e+06	0.44402	0.32852	0.67148	0.65703	0.99995	False
BTBD9_+_38607352.23-P1P2	BTBD9__P1P2	2787.2	2282.7/2377.6	2787.2	2330.1	-0.25833	4500.3	7.7389e+06	0.44401	0.32852	0.67148	0.65704	0.99995	False
SMARCA5__P1P2__primary__RVS__49	SMARCA5__P1P2	2916.6	4389.9/3970	2916.6	4180	0.51906	88190	8.098e+06	0.44396	0.61225	0.38775	0.77549	0.99995	True
CHST15__125852295__FWD__35	CHST15__P2	2439.6	2076/2090.8	2439.6	2083.4	-0.2276	108.64	6.7736e+06	0.44394	0.32854	0.67146	0.65709	0.99995	False
non-targeting_00796	negative_control__na	1912.2	1737.1/1683.2	1912.2	1710.2	-0.16102	1447.7	5.3093e+06	0.4439	0.32856	0.67144	0.65711	0.99995	False
VGLL3__P1P2__primary__RVS__89	VGLL3__P1P2	2676.4	1910.7/2593	2676.4	2251.8	-0.24909	2.3279e+05	7.4312e+06	0.44374	0.32861	0.67139	0.65723	0.99995	False
non-targeting_01796	negative_control__na	2778.9	2222.1/2428.2	2778.9	2325.1	-0.25708	21241	7.7156e+06	0.44355	0.32868	0.67132	0.65736	0.99995	False
GNE_+_36258064.23-P1P2	GNE__P1P2	2619.3	2061.3/2362	2619.3	2211.7	-0.24395	45204	7.2726e+06	0.44355	0.32868	0.67132	0.65737	0.99995	False
FAM222B__P1__primarysecondary__FWD__69	FAM222B__P1	2735.2	2545.4/2042.7	2735.2	2294.1	-0.25362	1.2634e+05	7.5944e+06	0.44354	0.32869	0.67131	0.65738	0.99995	False
HEXIM2__P2__primarysecondary__FWD__34	HEXIM2__P2	2535.3	1941/2364.6	2535.3	2152.8	-0.23586	89722	7.0394e+06	0.44318	0.32882	0.67118	0.65764	0.99995	False
EIF4B_+_53400192.23-P1P2	EIF4B__P1P2	3323.9	5068.8/4271.1	3323.9	4669.9	0.49041	3.1818e+05	9.2289e+06	0.44308	0.61896	0.38104	0.76207	0.99995	True
NPY4R_+_47083827.23-P1P2	NPY4R__P1P2	2349.7	1959.4/2084.3	2349.7	2021.8	-0.21674	7801.6	6.5241e+06	0.44286	0.32894	0.67106	0.65787	0.99995	False
PRMT7_+_68345289.23-P1P2	PRMT7__P1P2	2870.4	2812.7/1971.4	2870.4	2392	-0.2629	3.5395e+05	7.9698e+06	0.44279	0.32896	0.67104	0.65792	0.99995	False
DUSP11__P1P2__secondary__FWD__98	DUSP11__P1P2	2958.6	2186.2/2724.1	2958.6	2455.2	-0.26898	1.4463e+05	8.2146e+06	0.44273	0.32898	0.67102	0.65796	0.99995	False
FAM98A_-_33824079.23-P1P2	FAM98A__P1P2	2777.2	4580.1/3432.7	2777.2	4006.4	0.52853	6.5828e+05	7.711e+06	0.44266	0.60897	0.39103	0.78207	0.99995	True
FAM115A__143579171__RVS__40	FAM115A__143579171	2453	2397.5/1793.6	2453	2095.5	-0.22713	1.8239e+05	6.8109e+06	0.4426	0.32903	0.67097	0.65805	0.99995	False
OBFC1__P1P2__secondary__RVS__42	OBFC1__P1P2	2705.8	2237.7/2312.7	2705.8	2275.2	-0.24997	2811.9	7.5128e+06	0.44258	0.32903	0.67097	0.65807	0.99995	False
DENND5A_+_9286383.23-P1P2	DENND5A__P1P2	2633.6	1772.9/2674.8	2633.6	2223.8	-0.24388	4.067e+05	7.3122e+06	0.44257	0.32904	0.67096	0.65808	0.99995	False
CORO1B__67210174__RVS__216	CORO1B__67210174	2927.5	2464.6/2403.5	2927.5	2434.1	-0.26621	1863.8	8.1283e+06	0.44224	0.32916	0.67084	0.65832	0.99995	False
BIVM__P1__primarysecondary__FWD__48	BIVM__P1	2638.6	2246.9/2210.2	2638.6	2228.5	-0.24359	674.17	7.3262e+06	0.44204	0.32923	0.67077	0.65846	0.99995	False
PLEKHH2__P1P2__primarysecondary__FWD__43	PLEKHH2__P1P2	2756.2	2322.2/2302.3	2756.2	2312.2	-0.25327	198.01	7.6527e+06	0.44203	0.32924	0.67076	0.65847	0.99995	False
ARRDC4__P1P2__primary__FWD__98	ARRDC4__P1P2	2398.4	2139.4/1976.5	2398.4	2058	-0.22077	13260	6.6594e+06	0.44201	0.32924	0.67076	0.65848	0.99995	False
C14orf119__P1P2__secondary__RVS__33	C14orf119__P1P2	2249.8	1552.4/2352.9	2249.8	1952.7	-0.20425	3.2039e+05	6.2467e+06	0.44197	0.32926	0.67074	0.65851	0.99995	False
non-targeting_01201	negative_control__na	2013	1606.6/1963.6	2013	1785.1	-0.17323	63709	5.5891e+06	0.44182	0.32931	0.67069	0.65862	0.99995	False
UBE2M_+_59070296.23-P1P2	UBE2M__P1P2	3255	4144.7/5021.2	3255	4582.9	0.49348	3.8413e+05	9.0377e+06	0.44172	0.61728	0.38272	0.76544	0.99995	True
PINK1__P1P2__secondary__FWD__63	PINK1__P1P2	2466.5	2173.4/2041.4	2466.5	2107.4	-0.22686	8704.9	6.8482e+06	0.44142	0.32945	0.67055	0.65891	0.99995	False
NCSTN_-_160313205.23-P1P2	NCSTN__P1P2	2060.8	1752.7/1887	2060.8	1819.8	-0.17933	9022.3	5.722e+06	0.44136	0.32948	0.67052	0.65895	0.99995	False
PPP4R2__P1P2__secondary__FWD__48	PPP4R2__P1P2	2721.7	2399.4/2179	2721.7	2289.2	-0.2496	24278	7.5571e+06	0.44133	0.32949	0.67051	0.65897	0.99995	False
CHERP_+_16652977.23-P1P2	CHERP__P1P2	2940.1	2797.1/2093.4	2940.1	2445.2	-0.26579	2.4764e+05	8.1633e+06	0.44126	0.32951	0.67049	0.65902	0.99995	False
GAL__P1P2__primary__RVS__29	GAL__P1P2	2930.9	2979.9/1897.4	2930.9	2438.6	-0.26514	5.8593e+05	8.1377e+06	0.44125	0.32952	0.67048	0.65903	0.99995	False
CCNC__P1P2__secondary__FWD__42	CCNC__P1P2	2596.6	2037.4/2363.3	2596.6	2200.4	-0.23879	53092	7.2096e+06	0.4412	0.32953	0.67047	0.65906	0.99995	False
TRAPPC6B__P1P2__secondary__RVS__56	TRAPPC6B__P1P2	2657.1	2262.5/2225.7	2657.1	2244.1	-0.2436	675.73	7.3775e+06	0.44086	0.32966	0.67034	0.65931	0.99995	False
RNF146__P1P2__secondary__FWD__68	RNF146__P1P2	2631.9	2264.3/2188.1	2631.9	2226.2	-0.24141	2905.9	7.3076e+06	0.44084	0.32966	0.67034	0.65933	0.99995	False
ESYT1_-_56512039.23-P2	ESYT1__P2	2762.9	2138.5/2500.9	2762.9	2319.7	-0.25216	65660	7.6713e+06	0.44079	0.32968	0.67032	0.65936	0.99995	False
MON2__P1P2__secondary__FWD__36	MON2__P1P2	2647.8	2383.7/2092.1	2647.8	2237.9	-0.24257	42541	7.3519e+06	0.44069	0.32972	0.67028	0.65944	0.99995	False
TMEM81_-_205053412.23-ENST00000367167.3	TMEM81__ENST00000367167.3	2282.5	3082.8/3700	2282.5	3391.4	0.57104	1.9049e+05	6.3376e+06	0.44047	0.59668	0.40332	0.80663	0.99995	True
SND1__P1P2__primary__RVS__57	SND1__P1P2	3181.9	4435.9/4546.2	3181.9	4491	0.497	6085.1	8.8348e+06	0.44042	0.61551	0.38449	0.76898	0.99995	True
non-targeting_01285	negative_control__na	3976.4	5208.4/5670.1	3976.4	5439.2	0.45185	1.0657e+05	1.1041e+07	0.44026	0.62696	0.37304	0.74608	0.99995	True
C19orf53__P1P2__primarysecondary__FWD__50	C19orf53__P1P2	2907.3	2678.6/2169.9	2907.3	2424.3	-0.26205	1.2938e+05	8.0724e+06	0.44015	0.32991	0.67009	0.65983	0.99995	False
non-targeting_00169	negative_control__na	2046.6	1897.8/1726.1	2046.6	1811.9	-0.17557	14746	5.6824e+06	0.44009	0.32994	0.67006	0.65987	0.99995	False
STRADA_+_61819146.23-P1P2	STRADA__P1P2	2550.4	3565/3877.8	2550.4	3721.4	0.54494	48914	7.0814e+06	0.44005	0.60298	0.39702	0.79404	0.99995	True
MED19_+_57479301.23-P1P2	MED19__P1P2	2429.5	1982.3/2185.5	2429.5	2083.9	-0.22127	20640	6.7456e+06	0.44003	0.32996	0.67004	0.65992	0.99995	False
non-targeting_01809	negative_control__na	2967.8	2555.5/2380.2	2967.8	2467.8	-0.26605	15375	8.2403e+06	0.44002	0.32996	0.67004	0.65992	0.99995	False
NPLOC4__P1P2__primarysecondary__RVS__44	NPLOC4__P1P2	2643.6	3203.1/4468.3	2643.6	3835.7	0.5368	8.0036e+05	7.3402e+06	0.44	0.60502	0.39498	0.78996	0.99995	True
HIVEP1__P1P2__secondary__FWD__32	HIVEP1__P1P2	2626	2520.6/1927.2	2626	2223.9	-0.23967	1.7605e+05	7.2913e+06	0.43993	0.33	0.67	0.65999	0.99995	False
UFC1_+_161123759.23-P1P2	UFC1__P1P2	2139.8	1993.3/1763.7	2139.8	1878.5	-0.18776	26365	5.9412e+06	0.43985	0.33002	0.66998	0.66005	0.99995	False
non-targeting_01812	negative_control__na	2284.2	2004.4/1958.4	2284.2	1981.4	-0.2051	1057.3	6.3423e+06	0.43968	0.33008	0.66992	0.66017	0.99995	False
PLA2G7__P1P2__secondary__FWD__86	PLA2G7__P1P2	2793.1	2346.1/2341.2	2793.1	2343.7	-0.25302	11.76	7.7553e+06	0.43968	0.33009	0.66991	0.66017	0.99995	False
non-targeting_01150	negative_control__na	2661.3	2154.1/2345.1	2661.3	2249.6	-0.24235	18246	7.3892e+06	0.43966	0.33009	0.66991	0.66018	0.99995	False
STX7_+_132834187.23-P1P2	STX7__P1P2	2464.8	2627.2/1592.4	2464.8	2109.8	-0.22426	5.3537e+05	6.8436e+06	0.43962	0.33011	0.66989	0.66021	0.99995	False
non-targeting_00737	negative_control__na	2743.6	2325/2291.9	2743.6	2308.4	-0.24905	545.77	7.6177e+06	0.4396	0.33011	0.66989	0.66023	0.99995	False
non-targeting_00288	negative_control__na	2746.1	2416.8/2203.7	2746.1	2310.2	-0.24924	22716	7.6247e+06	0.4396	0.33011	0.66989	0.66023	0.99995	False
PPME1__P1P2__secondary__RVS__46	PPME1__P1P2	2126.3	2033.8/1705.3	2126.3	1869.5	-0.1856	53940	5.9039e+06	0.43955	0.33013	0.66987	0.66027	0.99995	False
KAT7_+_47866087.23-P1P2	KAT7__P1P2	3470.8	2645.5/3017.4	3470.8	2831.5	-0.29364	69134	9.637e+06	0.43952	0.33014	0.66986	0.66029	0.99995	False
non-targeting_00540	negative_control__na	2568.1	2096.2/2271.1	2568.1	2183.7	-0.23382	15299	7.1304e+06	0.43942	0.33018	0.66982	0.66036	0.99995	False
AK2__P1P2__primarysecondary__RVS__32	AK2__P1P2	3284.4	3316.1/2077.8	3284.4	2696.9	-0.28421	7.6674e+05	9.1193e+06	0.43939	0.33019	0.66981	0.66038	0.99995	False
C6orf62__P1__primarysecondary__RVS__70	C6orf62__P1	2563.9	2222.1/2140.1	2563.9	2181.1	-0.23319	3361.9	7.1187e+06	0.43924	0.33024	0.66976	0.66049	0.99995	False
GNB2L1__P1P2__secondary__RVS__35	GNB2L1__P1P2	3674.1	3138.8/2821.4	3674.1	2980.1	-0.30191	50374	1.0201e+07	0.43914	0.33028	0.66972	0.66056	0.99995	False
ARID1A__P1P2__primarysecondary__FWD__60	ARID1A__P1P2	2754.5	2306.6/2328.3	2754.5	2317.4	-0.24917	234.83	7.648e+06	0.43905	0.33031	0.66969	0.66063	0.99995	False
JPH3__P1P2__primarysecondary__FWD__43	JPH3__P1P2	2533.6	2618/1702.7	2533.6	2160.3	-0.22985	4.1886e+05	7.0348e+06	0.43884	0.33039	0.66961	0.66078	0.99995	False
FGD1_-_54522279.23-P1P2	FGD1__P1P2	2368.2	1841.8/2243.9	2368.2	2042.8	-0.21312	80851	6.5754e+06	0.43874	0.33042	0.66958	0.66085	0.99995	False
KDM5C_+_53254321.23-P1P2	KDM5C__P1P2	2657.1	4082.2/3614.4	2657.1	3848.3	0.53421	1.0944e+05	7.3775e+06	0.43856	0.60469	0.39531	0.79062	0.99995	True
BBC3_-_47734192.23-P1P2	BBC3__P1P2	2518.5	3735.9/3619.6	2518.5	3677.7	0.54606	6768	6.9928e+06	0.43837	0.60152	0.39848	0.79696	0.99995	True
VPS51_+_64863738.23-P1P2	VPS51__P1P2	3160.1	2957.9/2262.1	3160.1	2610	-0.27585	2.4207e+05	8.7742e+06	0.43829	0.33059	0.66941	0.66118	0.99995	False
CHCHD3__P1P2__secondary__FWD__4	CHCHD3__P1P2	2495	1987.8/2280.2	2495	2134	-0.22536	42750	6.9275e+06	0.43825	0.3306	0.6694	0.66121	0.99995	False
TRAPPC6B__P1P2__secondary__RVS__32	TRAPPC6B__P1P2	3022.4	2739.2/2282.8	3022.4	2511	-0.26731	1.0415e+05	8.3918e+06	0.43824	0.33061	0.66939	0.66121	0.99995	False
MAD2L1BP__P1P2__secondary__FWD__74	MAD2L1BP__P1P2	2470.6	1955.7/2278.9	2470.6	2117.3	-0.22256	52247	6.8599e+06	0.43794	0.33072	0.66928	0.66143	0.99995	False
NOTCH2NL__145208892__RVS__634	NOTCH2NL__145208892	2730.1	1800.4/2804.5	2730.1	2302.5	-0.24568	5.0412e+05	7.5804e+06	0.43789	0.33073	0.66927	0.66147	0.99995	False
HRAS__P1__primarysecondary__RVS__45	HRAS__P1	2359	2046.6/2029.8	2359	2038.2	-0.21077	142.15	6.5498e+06	0.43775	0.33079	0.66921	0.66157	0.99995	False
HNRNPUL1__P1P2__primary__RVS__50	HNRNPUL1__P1P2	2154.1	1906.1/1879.2	2154.1	1892.6	-0.18656	360.77	5.9808e+06	0.43765	0.33082	0.66918	0.66164	0.99995	False
non-targeting_01452	negative_control__na	2045.7	1854.6/1776.7	2045.7	1815.7	-0.17202	3037.8	5.68e+06	0.43762	0.33083	0.66917	0.66166	0.99995	False
SRCAP_-_30709511.23-P1P2	SRCAP__P1P2	2626.8	1768.3/2691.6	2626.8	2230	-0.23622	4.2629e+05	7.2936e+06	0.4373	0.33095	0.66905	0.6619	0.99995	False
HSPA4__P1P2__primary__RVS__65	HSPA4__P1P2	3200.4	2720.9/2561.9	3200.4	2641.4	-0.27689	12642	8.8861e+06	0.4373	0.33095	0.66905	0.6619	0.99995	False
SURF2__P1P2__primary__FWD__32	SURF2__P1P2	3269.3	2674/2708.5	3269.3	2691.3	-0.2806	594.8	9.0773e+06	0.43722	0.33098	0.66902	0.66195	0.99995	False
non-targeting_01082	negative_control__na	2905.7	2794.4/2064.8	2905.7	2429.6	-0.25806	2.6612e+05	8.0677e+06	0.43721	0.33098	0.66902	0.66196	0.99995	False
CORO1B__67206891__FWD__36	CORO1B__67206891	2651.2	2261.6/2233.5	2651.2	2247.5	-0.2382	393.59	7.3612e+06	0.4372	0.33098	0.66902	0.66196	0.99995	False
non-targeting_00255	negative_control__na	3303.7	2631.8/2800.7	3303.7	2716.2	-0.2824	14262	9.1729e+06	0.43719	0.33099	0.66901	0.66197	0.99995	False
non-targeting_01526	negative_control__na	3115.6	2918.4/2242.6	3115.6	2580.5	-0.27178	2.2833e+05	8.6506e+06	0.43719	0.33099	0.66901	0.66197	0.99995	False
non-targeting_01404	negative_control__na	2179.2	2308.4/1514.5	2179.2	1911.5	-0.18905	3.1513e+05	6.0508e+06	0.43715	0.331	0.669	0.662	0.99995	False
PRMT7_-_68344977.23-P1P2	PRMT7__P1P2	3143.3	2865.1/2336	3143.3	2600.6	-0.27337	1.3994e+05	8.7276e+06	0.43714	0.33101	0.66899	0.66201	0.99995	False
CTDSPL2__P1P2__primary__RVS__26	CTDSPL2__P1P2	1955	1713.2/1791	1955	1752.1	-0.15804	3025.8	5.4282e+06	0.43708	0.33103	0.66897	0.66206	0.99995	False
MED13__P1P2__primarysecondary__FWD__54	MED13__P1P2	3187.8	4495.6/4480	3187.8	4487.8	0.4933	121.34	8.8512e+06	0.43695	0.61415	0.38585	0.77171	0.99995	True
non-targeting_01429	negative_control__na	2888	2310.3/2525.5	2888	2417.9	-0.25624	23169	8.0187e+06	0.43678	0.33113	0.66887	0.66227	0.99995	False
IFT172_+_27712246.23-P1P2	IFT172__P1P2	2875.4	2514.2/2303.6	2875.4	2408.9	-0.25531	22174	7.9838e+06	0.43677	0.33114	0.66886	0.66228	0.99995	False
CSK__P1P2__primary__RVS__49	CSK__P1P2	3364.2	3856.2/5541.6	3364.2	4698.9	0.48195	1.4202e+06	9.3408e+06	0.43672	0.61694	0.38306	0.76613	0.99995	True
NEK2__P1P2__primary__FWD__39	NEK2__P1P2	2351.4	1971.3/2098.5	2351.4	2034.9	-0.20845	8095.9	6.5288e+06	0.43665	0.33118	0.66882	0.66237	0.99995	False
EVX2__P1P2__primarysecondary__FWD__45	EVX2__P1P2	3040.9	2365.4/2691.6	3040.9	2528.5	-0.2661	53225	8.4431e+06	0.4364	0.33127	0.66873	0.66254	0.99995	False
DEDD_+_161102326.23-P1P2	DEDD__P1P2	3265.1	4749.1/4408.6	3265.1	4578.9	0.48774	57966	9.0657e+06	0.43634	0.61518	0.38482	0.76964	0.99995	True
ROR1__P1P2__secondary__FWD__75	ROR1__P1P2	2833.4	3171/1588.5	2833.4	2379.7	-0.25165	1.2521e+06	7.8672e+06	0.43633	0.3313	0.6687	0.66259	0.99995	False
