sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
RNF168_-_196230249.23-P1P2	RNF168__P1P2	2891	284.34/528.09	2891	406.21	-2.8282	29708	5.4005e+10	2.9931	0.0013809	0.99862	0.0027618	0.023995	False
CBLL1_-_107384632.23-P1P2	CBLL1__P1P2	2659.2	323.07/456.2	2659.2	389.63	-2.7677	8862.8	4.9676e+10	2.9929	0.0013816	0.99862	0.0027632	0.023995	False
DBF4__P1P2__secondary__FWD__70	DBF4__P1P2	3041.3	350.46/485.7	3041.3	418.08	-2.8599	9144.3	5.6813e+10	2.9921	0.0013853	0.99861	0.0027706	0.02402	False
AUNIP_+_26185897.23-P1P2	AUNIP__P1P2	1926.2	402.42/261.74	1926.2	332.08	-2.5326	9894.6	3.5982e+10	2.9921	0.0013855	0.99861	0.0027711	0.02402	False
MINOS1-NBL1_-_19923771.23-P1P2	MINOS1-NBL1__P1P2	2271.5	388.25/335.47	2271.5	361.86	-2.6468	1392.6	4.2433e+10	2.9912	0.0013893	0.99861	0.0027786	0.024064	False
UBE2G2__P1P2__primary__FWD__71	UBE2G2__P1P2	2744.1	365.57/431.32	2744.1	398.45	-2.7808	2161.2	5.1262e+10	2.9909	0.0013906	0.99861	0.0027812	0.024065	False
AP3B1_+_77590122.23-P1P2	AP3B1__P1P2	1938.8	411.86/258.05	1938.8	334.96	-2.5296	11828	3.6218e+10	2.9904	0.0013929	0.99861	0.0027859	0.024084	False
CPNE1_-_34252842.23-P1P2	CPNE1__P1P2	2772.8	348.57/458.97	2772.8	403.77	-2.7767	6093.8	5.1798e+10	2.9885	0.0014018	0.9986	0.0028036	0.024216	False
RBM14-RBM4__P2__primarysecondary__FWD__71	RBM14-RBM4__P2	1923.9	327.79/345.61	1923.9	336.7	-2.511	158.77	3.5939e+10	2.9877	0.0014056	0.99859	0.0028113	0.024254	False
INTS10__P1P2__primary__FWD__39	INTS10__P1P2	2380.5	388.25/362.2	2380.5	375.22	-2.6622	339.24	4.4469e+10	2.9874	0.001407	0.99859	0.0028139	0.024254	False
PTK2_-_142011343.23-P1P2	PTK2__P1P2	2021.4	273.94/417.5	2021.4	345.72	-2.5442	10303	3.7761e+10	2.9872	0.0014078	0.99859	0.0028156	0.024254	False
G3BP2__P1P2__primarysecondary__FWD__59	G3BP2__P1P2	1925	332.51/343.77	1925	338.14	-2.5057	63.319	3.5961e+10	2.9864	0.0014112	0.99859	0.0028225	0.024272	False
CPNE1_+_34252560.23-P1P2	CPNE1__P1P2	3055	469.48/384.32	3055	426.9	-2.8363	3626.8	5.707e+10	2.9864	0.0014113	0.99859	0.0028226	0.024272	False
TTLL10_-_1115130.23-P1	TTLL10__P1	2013.4	367.46/325.33	2013.4	346.4	-2.5357	887.5	3.7611e+10	2.986	0.0014134	0.99859	0.0028268	0.024286	False
CWC25_-_36981517.23-P1P2	CWC25__P1P2	2489.5	436.42/337.31	2489.5	386.87	-2.6828	4911.2	4.6504e+10	2.9849	0.0014182	0.99858	0.0028365	0.024338	False
IPO5_+_98628960.23-P1P2	IPO5__P1P2	2788.9	397.69/422.1	2788.9	409.9	-2.7634	297.96	5.2098e+10	2.9848	0.0014189	0.99858	0.0028379	0.024338	False
NAA15__P1P2__secondary__FWD__86	NAA15__P1P2	3025.2	381.63/473.71	3025.2	427.67	-2.8196	4239.5	5.6513e+10	2.9844	0.0014209	0.99858	0.0028418	0.024342	False
TAF11_-_34855779.23-P1P2	TAF11__P1P2	2776.3	336.29/484.77	2776.3	410.53	-2.7546	11024	5.1862e+10	2.9836	0.0014244	0.99858	0.0028488	0.024342	False
C1D_-_68289910.23-P1P2	C1D__P1P2	2235.9	366.52/370.49	2235.9	368.51	-2.5978	7.8944	4.1768e+10	2.9832	0.0014261	0.99857	0.0028523	0.024342	False
WDR48_+_39093934.23-P1P2	WDR48__P1P2	2058.1	356.13/351.14	2058.1	353.63	-2.5376	12.448	3.8447e+10	2.983	0.001427	0.99857	0.002854	0.024342	False
AUNIP__P1P2__primarysecondary__FWD__33	AUNIP__P1P2	1972.1	403.36/289.39	1972.1	346.37	-2.5059	6494.6	3.6839e+10	2.9828	0.0014281	0.99857	0.0028562	0.024342	False
RPL28__P1P2__primary__RVS__97	RPL28__P1P2	1780.5	513.88/144.69	1780.5	329.29	-2.4313	68150	3.326e+10	2.9825	0.0014294	0.99857	0.0028589	0.024342	False
GTF3C2_+_27579584.23-P1P2	GTF3C2__P1P2	1937.6	265.44/423.03	1937.6	344.23	-2.4894	12416	3.6196e+10	2.982	0.001432	0.99857	0.0028639	0.024342	False
COPS8__237994319__FWD__1	COPS8__237994319	2643.2	392.97/413.81	2643.2	403.39	-2.709	217.15	4.9376e+10	2.9814	0.0014348	0.99857	0.0028695	0.024342	False
GET4_+_916630.23-P1P2	GET4__P1P2	2032.9	373.13/333.63	2032.9	353.38	-2.5209	780.28	3.7975e+10	2.9814	0.0014349	0.99857	0.0028697	0.024342	False
ASXL2__P1P2__secondary__RVS__29	ASXL2__P1P2	2265.8	377.85/368.65	2265.8	373.25	-2.5985	42.369	4.2325e+10	2.9814	0.0014349	0.99857	0.0028698	0.024342	False
VWA9_+_65903049.23-P1P2	VWA9__P1P2	2744.1	525.22/297.68	2744.1	411.45	-2.7346	25886	5.1262e+10	2.9811	0.001436	0.99856	0.002872	0.024342	False
DCLRE1B__P1P2__secondary__RVS__42	DCLRE1B__P1P2	2701.7	375.97/441.46	2701.7	408.71	-2.7217	2144.6	5.0469e+10	2.9808	0.0014377	0.99856	0.0028754	0.024342	False
CNOT3_+_54641889.23-P1P2	CNOT3__P1P2	2666.1	349.52/462.65	2666.1	406.09	-2.7119	6400.3	4.9805e+10	2.9807	0.0014381	0.99856	0.0028761	0.024342	False
RPS14__P1P2__secondary__FWD__40	RPS14__P1P2	394.64	194.6/116.12	394.64	155.36	-1.3393	3078.8	7.3721e+09	2.9806	0.0014384	0.99856	0.0028769	0.024342	False
PFDN1_-_139682282.23-P1P2	PFDN1__P1P2	2001.9	420.36/282.94	2001.9	351.65	-2.5058	9442.8	3.7396e+10	2.9805	0.0014389	0.99856	0.0028779	0.024342	False
SPEN_-_16174765.23-P1P2	SPEN__P1P2	2771.7	281.5/547.44	2771.7	414.47	-2.7385	35363	5.1776e+10	2.9804	0.0014393	0.99856	0.0028785	0.024342	False
POLR1B__P1P2__secondary__FWD__28	POLR1B__P1P2	2245.1	243.72/503.21	2245.1	373.46	-2.5845	33668	4.194e+10	2.9798	0.0014423	0.99856	0.0028847	0.024356	False
EIF4A1_+_7476223.23-P1P2	EIF4A1__P1P2	1349.1	382.58/195.38	1349.1	288.98	-2.2191	17521	2.5202e+10	2.9797	0.0014426	0.99856	0.0028852	0.024356	False
NPM1_-_170815107.23-P1P2	NPM1__P1P2	2191.2	207.82/531.78	2191.2	369.8	-2.5637	52474	4.0932e+10	2.979	0.0014458	0.99855	0.0028916	0.024389	False
FAM69B_-_139607040.23-P1P2	FAM69B__P1P2	2250.8	309.84/444.22	2250.8	377.03	-2.5745	9029.2	4.2047e+10	2.9772	0.0014543	0.99855	0.0029085	0.024463	False
KANSL1_+_44270764.23-P1P2	KANSL1__P1P2	1608.4	428.87/208.29	1608.4	318.58	-2.3323	24327	3.0046e+10	2.977	0.0014556	0.99854	0.0029112	0.024463	False
DOT1L_+_2164312.23-P1P2	DOT1L__P1P2	2005.3	273/439.61	2005.3	356.31	-2.4893	13880	3.7461e+10	2.9767	0.0014567	0.99854	0.0029135	0.024463	False
MRRF__P1P2__secondary__FWD__56	MRRF__P1P2	801.9	244.66/204.6	801.9	224.63	-1.8313	802.42	1.498e+10	2.9767	0.0014567	0.99854	0.0029135	0.024463	False
ILK__P1P2__primary__FWD__62	ILK__P1P2	2519.3	333.46/467.26	2519.3	400.36	-2.6506	8952.1	4.7062e+10	2.9763	0.0014589	0.99854	0.0029178	0.024463	False
CYFIP2_+_156693145.23-P1P2	CYFIP2__P1P2	2568.6	430.75/377.87	2568.6	404.31	-2.6645	1398.6	4.7983e+10	2.9763	0.0014589	0.99854	0.0029179	0.024463	False
CRLS1_-_5986777.23-P1P2	CRLS1__P1P2	1988.1	306.06/404.59	1988.1	355.33	-2.4809	4854.1	3.7139e+10	2.9762	0.0014591	0.99854	0.0029181	0.024463	False
KDSR_-_61034032.23-P1P2	KDSR__P1P2	2395.4	377.85/403.67	2395.4	390.76	-2.6128	333.24	4.4747e+10	2.9759	0.0014606	0.99854	0.0029213	0.024468	False
TINF2_+_24711815.23-P1P2	TINF2__P1P2	2832.5	331.57/520.72	2832.5	426.14	-2.7298	17889	5.2912e+10	2.9753	0.0014637	0.99854	0.0029273	0.024481	False
WDR48__P1P2__primary__FWD__67	WDR48__P1P2	2713.2	303.23/531.78	2713.2	417.5	-2.6972	26117	5.0683e+10	2.9749	0.0014655	0.99853	0.002931	0.024481	False
H2AFZ_+_100871503.23-P1P2	H2AFZ__P1P2	2218.7	475.15/279.25	2218.7	377.2	-2.5531	19188	4.1447e+10	2.9749	0.0014655	0.99853	0.002931	0.024481	False
ZMYM4_-_35734695.23-P1P2	ZMYM4__P1P2	2084.5	367.46/364.04	2084.5	365.75	-2.5075	5.8567	3.8939e+10	2.9747	0.0014665	0.99853	0.0029329	0.024481	False
NAE1_+_66864757.23-P1P2	NAE1__P1P2	2417.2	472.32/317.04	2417.2	394.68	-2.6115	12056	4.5154e+10	2.9742	0.0014685	0.99853	0.0029371	0.024495	False
MMAB__P1P2__primary__FWD__36	MMAB__P1P2	2824.4	326.84/530.86	2824.4	428.85	-2.7166	20810	5.2762e+10	2.9729	0.0014751	0.99852	0.0029502	0.02458	False
NDUFAF6__P1P2__secondary__RVS__68	NDUFAF6__P1P2	2514.7	351.4/458.05	2514.7	404.73	-2.6324	5686.3	4.6976e+10	2.9727	0.0014762	0.99852	0.0029523	0.02458	False
GPI__P1P2__secondary__RVS__82	GPI__P1P2	2217.6	348.57/412.89	2217.6	380.73	-2.539	2068.3	4.1425e+10	2.9719	0.0014796	0.99852	0.0029592	0.024598	False
PLOD3_-_100860829.23-P1P2	PLOD3__P1P2	2506.7	417.53/392.61	2506.7	405.07	-2.6265	310.45	4.6826e+10	2.9719	0.0014798	0.99852	0.0029596	0.024598	False
SNRNP40__P1P2__primary__FWD__79	SNRNP40__P1P2	2488.3	371.24/436.85	2488.3	404.05	-2.6196	2152.2	4.6483e+10	2.9715	0.0014816	0.99852	0.0029631	0.024606	False
NPLOC4_+_79604111.23-P1P2	NPLOC4__P1P2	2780.9	485.54/373.26	2780.9	429.4	-2.6923	6304.1	5.1948e+10	2.9701	0.0014886	0.99851	0.0029772	0.024651	False
NPM1_+_170815306.23-P1P2	NPM1__P1P2	2725.8	418.47/432.24	2725.8	425.36	-2.6771	94.769	5.0919e+10	2.9699	0.0014896	0.99851	0.0029791	0.024651	False
PSPH_+_56119260.23-P2	PSPH__P2	1743.8	332.51/347.45	1743.8	339.98	-2.3553	111.6	3.2575e+10	2.9695	0.0014914	0.99851	0.0029829	0.024651	False
MMAB_+_110010915.23-P1P2	MMAB__P1P2	2576.6	436.42/391.69	2576.6	414.06	-2.6347	1000.5	4.8133e+10	2.9694	0.0014918	0.99851	0.0029835	0.024651	False
UBE2S__P1P2__primary__FWD__32	UBE2S__P1P2	2887.5	559.23/317.96	2887.5	438.59	-2.7161	29104	5.3941e+10	2.9694	0.0014919	0.99851	0.0029837	0.024651	False
TUBA1C_+_49658873.23-P1P2	TUBA1C__P1P2	1942.2	348.57/369.57	1942.2	359.07	-2.4321	220.5	3.6282e+10	2.9694	0.0014919	0.99851	0.0029838	0.024651	False
DGCR8_+_20068161.23-P1P2	DGCR8__P1P2	2374.7	421.31/377.87	2374.7	399.59	-2.5682	943.62	4.4361e+10	2.9677	0.0015002	0.9985	0.0030003	0.024759	False
RIF1__P1P2__secondary__FWD__27	RIF1__P1P2	2413.7	287.17/519.8	2413.7	403.48	-2.5777	27057	4.509e+10	2.9673	0.0015024	0.9985	0.0030048	0.024759	False
PARN__P1P2__secondary__RVS__384	PARN__P1P2	2753.3	428.87/434.08	2753.3	431.47	-2.671	13.622	5.1433e+10	2.9671	0.0015033	0.9985	0.0030067	0.024759	False
MLF1IP__P1P2__primary__FWD__48	MLF1IP__P1P2	3376.3	525.22/432.24	3376.3	478.73	-2.8156	4322.3	6.307e+10	2.9668	0.0015047	0.9985	0.0030094	0.024759	False
GPATCH8_+_42580345.23-P1P2	GPATCH8__P1P2	1742.6	307.95/377.87	1742.6	342.91	-2.342	2444	3.2553e+10	2.9668	0.0015048	0.9985	0.0030096	0.024759	False
SMN1__70220656__FWD__40	SMN1__70220656	3013.7	461.93/444.22	3013.7	453.07	-2.731	156.73	5.6298e+10	2.9661	0.0015082	0.99849	0.0030164	0.02479	False
PRKDC_-_48872669.23-P1P2	PRKDC__P1P2	2463.1	552.61/267.27	2463.1	409.94	-2.584	40710	4.6012e+10	2.9655	0.0015109	0.99849	0.0030219	0.02479	False
WDR70__P1P2__primary__FWD__70	WDR70__P1P2	2846.2	320.23/563.11	2846.2	441.67	-2.6853	29495	5.3169e+10	2.965	0.0015133	0.99849	0.0030266	0.02479	False
TSPYL1__P1P2__primarysecondary__FWD__47	TSPYL1__P1P2	2151	498.77/268.19	2151	383.48	-2.4847	26583	4.0182e+10	2.965	0.0015134	0.99849	0.0030267	0.02479	False
UQCRC2__P1P2__secondary__RVS__277	UQCRC2__P1P2	2989.6	485.54/420.26	2989.6	452.9	-2.72	2130.9	5.5848e+10	2.9649	0.0015137	0.99849	0.0030275	0.02479	False
VPS9D1__P1P2__primarysecondary__RVS__65	VPS9D1__P1P2	1656.6	397.69/275.57	1656.6	336.63	-2.2956	7457.5	3.0946e+10	2.9646	0.0015154	0.99848	0.0030308	0.02479	False
MTCH2__P1P2__secondary__RVS__50	MTCH2__P1P2	2153.3	487.43/281.1	2153.3	384.26	-2.4833	21288	4.0225e+10	2.9645	0.0015156	0.99848	0.0030313	0.02479	False
RBM34_+_235324548.23-P1P2	RBM34__P1P2	2798.1	473.26/406.44	2798.1	439.85	-2.6666	2232.9	5.2269e+10	2.9636	0.0015201	0.99848	0.0030402	0.024825	False
WEE1_+_9595640.23-P1P2	WEE1__P1P2	2904.8	487.43/409.2	2904.8	448.32	-2.6931	3060.1	5.4262e+10	2.9636	0.0015204	0.99848	0.0030407	0.024825	False
DGCR8_-_20068158.23-P1P2	DGCR8__P1P2	2081.1	375.97/382.47	2081.1	379.22	-2.4531	21.179	3.8875e+10	2.9633	0.0015217	0.99848	0.0030434	0.024826	False
PPP2R5C_+_102276252.23-P1P2	PPP2R5C__P1P2	2433.2	327.79/493.99	2433.2	410.89	-2.5631	13811	4.5454e+10	2.9629	0.0015238	0.99848	0.0030475	0.024839	False
TMEM68__P1P2__primary__FWD__48	TMEM68__P1P2	2502.1	562.06/272.8	2502.1	417.43	-2.5806	41835	4.674e+10	2.9624	0.0015264	0.99847	0.0030528	0.024855	False
CCDC94__P1P2__primary__RVS__46	CCDC94__P1P2	2850.8	421.31/470.95	2850.8	446.13	-2.6731	1232.1	5.3255e+10	2.9622	0.0015273	0.99847	0.0030547	0.024855	False
EVX2_-_176948124.23-P1P2	EVX2__P1P2	2099.4	481.76/284.78	2099.4	383.27	-2.4505	19401	3.9218e+10	2.9614	0.0015312	0.99847	0.0030624	0.024897	False
HMBS_-_118955642.23-P1	HMBS__P1	3053.9	460.04/468.18	3053.9	464.11	-2.7155	33.183	5.7048e+10	2.9607	0.0015346	0.99847	0.0030693	0.024932	False
SMARCAL1_+_217277208.23-P1P2	SMARCAL1__P1P2	2969	468.54/447.91	2969	458.22	-2.6932	212.82	5.5462e+10	2.9603	0.0015369	0.99846	0.0030738	0.024948	False
PPP2R5C__P1P2__primary__RVS__66	PPP2R5C__P1P2	3152.6	411.86/535.46	3152.6	473.66	-2.732	7638.7	5.8891e+10	2.9594	0.0015413	0.99846	0.0030825	0.024993	False
GTF2I__74071821__RVS__88	GTF2I__74071821	2410.3	460.98/366.81	2410.3	413.89	-2.539	4434.6	4.5026e+10	2.9592	0.0015423	0.99846	0.0030845	0.024993	False
ATP6AP2_+_40440259.23-P1P2	ATP6AP2__P1P2	2494	364.63/478.32	2494	421.48	-2.5621	6463	4.659e+10	2.9589	0.0015437	0.99846	0.0030874	0.024995	False
SDF2_-_26988637.23-P1P2	SDF2__P1P2	2628.3	377.85/489.38	2628.3	433.62	-2.5968	6219.2	4.9098e+10	2.9583	0.0015467	0.99845	0.0030934	0.02502	False
BRAP_+_112123741.23-P1P2	BRAP__P1P2	2279.5	490.27/320.72	2279.5	405.5	-2.488	14372	4.2583e+10	2.9568	0.0015541	0.99845	0.0031082	0.02502	False
ZAR1L__32888686__FWD__27	ZAR1L__P1P2	2768.2	399.58/496.76	2768.2	448.17	-2.6242	4721.4	5.1712e+10	2.9562	0.0015573	0.99844	0.0031145	0.02502	False
PPP2R5C__P1P2__primary__FWD__92	PPP2R5C__P1P2	2864.6	490.27/423.95	2864.6	457.11	-2.6451	2199.2	5.3512e+10	2.9554	0.0015611	0.99844	0.0031222	0.02502	False
PPME1_+_73882513.23-P1P2	PPME1__P1P2	2029.4	435.48/333.63	2029.4	384.55	-2.3968	5186.7	3.7911e+10	2.9551	0.0015628	0.99844	0.0031256	0.02502	False
NFYB_-_104531640.23-P1P2	NFYB__P1P2	2200.4	333.46/468.18	2200.4	400.82	-2.4538	9075.8	4.1104e+10	2.9549	0.0015638	0.99844	0.0031276	0.02502	False
NSMCE4A_-_123734214.23-P1P2	NSMCE4A__P1P2	3089.5	452.48/500.44	3089.5	476.46	-2.6944	1150.1	5.7713e+10	2.9544	0.0015663	0.99843	0.0031326	0.02502	False
TMEM110_-_52931145.23-P1P2	TMEM110__P1P2	2271.5	441.15/376.94	2271.5	409.04	-2.4704	2060.9	4.2433e+10	2.9536	0.0015705	0.99843	0.003141	0.02502	False
NDUFAF6_-_96037268.23-P1P2	NDUFAF6__P1P2	1797.7	335.35/392.61	1797.7	363.98	-2.3011	1639.7	3.3582e+10	2.9532	0.0015724	0.99843	0.0031448	0.02502	False
MDC1_+_30685020.23-P1P2	MDC1__P1P2	2032.9	359.91/414.73	2032.9	387.32	-2.3889	1502.8	3.7975e+10	2.9532	0.0015727	0.99843	0.0031454	0.02502	False
MAD2L1BP__P1P2__secondary__FWD__74	MAD2L1BP__P1P2	2466.5	444.92/410.12	2466.5	427.52	-2.5256	605.57	4.6076e+10	2.9528	0.0015746	0.99843	0.0031492	0.02502	False
TMTC2_+_83081323.23-P1P2	TMTC2__P1P2	2668.4	465.71/425.79	2668.4	445.75	-2.579	796.64	4.9848e+10	2.9522	0.0015778	0.99842	0.0031557	0.02502	False
PPME1_-_73882418.23-P1P2	PPME1__P1P2	2265.8	546/276.49	2265.8	411.24	-2.4591	36319	4.2325e+10	2.9515	0.0015809	0.99842	0.0031619	0.02502	False
LSR__P1P2__secondary__FWD__72	LSR__P1P2	2613.4	549.78/334.55	2613.4	442.16	-2.5605	23162	4.8819e+10	2.9514	0.0015817	0.99842	0.0031634	0.02502	False
PHF6_-_133507413.23-P1P2	PHF6__P1P2	2549.1	513.88/359.43	2549.1	436.66	-2.5427	11927	4.7619e+10	2.9514	0.0015818	0.99842	0.0031635	0.02502	False
GRWD1__P1P2__primary__FWD__36	GRWD1__P1P2	3011.4	426.03/524.4	3011.4	475.22	-2.6612	4838.6	5.6255e+10	2.9512	0.0015825	0.99842	0.003165	0.02502	False
RNF168__P1P2__secondary__FWD__41	RNF168__P1P2	3353.3	426.98/576.94	3353.3	501.96	-2.7375	11244	6.2642e+10	2.9511	0.0015832	0.99842	0.0031663	0.02502	False
PTBP1_+_797472.23-P1P2	PTBP1__P1P2	3005.7	495.93/459.89	3005.7	477.91	-2.6504	649.59	5.6148e+10	2.9492	0.001593	0.99841	0.003186	0.02502	False
KIAA0247_+_70078331.23-P1P2	KIAA0247__P1P2	2395.4	440.2/413.81	2395.4	427	-2.4852	348.27	4.4747e+10	2.9486	0.0015961	0.9984	0.0031922	0.02502	False
CD99L2__P1P2__primary__RVS__97	CD99L2__P1P2	3019.5	452.48/507.81	3019.5	480.15	-2.6502	1530.9	5.6405e+10	2.9485	0.0015968	0.9984	0.0031935	0.02502	False
AMOTL1_+_94502016.23-P1P2	AMOTL1__P1P2	2162.5	357.07/454.36	2162.5	405.72	-2.4113	4732.4	4.0397e+10	2.9485	0.0015968	0.9984	0.0031936	0.02502	False
HMGCR__P1P2__secondary__FWD__192	HMGCR__P1P2	2409.2	345.74/511.5	2409.2	428.62	-2.488	13739	4.5004e+10	2.9483	0.0015975	0.9984	0.003195	0.02502	False
OBFC1_-_105677534.23-P1P2	OBFC1__P1P2	2442.4	513.88/351.14	2442.4	432.51	-2.4948	13243	4.5626e+10	2.9477	0.0016009	0.9984	0.0032018	0.02502	False
NDUFAF6_+_96037311.23-P1P2	NDUFAF6__P1P2	2140.7	375.02/435.93	2140.7	405.47	-2.3975	1854.8	3.999e+10	2.9471	0.001604	0.9984	0.0032081	0.02502	False
LEO1_+_52263938.23-P1P2	LEO1__P1P2	2628.3	286.22/615.64	2628.3	450.93	-2.5405	54259	4.9098e+10	2.9462	0.0016084	0.99839	0.0032169	0.02502	False
non-targeting_00568	negative_control__na	1889.5	334.4/429.48	1889.5	381.94	-2.3036	4519.6	3.5296e+10	2.9461	0.0016091	0.99839	0.0032182	0.02502	False
UBE2L3_-_21922010.23-P1P2	UBE2L3__P1P2	2548	446.81/441.46	2548	444.14	-2.5176	14.341	4.7597e+10	2.9461	0.0016092	0.99839	0.0032184	0.02502	False
POLG_+_89878017.23-P1P2	POLG__P1P2	2765.9	354.24/572.33	2765.9	463.28	-2.5752	23781	5.1669e+10	2.9458	0.0016105	0.99839	0.0032209	0.02502	False
SNRNP40__P1P2__primary__FWD__80	SNRNP40__P1P2	2709.7	411.86/506.89	2709.7	459.38	-2.5578	4515.5	5.0619e+10	2.9452	0.0016135	0.99839	0.003227	0.02502	False
EIF3F_-_8009270.23-P1P2	EIF3F__P1P2	2289.8	350.46/493.99	2289.8	422.23	-2.4364	10300	4.2776e+10	2.945	0.0016145	0.99839	0.0032291	0.02502	False
ZC3H4_-_47615472.23-P1	ZC3H4__P1	2278.4	239.94/605.51	2278.4	422.72	-2.4274	66820	4.2561e+10	2.9439	0.0016205	0.99838	0.0032411	0.02502	False
CHRNA7__32322509__FWD__31	CHRNA7__32322509	2632.9	480.82/429.48	2632.9	455.15	-2.5296	1318.1	4.9183e+10	2.9436	0.0016221	0.99838	0.0032441	0.02502	False
NXT1_+_23331815.23-P1P2	NXT1__P1P2	2143	379.74/442.38	2143	411.06	-2.3794	1961.6	4.0032e+10	2.943	0.0016253	0.99837	0.0032505	0.02502	False
non-targeting_00938	negative_control__na	2087.9	358.02/453.44	2087.9	405.73	-2.3606	4552.6	3.9004e+10	2.943	0.0016254	0.99837	0.0032508	0.02502	False
PPP2R5C__P1P2__primary__FWD__93	PPP2R5C__P1P2	2130.4	481.76/339.16	2130.4	410.46	-2.373	10168	3.9797e+10	2.9425	0.0016277	0.99837	0.0032555	0.02502	False
NDUFAF6__P1P2__secondary__RVS__71	NDUFAF6__P1P2	2709.7	379.74/547.44	2709.7	463.59	-2.5446	14062	5.0619e+10	2.9424	0.0016283	0.99837	0.0032566	0.02502	False
CENPQ__P1P2__primary__RVS__43	CENPQ__P1P2	2312.8	396.75/461.73	2312.8	429.24	-2.427	2111.6	4.3204e+10	2.9415	0.0016331	0.99837	0.0032662	0.02502	False
GRWD1_-_48949254.23-P1P2	GRWD1__P1P2	2714.3	446.81/485.7	2714.3	466.25	-2.5388	755.92	5.0705e+10	2.9409	0.0016363	0.99836	0.0032725	0.02502	False
EIF3F__P1P2__primarysecondary__RVS__401	EIF3F__P1P2	3022.9	433.59/551.13	3022.9	492.36	-2.6157	6908.1	5.647e+10	2.9409	0.0016364	0.99836	0.0032729	0.02502	False
STAG2__P1__primarysecondary__RVS__38	STAG2__P1	1925	409.03/376.94	1925	392.99	-2.2894	514.68	3.5961e+10	2.9402	0.0016401	0.99836	0.0032803	0.02502	False
MKI67_+_129924563.23-P1P2	MKI67__P1P2	2208.4	377.85/466.34	2208.4	422.1	-2.3846	3914.9	4.1254e+10	2.9395	0.0016438	0.99836	0.0032876	0.02502	False
TAF11_-_34855752.23-P1P2	TAF11__P1P2	2546.8	382.58/525.33	2546.8	453.95	-2.4855	10188	4.7576e+10	2.9392	0.0016451	0.99835	0.0032903	0.02502	False
MNT__P1P2__primary__FWD__53	MNT__P1P2	1978.9	340.07/459.89	1978.9	399.98	-2.3039	7178.5	3.6968e+10	2.939	0.0016462	0.99835	0.0032925	0.02502	False
PRKRIR_+_76091746.23-P1P2	PRKRIR__P1P2	2650.1	499.71/430.4	2650.1	465.06	-2.508	2402.3	4.9505e+10	2.938	0.0016519	0.99835	0.0033038	0.02502	False
PPP2R5E__P1P2__secondary__FWD__28	PPP2R5E__P1P2	2541.1	612.12/298.61	2541.1	455.37	-2.4778	49147	4.7469e+10	2.9379	0.0016521	0.99835	0.0033043	0.02502	False
FNBP4_-_47788785.23-P1P2	FNBP4__P1P2	1911.3	396.75/392.61	1911.3	394.68	-2.2729	8.5529	3.5703e+10	2.9377	0.0016532	0.99835	0.0033064	0.02502	False
TINF2_-_24711404.23-P1P2	TINF2__P1P2	2405.7	383.52/503.21	2405.7	443.36	-2.4372	7162.1	4.494e+10	2.9376	0.0016537	0.99835	0.0033073	0.02502	False
DEDD__P1P2__primary__FWD__36	DEDD__P1P2	2001.9	463.82/344.69	2001.9	404.25	-2.3052	7095.9	3.7396e+10	2.9375	0.0016542	0.99835	0.0033084	0.02502	False
C8orf59__P1P2__primarysecondary__RVS__29	C8orf59__P1P2	2349.5	443.98/433.16	2349.5	438.57	-2.4188	58.496	4.389e+10	2.9373	0.0016554	0.99834	0.0033108	0.02502	False
TUBA1C__P1P2__primarysecondary__RVS__41	TUBA1C__P1P2	1696.7	472.32/272.8	1696.7	372.56	-2.1842	19904	3.1696e+10	2.937	0.001657	0.99834	0.003314	0.02502	False
FAM178A_+_102672762.23-P1P2	FAM178A__P1P2	2872.6	424.14/548.37	2872.6	486.25	-2.5601	7715.8	5.3662e+10	2.9368	0.0016583	0.99834	0.0033166	0.02502	False
ARHGAP4_-_153199970.23-P1	ARHGAP4__P1	2658.1	560.17/375.1	2658.1	467.64	-2.5044	17125	4.9655e+10	2.9367	0.0016585	0.99834	0.0033171	0.02502	False
PARN__P1P2__primary__RVS__39	PARN__P1P2	2744.1	438.31/513.34	2744.1	475.83	-2.5253	2815	5.1262e+10	2.9363	0.0016607	0.99834	0.0033214	0.02502	False
EXOSC1_+_99205738.23-P1P2	EXOSC1__P1P2	2356.4	305.12/578.78	2356.4	441.95	-2.412	37445	4.4018e+10	2.9354	0.0016657	0.99833	0.0033314	0.02502	False
MED15_-_20861945.23-P1	MED15__P1	2244	358.02/505.05	2244	431.53	-2.3758	10809	4.1918e+10	2.9351	0.0016671	0.99833	0.0033341	0.02502	False
WDR82_-_52312611.23-P1P2	WDR82__P1P2	3049.3	522.38/487.54	3049.3	504.96	-2.5919	607.1	5.6963e+10	2.9344	0.001671	0.99833	0.0033419	0.02502	False
PRPF40A__P1P2__secondary__FWD__34	PRPF40A__P1P2	2900.2	372.19/612.88	2900.2	492.53	-2.5554	28966	5.4177e+10	2.9343	0.0016716	0.99833	0.0033433	0.02502	False
RBM34__P1P2__secondary__FWD__34	RBM34__P1P2	2109.7	453.43/386.16	2109.7	419.79	-2.3266	2262.3	3.9411e+10	2.934	0.0016729	0.99833	0.0033459	0.02502	False
