sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
ANKRA2__P1P2__secondary__FWD__74	ANKRA2__P1P2	2440	319.08/312.44	2440	315.76	-2.946	22.049	2.2953e+05	4.4422	4.453e-06	1	8.9059e-06	0.00011065	False
SAE1_-_47634139.23-P1P2	SAE1__P1P2	1260.3	25.912/55.7	1260.3	40.806	-4.9151	443.68	81157	4.4414	4.4695e-06	1	8.939e-06	0.00011092	False
NFYB_+_104531929.23-P1P2	NFYB__P1P2	1668	161.39/60.052	1668	110.72	-3.901	5135	1.2612e+05	4.441	4.477e-06	1	8.954e-06	0.00011096	False
NRBP1_-_27651598.23-P1P2	NRBP1__P1P2	1739.3	114.75/138.38	1739.3	126.57	-3.77	279.15	1.3471e+05	4.4405	4.4879e-06	1	8.9758e-06	0.00011109	False
MINOS1-NBL1__P1P2__secondary__FWD__41	MINOS1-NBL1__P1P2	2495.8	349.44/318.53	2495.8	333.99	-2.8979	477.47	2.3786e+05	4.4399	4.5003e-06	1	9.0006e-06	0.00011126	False
KAT2A_-_40273345.23-P1P2	KAT2A__P1P2	1681.9	126.6/101.83	1681.9	114.21	-3.8686	306.78	1.2778e+05	4.4393	4.5133e-06	1	9.0267e-06	0.00011137	False
ZSCAN18_-_58629366.23-P2	ZSCAN18__P2	2136.1	250.97/205.39	2136.1	228.18	-3.2211	1038.7	1.8616e+05	4.439	4.5191e-06	1	9.0382e-06	0.00011137	False
C19orf53_+_13885284.23-P1P2	C19orf53__P1P2	2162.5	255.41/215.84	2162.5	235.63	-3.1927	783.16	1.8979e+05	4.4389	4.5219e-06	1	9.0439e-06	0.00011137	False
WDR48__P1P2__primary__FWD__74	WDR48__P1P2	2013.7	195.45/194.95	2013.7	195.2	-3.3602	0.12373	1.6964e+05	4.438	4.54e-06	1	9.0801e-06	0.00011167	False
XRCC1__P1P2__secondary__RVS__210	XRCC1__P1P2	2171.8	243.57/234.11	2171.8	238.84	-3.1794	44.698	1.9108e+05	4.4374	4.5525e-06	1	9.105e-06	0.00011169	False
PRKDC_-_48872669.23-P1P2	PRKDC__P1P2	2168.7	228.76/247.17	2168.7	237.97	-3.1826	169.4	1.9065e+05	4.4374	4.5525e-06	1	9.105e-06	0.00011169	False
CCDC130_-_13858757.23-P1	CCDC130__P1	2422.9	297.61/328.98	2422.9	313.3	-2.9472	491.88	2.2701e+05	4.4362	4.5776e-06	1	9.1553e-06	0.00011217	False
DR1_+_93811851.23-P1P2	DR1__P1P2	2664.8	470.11/308.96	2664.8	389.54	-2.771	12985	2.6371e+05	4.4355	4.5938e-06	1	9.1876e-06	0.0001124	False
IFT52_-_42219659.23-P1P2	IFT52__P1P2	2219.9	4054.8/4329.8	2219.9	4192.3	0.91697	37815	1.9778e+05	4.4352	1	4.5989e-06	9.1977e-06	0.0001124	True
EIF3F__P1P2__primarysecondary__RVS__64	EIF3F__P1P2	1477.3	74.033/75.717	1477.3	74.875	-4.2842	1.418	1.0419e+05	4.4347	4.6098e-06	1	9.2195e-06	0.00011253	False
LIAS_+_39460679.23-P1P2	LIAS__P1P2	2074.1	248.01/178.41	2074.1	213.21	-3.2761	2421.9	1.7773e+05	4.4335	4.6359e-06	1	9.2718e-06	0.00011302	False
PPM1G__P1__primarysecondary__RVS__46	PPM1G__P1	1827.7	145.11/154.92	1827.7	150.01	-3.5981	48.125	1.4563e+05	4.4318	4.6726e-06	1	9.3452e-06	0.00011377	False
SMN1__70220656__FWD__94	SMN1__70220656	1413.8	66.63/64.403	1413.8	65.517	-4.4107	2.4791	97230	4.4272	4.7725e-06	1	9.545e-06	0.00011606	False
WDR89__P1P2__primary__RVS__74	WDR89__P1P2	2196.6	227.28/273.28	2196.6	250.28	-3.1286	1057.8	1.9453e+05	4.4268	4.782e-06	1	9.564e-06	0.00011615	False
PPM1G__P1__primarysecondary__RVS__71	PPM1G__P1	2119.1	219.14/238.47	2119.1	228.8	-3.2057	186.78	1.8383e+05	4.4255	4.8109e-06	1	9.6219e-06	0.0001167	False
MON2_-_62860994.23-P1P2	MON2__P1P2	2164.1	279.11/204.52	2164.1	241.81	-3.1565	2781.2	1.9001e+05	4.4247	4.8281e-06	1	9.6562e-06	0.00011697	False
TAF9_+_68665325.23-P1P2	TAF9__P1P2	2378	318.34/293.3	2378	305.82	-2.9549	313.68	2.2041e+05	4.4226	4.8768e-06	1	9.7536e-06	0.000118	False
CD99L2_-_150067120.23-P1P2	CD99L2__P1P2	1395.2	68.851/58.311	1395.2	63.581	-4.4342	55.545	95226	4.4215	4.9013e-06	1	9.8026e-06	0.00011841	False
MEX3A__P1P2__secondary__FWD__63	MEX3A__P1P2	1472.7	84.398/69.625	1472.7	77.011	-4.2396	109.12	1.0368e+05	4.4211	4.909e-06	1	9.8179e-06	0.00011841	False
FLII__18161284__RVS__55	FLII__18161284	1778.1	132.52/150.56	1778.1	141.54	-3.6417	162.81	1.3946e+05	4.421	4.9119e-06	1	9.8238e-06	0.00011841	False
NABP2__P1__primarysecondary__RVS__51	NABP2__P1	2435.3	314.64/334.2	2435.3	324.42	-2.9043	191.28	2.2885e+05	4.4203	4.9274e-06	1	9.8548e-06	0.00011864	False
RASAL2_-_178063304.23-P1P2	RASAL2__P1P2	1384.3	66.63/58.311	1384.3	62.47	-4.448	34.602	94064	4.4181	4.9792e-06	1	9.9584e-06	0.00011965	False
INO80C_+_33077875.23-P1P2	INO80C__P1P2	2630.7	391.64/382.94	2630.7	387.29	-2.7608	37.825	2.5842e+05	4.418	4.9816e-06	1	9.9633e-06	0.00011965	False
COG6__P1P2__primarysecondary__RVS__55	COG6__P1P2	2151.7	246.53/235.86	2151.7	241.19	-3.1519	56.985	1.8829e+05	4.4176	4.9906e-06	1	9.9812e-06	0.00011971	False
TINF2_+_24711802.23-P1P2	TINF2__P1P2	1389	48.122/79.199	1389	63.66	-4.426	482.89	94561	4.4158	5.0311e-06	0.99999	1.0062e-05	0.00012053	False
NPLOC4_+_79604076.23-P1P2	NPLOC4__P1P2	1815.3	171.76/134.03	1815.3	152.89	-3.561	711.73	1.4408e+05	4.4137	5.0813e-06	0.99999	1.0163e-05	0.00012159	False
PPP2R1A_-_52693331.23-P1	PPP2R1A__P1	2495.8	394.6/299.39	2495.8	346.99	-2.8429	4532.4	2.3786e+05	4.4124	5.1117e-06	0.99999	1.0223e-05	0.00012216	False
AKAP3_-_4758224.23-P1	AKAP3__P1	2438.4	323.53/335.07	2438.4	329.3	-2.8847	66.65	2.293e+05	4.4119	5.124e-06	0.99999	1.0248e-05	0.00012231	False
CPNE1_-_34252842.23-P1P2	CPNE1__P1P2	2574.8	361.28/384.68	2574.8	372.98	-2.784	273.7	2.4983e+05	4.4106	5.1548e-06	0.99999	1.031e-05	0.00012284	False
ELOF1_+_11670080.23-P1P2	ELOF1__P1P2	2329.9	4537.5/4197.5	2329.9	4367.5	0.90624	57791	2.1344e+05	4.4104	0.99999	5.1588e-06	1.0318e-05	0.00012284	True
EXOSC1_-_99205696.23-P1P2	EXOSC1__P1P2	2019.9	179.16/236.73	2019.9	207.94	-3.2738	1656.9	1.7046e+05	4.4085	5.2045e-06	0.99999	1.0409e-05	0.00012377	False
non-targeting_01330	negative_control__na	1767.2	3293.7/3516.9	1767.2	3405.3	0.94594	24909	1.3812e+05	4.4077	0.99999	5.2231e-06	1.0446e-05	0.00012406	True
PRKDC__P1P2__primarysecondary__FWD__74	PRKDC__P1P2	2162.5	293.91/204.52	2162.5	249.22	-3.1121	3995.1	1.8979e+05	4.4055	5.2758e-06	0.99999	1.0552e-05	0.00012516	False
INTS10_+_19675000.23-P1P2	INTS10__P1P2	2331.5	347.22/255	2331.5	301.11	-2.9487	4251.7	2.1366e+05	4.4015	5.3755e-06	0.99999	1.0751e-05	0.00012737	False
MED16__P1P2__primary__FWD__76	MED16__P1P2	2492.7	4484.9/4788.5	2492.7	4636.7	0.89513	46066	2.3739e+05	4.4004	0.99999	5.4021e-06	1.0804e-05	0.00012784	True
SUFU__104263513__FWD__68	SUFU__104263513	2777.9	5222.3/5002.6	2777.9	5112.4	0.87977	24143	2.8157e+05	4.3995	0.99999	5.4252e-06	1.085e-05	0.00012823	True
C1QTNF9B-AS1__P1P2__primary__RVS__66	C1QTNF9B-AS1__P1P2	1869.5	147.33/197.56	1869.5	172.44	-3.4309	1261.8	1.5092e+05	4.3961	5.5098e-06	0.99999	1.102e-05	0.00013007	False
MED16__P1P2__primary__FWD__36	MED16__P1P2	2514.4	4946.9/4394.2	2514.4	4670.6	0.89312	1.5273e+05	2.4066e+05	4.3953	0.99999	5.5321e-06	1.1064e-05	0.00013044	True
PAN3_-_28712411.23-P1P2	PAN3__P1P2	2728.3	484.92/379.46	2728.3	432.19	-2.6555	5561	2.7369e+05	4.3926	5.6013e-06	0.99999	1.1203e-05	0.00013191	False
NRF1__P1P2__secondary__RVS__36	NRF1__P1P2	2154.8	262.08/242.82	2154.8	252.45	-3.0884	185.48	1.8872e+05	4.3922	5.6107e-06	0.99999	1.1221e-05	0.00013196	False
METTL15_-_28129999.23-P2	METTL15__P2	2196.6	250.23/279.37	2196.6	264.8	-3.0475	424.52	1.9453e+05	4.392	5.6168e-06	0.99999	1.1234e-05	0.00013196	False
ATPAF2_+_17942446.23-P1P2	ATPAF2__P1P2	1885	155.47/201.04	1885	178.26	-3.3953	1038.4	1.5289e+05	4.391	5.6423e-06	0.99999	1.1285e-05	0.0001324	False
BRAP_+_112123741.23-P1P2	BRAP__P1P2	2176.5	293.91/225.41	2176.5	259.66	-3.0624	2346.2	1.9172e+05	4.3901	5.6657e-06	0.99999	1.1331e-05	0.00013278	False
DDX10__P1P2__primarysecondary__RVS__65	DDX10__P1P2	615.42	0.74033/5.2219	615.42	2.9811	-7.2746	10.042	26337	4.3879	5.7213e-06	0.99999	1.1443e-05	0.00013393	False
TBCC_-_42713815.23-P1P2	TBCC__P1P2	2832.2	497.5/442.99	2832.2	470.25	-2.5879	1485.9	2.9028e+05	4.3866	5.7564e-06	0.99999	1.1513e-05	0.00013458	False
RNF8_-_37322005.23-P1P2	RNF8__P1P2	1740.9	170.28/117.49	1740.9	143.88	-3.5876	1393.1	1.349e+05	4.3851	5.7976e-06	0.99999	1.1595e-05	0.00013523	False
WDR48_+_39093574.23-P1P2	WDR48__P1P2	2085	215.44/255	2085	235.22	-3.1425	782.7	1.7919e+05	4.3851	5.7979e-06	0.99999	1.1596e-05	0.00013523	False
SUPT4H1_-_56429520.23-P1P2	SUPT4H1__P1P2	1911.4	3688.3/3599.6	1911.4	3644	0.93055	3935.4	1.5627e+05	4.3829	0.99999	5.8554e-06	1.1711e-05	0.00013641	True
MED12_+_70338541.23-P1P2	MED12__P1P2	1618.4	114.75/119.23	1618.4	116.99	-3.7787	10.042	1.2027e+05	4.3795	5.9479e-06	0.99999	1.1896e-05	0.00013828	False
FKBPL_+_32097962.23-P1P2	FKBPL__P1P2	2010.6	191.75/241.08	2010.6	216.41	-3.2098	1216.8	1.6923e+05	4.3794	5.9502e-06	0.99999	1.19e-05	0.00013828	False
ZAR1L__32888686__FWD__28	ZAR1L__P1P2	2610.5	419.77/381.2	2610.5	400.48	-2.7015	743.86	2.553e+05	4.3782	5.9834e-06	0.99999	1.1967e-05	0.00013889	False
WDR89_-_64108556.23-P1P2	WDR89__P1P2	2095.8	260.6/221.93	2095.8	241.26	-3.1136	747.57	1.8066e+05	4.3777	5.9975e-06	0.99999	1.1995e-05	0.00013905	False
IFT52_+_42219611.23-P1P2	IFT52__P1P2	2415.2	4734.4/4256.7	2415.2	4495.6	0.89609	1.1411e+05	2.2587e+05	4.3774	0.99999	6.0057e-06	1.2011e-05	0.00013907	True
CNOT3__P1P2__secondary__FWD__43	CNOT3__P1P2	1895.9	190.27/181.9	1895.9	186.08	-3.3419	35.027	1.5428e+05	4.3768	6.0204e-06	0.99999	1.2041e-05	0.00013908	False
DHRSX_-_2418913.23-P1P2	DHRSX__P1P2	3094.2	662.6/470.84	3094.2	566.72	-2.4468	18386	3.3371e+05	4.3767	6.0231e-06	0.99999	1.2046e-05	0.00013908	False
TULP3__P2__primarysecondary__FWD__57	TULP3__P2	2605.9	4659.7/4968.6	2605.9	4814.1	0.88527	47731	2.5459e+05	4.3766	0.99999	6.0276e-06	1.2055e-05	0.00013908	True
RNF8_-_37321900.23-P1P2	RNF8__P1P2	1602.9	153.99/74.847	1602.9	114.42	-3.7966	3131.7	1.1846e+05	4.3763	6.0347e-06	0.99999	1.2069e-05	0.00013908	False
DCLRE1B__P1P2__secondary__RVS__43	DCLRE1B__P1P2	2174.9	254.67/275.89	2174.9	265.28	-3.0306	225.04	1.9151e+05	4.3754	6.0596e-06	0.99999	1.2119e-05	0.00013937	False
KIAA0020_+_2844022.23-P1	KIAA0020__P1	1322.3	79.956/40.905	1322.3	60.43	-4.429	762.5	87523	4.3754	6.0617e-06	0.99999	1.2123e-05	0.00013937	False
COG6_+_40230096.23-P1P2	COG6__P1P2	1627.7	124.38/116.62	1627.7	120.5	-3.7447	30.061	1.2136e+05	4.3745	6.0869e-06	0.99999	1.2174e-05	0.00013978	False
RAD9A__P1P2__primarysecondary__RVS__66	RAD9A__P1P2	1920.7	236.17/151.43	1920.7	193.8	-3.3023	3589.7	1.5747e+05	4.3738	6.1041e-06	0.99999	1.2208e-05	0.00014001	False
NDUFS8__P1P2__primary__RVS__38	NDUFS8__P1P2	2038.5	200.63/252.39	2038.5	226.51	-3.1642	1339.6	1.7294e+05	4.3735	6.1129e-06	0.99999	1.2226e-05	0.00014005	False
RNF168_+_196230575.23-P1P2	RNF168__P1P2	1899	220.62/155.79	1899	188.2	-3.328	2101.7	1.5468e+05	4.3732	6.1221e-06	0.99999	1.2244e-05	0.00014009	False
SNRNP40__P1P2__primary__FWD__46	SNRNP40__P1P2	1637	103.65/142.73	1637	123.19	-3.7213	763.82	1.2245e+05	4.3724	6.1433e-06	0.99999	1.2287e-05	0.00014041	False
PPIL1__P1P2__primary__FWD__50	PPIL1__P1P2	2257.1	295.39/290.68	2257.1	293.04	-2.941	11.082	2.0302e+05	4.3682	6.2637e-06	0.99999	1.2527e-05	0.00014287	False
CPNE1_+_34252796.23-P1P2	CPNE1__P1P2	1593.6	122.15/107.05	1593.6	114.6	-3.7859	114.1	1.1738e+05	4.3681	6.2654e-06	0.99999	1.2531e-05	0.00014287	False
NXT1_-_23331492.23-P1P2	NXT1__P1P2	1706.7	145.11/137.51	1706.7	141.31	-3.585	28.846	1.3076e+05	4.3667	6.3061e-06	0.99999	1.2612e-05	0.00014362	False
UBR5__P1P2__primary__FWD__36	UBR5__P1P2	2613.6	422.73/392.51	2613.6	407.62	-2.6778	456.57	2.5578e+05	4.3659	6.3309e-06	0.99999	1.2662e-05	0.00014402	False
RNF168__P1P2__secondary__FWD__30	RNF168__P1P2	2054	272.44/196.69	2054	234.57	-3.1249	2869.1	1.7501e+05	4.3642	6.38e-06	0.99999	1.276e-05	0.00014497	False
RRNAD1_+_156698309.23-P1P2	RRNAD1__P1P2	1148.7	42.199/33.072	1148.7	37.635	-4.8952	41.651	70149	4.3626	6.4274e-06	0.99999	1.2855e-05	0.00014568	False
HUWE1_-_53710540.23-P1P2	HUWE1__P1P2	1635.4	109.57/141.86	1635.4	125.72	-3.6909	521.39	1.2227e+05	4.3624	6.4324e-06	0.99999	1.2865e-05	0.00014568	False
RNF8_-_37322257.23-P1P2	RNF8__P1P2	1973.4	147.33/277.63	1973.4	212.48	-3.2092	8489.6	1.6432e+05	4.3623	6.4339e-06	0.99999	1.2868e-05	0.00014568	False
TCF7L1_-_85360999.23-P1P2	TCF7L1__P1P2	2463.2	4925.4/4209.7	2463.2	4567.6	0.8906	2.5613e+05	2.3299e+05	4.3596	0.99999	6.5149e-06	1.303e-05	0.00014734	True
TTBK2_+_43212981.23-P1P2	TTBK2__P1P2	2029.2	3685.4/3985.2	2029.2	3835.3	0.91809	44938	1.717e+05	4.3587	0.99999	6.5428e-06	1.3086e-05	0.00014765	True
B4GALT7_+_177027204.23-P1P2	B4GALT7__P1P2	2050.9	4073.3/3671	2050.9	3872.1	0.91655	80933	1.746e+05	4.3586	0.99999	6.5439e-06	1.3088e-05	0.00014765	True
FKBPL_-_32097991.23-P1P2	FKBPL__P1P2	2215.2	322.78/248.04	2215.2	285.41	-2.9519	2793.4	1.9713e+05	4.3563	6.6138e-06	0.99999	1.3228e-05	0.00014906	False
KAT2A_+_40273327.23-P1P2	KAT2A__P1P2	2109.8	300.57/208	2109.8	254.29	-3.0476	4284.6	1.8256e+05	4.3554	6.6422e-06	0.99999	1.3284e-05	0.00014952	False
RNF168__P1P2__secondary__FWD__41	RNF168__P1P2	3125.2	565.61/616.18	3125.2	590.9	-2.401	1278.6	3.3899e+05	4.354	6.6836e-06	0.99999	1.3367e-05	0.00015028	False
DCLRE1B__P1P2__secondary__RVS__13	DCLRE1B__P1P2	2005.9	263.56/187.12	2005.9	225.34	-3.1484	2921.6	1.6861e+05	4.3526	6.7275e-06	0.99999	1.3455e-05	0.00015109	False
TAF11_-_34855752.23-P1P2	TAF11__P1P2	2108.2	264.3/246.3	2108.2	255.3	-3.0408	162	1.8235e+05	4.3517	6.7529e-06	0.99999	1.3506e-05	0.00015149	False
MLF1IP__P1P2__primary__FWD__48	MLF1IP__P1P2	2850.8	470.85/520.45	2850.8	495.65	-2.5216	1229.9	2.9329e+05	4.351	6.7753e-06	0.99999	1.3551e-05	0.00015181	False
PTBP1_+_797463.23-P1P2	PTBP1__P1P2	1099.1	32.575/33.942	1099.1	33.258	-5.005	0.93518	65447	4.3502	6.7992e-06	0.99999	1.3598e-05	0.00015217	False
BUB1__P1P2__primarysecondary__FWD__39	BUB1__P1P2	1596.7	151.77/90.513	1596.7	121.14	-3.7094	1876.1	1.1774e+05	4.3471	6.8981e-06	0.99999	1.3796e-05	0.00015421	False
IPO5_+_98628924.23-P1P2	IPO5__P1P2	1588.9	71.812/167.1	1588.9	119.46	-3.7224	4539.9	1.1684e+05	4.3468	6.9079e-06	0.99999	1.3816e-05	0.00015425	False
RIF1__P1P2__secondary__RVS__27	RIF1__P1P2	1799.8	200.63/142.73	1799.8	171.68	-3.3824	1676.1	1.4215e+05	4.3451	6.9603e-06	0.99999	1.3921e-05	0.00015524	False
PPP2CA_+_133561730.23-P1P2	PPP2CA__P1P2	1426.2	92.542/78.328	1426.2	85.435	-4.0454	101.01	98575	4.3445	6.98e-06	0.99999	1.396e-05	0.00015537	False
GTF3C4__P1P2__primary__FWD__55	GTF3C4__P1P2	2584.2	451.6/365.53	2584.2	408.57	-2.6581	3704.1	2.5126e+05	4.3442	6.9886e-06	0.99999	1.3977e-05	0.00015537	False
GET4_+_916419.23-P1P2	GET4__P1P2	2207.5	256.15/320.28	2207.5	288.22	-2.9328	2055.7	1.9604e+05	4.3442	6.9903e-06	0.99999	1.3981e-05	0.00015537	False
PPP2R5E__P1P2__secondary__FWD__29	PPP2R5E__P1P2	2384.2	4274.7/4580.5	2384.2	4427.6	0.89274	46751	2.2132e+05	4.3435	0.99999	7.011e-06	1.4022e-05	0.00015566	True
UBE2L3_-_21922010.23-P1P2	UBE2L3__P1P2	1964.1	256.9/178.41	1964.1	217.65	-3.1679	3079.6	1.6311e+05	4.3416	7.074e-06	0.99999	1.4148e-05	0.00015687	False
IMMT__P1P2__primary__RVS__82	IMMT__P1P2	2281.9	305.02/320.28	2281.9	312.65	-2.8636	116.41	2.0655e+05	4.3408	7.0991e-06	0.99999	1.4198e-05	0.00015725	False
TAF9__P1P2__primary__FWD__59	TAF9__P1P2	1835.4	156.95/209.75	1835.4	183.35	-3.3164	1393.7	1.4661e+05	4.3385	7.1718e-06	0.99999	1.4344e-05	0.00015862	False
SAE1_-_47634616.23-P1P2	SAE1__P1P2	1201.4	31.834/64.403	1201.4	48.119	-4.6135	530.37	75274	4.3384	7.1774e-06	0.99999	1.4355e-05	0.00015862	False
LIMS1_+_109150920.23-P1P2	LIMS1__P1P2	1899	139.18/262.83	1899	201.01	-3.2335	7644.9	1.5468e+05	4.3374	7.2082e-06	0.99999	1.4416e-05	0.00015912	False
PCSK1N_-_48693574.23-P1P2	PCSK1N__P1P2	2181.1	287.25/281.11	2181.1	284.18	-2.9358	18.835	1.9237e+05	4.3347	7.2981e-06	0.99999	1.4596e-05	0.00016092	False
CDK2__P1P2__primary__FWD__71	CDK2__P1P2	2508.2	428.65/349	2508.2	388.82	-2.6863	3172.6	2.3972e+05	4.3331	7.3506e-06	0.99999	1.4701e-05	0.0001619	False
EXOSC1__P1P2__secondary__RVS__41	EXOSC1__P1P2	2683.4	526.38/372.49	2683.4	449.44	-2.5752	11840	2.6662e+05	4.3293	7.478e-06	0.99999	1.4956e-05	0.0001643	False
BRMS1_+_66112527.23-P1P2	BRMS1__P1P2	2148.5	309.46/243.69	2148.5	276.57	-2.9531	2162.9	1.8787e+05	4.3292	7.482e-06	0.99999	1.4964e-05	0.0001643	False
MLF1IP_-_185655072.23-P1P2	MLF1IP__P1P2	3089.5	632.98/551.78	3089.5	592.38	-2.3808	3297.1	3.3292e+05	4.3291	7.4851e-06	0.99999	1.497e-05	0.0001643	False
SNF8__P1P2__primarysecondary__FWD__75	SNF8__P1P2	2395	388.67/320.28	2395	354.47	-2.7528	2339.2	2.2291e+05	4.3277	7.5351e-06	0.99999	1.507e-05	0.00016521	False
MON2_-_62860624.23-P1P2	MON2__P1P2	2243.1	328.71/284.59	2243.1	306.65	-2.8668	973.06	2.0105e+05	4.3268	7.5639e-06	0.99999	1.5128e-05	0.00016565	False
MLF1IP_-_185655185.23-P1P2	MLF1IP__P1P2	2429.1	319.08/413.4	2429.1	366.24	-2.7262	4447.7	2.2793e+05	4.3261	7.5877e-06	0.99999	1.5175e-05	0.00016599	False
BMS1__P1P2__primary__RVS__39	BMS1__P1P2	2360.9	348.7/340.29	2360.9	344.49	-2.7732	35.312	2.1793e+05	4.3255	7.6097e-06	0.99999	1.5219e-05	0.00016628	False
CDK2_-_56360602.23-P1P2	CDK2__P1P2	1497.5	88.1/121.84	1497.5	104.97	-3.8217	569.34	1.0644e+05	4.3248	7.6352e-06	0.99999	1.527e-05	0.00016665	False
HAUS8_+_17186194.23-P1P2	HAUS8__P1P2	2046.2	267.26/228.89	2046.2	248.08	-3.039	736.03	1.7398e+05	4.3241	7.6586e-06	0.99999	1.5317e-05	0.00016677	False
MAP3K7_-_91296403.23-P1P2	MAP3K7__P1P2	1943.9	217.66/219.32	1943.9	218.49	-3.1475	1.3801	1.6048e+05	4.3241	7.6595e-06	0.99999	1.5319e-05	0.00016677	False
TRIM56_-_100728980.23-P1P2	TRIM56__P1P2	2320.6	268/396.86	2320.6	332.43	-2.7997	8302.8	2.121e+05	4.3237	7.6721e-06	0.99999	1.5344e-05	0.00016677	False
SMARCC1__P1P2__primarysecondary__FWD__63	SMARCC1__P1P2	1756.4	203.59/131.42	1756.4	167.5	-3.3825	2604.5	1.3679e+05	4.3236	7.6764e-06	0.99999	1.5353e-05	0.00016677	False
TRIP13_-_893013.23-P1P2	TRIP13__P1P2	999.87	11.105/40.034	999.87	25.57	-5.2353	418.46	56407	4.3233	7.6839e-06	0.99999	1.5368e-05	0.00016677	False
PAN2_-_56727573.23-P1P2	PAN2__P1P2	3108.1	531.56/674.49	3108.1	603.03	-2.3638	10215	3.3608e+05	4.3223	7.7188e-06	0.99999	1.5438e-05	0.00016734	False
MDM4_-_204485512.23-P1P2	MDM4__P1P2	1554.8	140.66/96.605	1554.8	118.63	-3.701	970.57	1.1292e+05	4.3215	7.7481e-06	0.99999	1.5496e-05	0.00016762	False
NSDHL__P1P2__primary__FWD__75	NSDHL__P1P2	2633.8	405.7/467.36	2633.8	436.53	-2.5902	1900.8	2.589e+05	4.3215	7.7487e-06	0.99999	1.5497e-05	0.00016762	False
SGK3__ENST00000522398.1_ENST00000396596.1__secondary__FWD__53	SGK3__ENST00000396596.1_ENST00000522398.1	1249.4	65.89/51.349	1249.4	58.619	-4.3905	105.72	80061	4.3196	7.8157e-06	0.99999	1.5631e-05	0.00016888	False
CDC26_+_116037639.23-P1P2	CDC26__P1P2	1685	111.79/191.47	1685	151.63	-3.4655	3174.4	1.2815e+05	4.316	7.944e-06	0.99999	1.5888e-05	0.00017146	False
TAF6__P1P2__secondary__FWD__66	TAF6__P1P2	1778.1	211.74/140.12	1778.1	175.93	-3.3299	2564.3	1.3946e+05	4.3154	7.9661e-06	0.99999	1.5932e-05	0.00017175	False
BMS1_-_43278259.23-P1P2	BMS1__P1P2	590.62	4.442/2.6109	590.62	3.5265	-7.0301	1.6764	24692	4.3146	7.9938e-06	0.99999	1.5988e-05	0.00017215	False
PPP4R2_+_73046485.23-P1P2	PPP4R2__P1P2	2557.8	524.9/304.61	2557.8	414.75	-2.6217	24263	2.4723e+05	4.3137	8.0276e-06	0.99999	1.6055e-05	0.00017255	False
STAG2_-_123095669.23-P1	STAG2__P1	1857.1	203.59/192.34	1857.1	197.97	-3.2233	63.304	1.4934e+05	4.3136	8.0303e-06	0.99999	1.6061e-05	0.00017255	False
HMBS_+_118955645.23-P1	HMBS__P1	1861.8	198.41/201.04	1861.8	199.73	-3.2141	3.4674	1.4993e+05	4.3123	8.079e-06	0.99999	1.6158e-05	0.00017341	False
PRPF40A_+_153573726.23-P1P2	PRPF40A__P1P2	1220	50.343/60.052	1220	55.197	-4.4414	47.133	77115	4.312	8.0905e-06	0.99999	1.6181e-05	0.00017342	False
WDR70__P1P2__primary__FWD__85	WDR70__P1P2	1998.2	229.5/248.04	1998.2	238.77	-3.0597	171.8	1.6759e+05	4.3118	8.0973e-06	0.99999	1.6195e-05	0.00017342	False
MKI67_+_129924624.23-P1P2	MKI67__P1P2	1768.8	214.7/134.9	1768.8	174.8	-3.3316	3183.8	1.3831e+05	4.3114	8.112e-06	0.99999	1.6224e-05	0.00017354	False
FAM107A_-_58563098.23-P1P2	FAM107A__P1P2	2416.7	384.23/354.22	2416.7	369.23	-2.7072	450.44	2.261e+05	4.311	8.1244e-06	0.99999	1.6249e-05	0.00017361	False
TRIP13_-_893026.23-P1P2	TRIP13__P1P2	1289.8	38.497/95.735	1289.8	67.116	-4.2441	1638.1	84159	4.3106	8.1396e-06	0.99999	1.6279e-05	0.00017375	False
MAD2L1BP_+_43603646.23-P1P2	MAD2L1BP__P1P2	1816.8	164.35/212.36	1816.8	188.36	-3.263	1152.1	1.4427e+05	4.3095	8.1814e-06	0.99999	1.6363e-05	0.00017433	False
LIAS__P1P2__primary__FWD__67	LIAS__P1P2	1911.4	241.35/187.99	1911.4	214.67	-3.1485	1423.7	1.5627e+05	4.3094	8.1847e-06	0.99999	1.6369e-05	0.00017433	False
PTK2_-_142011343.23-P1P2	PTK2__P1P2	1801.3	187.3/183.64	1801.3	185.47	-3.2728	6.7267	1.4234e+05	4.3056	8.3253e-06	0.99999	1.6651e-05	0.00017712	False
SIN3B_+_16940219.23-P1P2	SIN3B__P1P2	2119.1	293.91/261.09	2119.1	277.5	-2.9284	538.5	1.8383e+05	4.3053	8.3396e-06	0.99999	1.6679e-05	0.00017723	False
LIMS1__P1P2__primarysecondary__FWD__56	LIMS1__P1P2	1638.5	145.85/140.99	1638.5	143.42	-3.505	11.784	1.2263e+05	4.3048	8.3559e-06	0.99999	1.6712e-05	0.00017739	False
RBX1_-_41347436.23-P1P2	RBX1__P1P2	1908.3	125.86/307.22	1908.3	216.54	-3.1337	16446	1.5587e+05	4.3019	8.4666e-06	0.99999	1.6933e-05	0.00017954	False
NRBP1__P1P2__secondary__FWD__43	NRBP1__P1P2	1364.2	85.138/80.939	1364.2	83.039	-4.0219	8.816	91919	4.3008	8.51e-06	0.99999	1.702e-05	0.00018026	False
